RegionName,City,State,Rent,total_pop,median_age,median_income,million_dollar_housing_units,dwellings_50_or_more_units,mobile_homes,housing_built_1939_or_earlier,male_60_61,male_62_64,white_including_hispanic,black_including_hispanic,amerindian_including_hispanic,asian_including_hispanic,commute_5_9_mins,commute_35_39_mins,commute_40_44_mins,commute_60_89_mins,commute_90_more_mins,households_retirement_income,armed_forces,gini_index,poverty,walked_to_work,pop_5_years_over,speak_only_english_at_home,speak_spanish_at_home,speak_spanish_at_home_low_english,Percent_Female,families_with_young_children_summed,dwellings_1_units,dwellings_under_10_units,unemployment_rate,average_car_per_household,Perc_commuters_under_15_min,Perc_commuters_over_45_min,Percent_pop_25_64,Associates_College_perc,Advanced_degree_perc,HS_perc,Perc_vacat_housing_units,Perc_other_race,Perc_black,Perc_asian,Perc_hispanic,Perc_commuter_by_public_transport,Perc_worked_at_home,Perc_different_house_year_ago_same_city,Perc_different_house_year_ago_dif_city,perc_housing_built_2005_or_later,ESTAB,HIFL_hospital_count,HIFL_transit_station_count,HIFL_uni,HIFL_govbldg
78664-2016-09,Round Rock,TX,1152.0,54864.0,30.6,60442.0,56.0,504.0,38.0,51.0,375.0,386.0,41775.0,6693.0,245.0,2096.0,2691.0,778.0,707.0,925.0,380.0,2099.0,152.0,0.3931,5090.0,209.0,50021.0,35405.0,11983.0,4831.0,0.51609434237387,16816.0,13476.0,2707.0,0.08369346485006432,1.7943552730798231,0.295303047817208,0.1364004161368628,0.5437809857101196,0.17475940507436571,0.08453630796150481,0.13065033537474482,0.07984338603360262,0.003627150772820064,0.11883931175269755,0.037018810148731415,0.35569772528433946,0.0005009054829884791,0.04463431531026292,0.0553915135608049,0.17056722076407116,0.001387718689597066,1394.0,0.0,0.0,0.0,0.0
98122-2016-09,Seattle,WA,1829.0,31287.0,32.5,49846.0,482.0,2527.0,46.0,8028.0,294.0,217.0,20596.0,5069.0,387.0,3163.0,1382.0,418.0,660.0,675.0,194.0,788.0,56.0,0.5376,5445.0,4769.0,29810.0,24134.0,1349.0,410.0,0.5006871863713364,4561.0,5391.0,2718.0,0.06444095686498312,1.057268441839725,0.2355579868708972,0.0975382932166302,0.6456675296449005,0.2964490043788155,0.28970498929267746,0.06942180458337327,0.06648430066603235,0.014382970562853582,0.1563588710966216,0.10064883178316872,0.06165500047943235,0.24469365426695844,0.047177438531411986,0.13913126857800365,0.1422635599450251,0.004043767840152236,1172.0,1.0,8.0,2.0,0.0
19131-2016-09,Philadelphia,PA,1074.0,43660.0,34.2,29899.0,0.0,5239.0,13.0,8429.0,402.0,652.0,6952.0,33234.0,159.0,1606.0,750.0,334.0,746.0,1172.0,529.0,3326.0,25.0,0.5102,12560.0,970.0,41373.0,37425.0,887.0,282.0,0.5512826385707742,6484.0,11671.0,3513.0,0.13012809660854355,0.9230091904683286,0.19501042297088286,0.2332728128572389,0.4848144754924416,0.1261337608795236,0.1097343105817682,0.18520384791571232,0.15980024968789014,0.006871278057718736,0.7439303710490152,0.036784241868987634,0.03815849748053138,0.28222715352027433,0.021669206026747927,0.055909299129638115,0.04599175446633074,0.0,459.0,1.0,18.0,2.0,0.0
93309-2016-09,Bakersfield,CA,949.0,59051.0,32.8,48412.0,44.0,855.0,306.0,185.0,591.0,845.0,42179.0,5813.0,333.0,2668.0,3433.0,446.0,506.0,812.0,342.0,3532.0,1.0,0.4473,10912.0,338.0,54727.0,38712.0,13131.0,4256.0,0.5104401280249276,13492.0,13435.0,7267.0,0.10654739113787462,1.7014918500782759,0.3987788669214155,0.08581159661073268,0.5004995681698869,0.13495114392643648,0.07512150513962508,0.16875243433642104,0.07598706603131382,0.005148092326971601,0.09598482667524684,0.042319351069414576,0.3920678735330477,0.01312510383784682,0.03188415886386578,0.13681394049211698,0.0847403092242299,0.0,1517.0,2.0,0.0,1.0,0.0
94063-2016-09,Redwood City,CA,3035.0,31427.0,31.0,51690.0,92.0,908.0,702.0,689.0,167.0,323.0,21992.0,1203.0,394.0,1303.0,967.0,249.0,481.0,499.0,107.0,868.0,0.0,0.4521,6043.0,857.0,29029.0,8234.0,19068.0,11469.0,0.464855060934865,7731.0,4228.0,1977.0,0.10876439353260543,1.8342504211117352,0.2686513629842181,0.09081779053084647,0.5416361727177268,0.08779075317402234,0.05450727081808636,0.15044388583065518,0.051448657861099284,0.004454768192955102,0.03226524962611767,0.03952015782607312,0.7206223947561015,0.05473457675753228,0.02744466320625261,0.04225665828745983,0.11194196073440037,0.0005325948018747337,1563.0,1.0,1.0,0.0,0.0
80233-2016-09,Northglenn,CO,1394.0,45565.0,33.8,58922.0,19.0,856.0,31.0,57.0,464.0,521.0,39144.0,882.0,265.0,1713.0,1795.0,985.0,1360.0,1341.0,468.0,1950.0,48.0,0.3555,5014.0,335.0,42485.0,34571.0,5070.0,2075.0,0.4979479863930649,10475.0,12463.0,1101.0,0.08912883625527304,1.9153128031037827,0.1815413550669473,0.1845416685325333,0.5552507407000987,0.15011522001536268,0.0544496872599583,0.2170964556128608,0.06665157859001923,0.005311094041479204,0.017557335674311426,0.037199604959947334,0.2788763305168441,0.038466705476691586,0.032508998026239404,0.039723471963129586,0.12472292329638975,0.0,694.0,1.0,0.0,0.0,0.0
78257-2016-09,San Antonio,TX,1252.0,3779.0,41.9,115417.0,193.0,34.0,220.0,29.0,114.0,172.0,3391.0,144.0,24.0,113.0,179.0,57.0,39.0,85.0,41.0,282.0,0.0,0.5793,368.0,74.0,3607.0,3011.0,513.0,99.0,0.4768457263826409,636.0,1244.0,18.0,0.012234042553191491,2.033685601056803,0.2456351595424443,0.12703190848886214,0.5490870600688013,0.23392431860280494,0.32707065361206666,0.08732468907118285,0.18073593073593072,0.0063508864779042076,0.03307753373908441,0.029902090500132313,0.2069330510717121,0.018663455749548464,0.09840425531914894,0.055041016141836464,0.15718444032812914,0.03787878787878788,351.0,0.0,0.0,0.0,0.0
40502-2016-09,Lexington,KY,774.0,26508.0,39.3,56888.0,126.0,462.0,27.0,2470.0,335.0,508.0,23799.0,1471.0,60.0,629.0,1900.0,124.0,167.0,244.0,207.0,1705.0,0.0,0.5436,3491.0,510.0,25392.0,23789.0,473.0,250.0,0.5136185302550174,3231.0,8697.0,2581.0,0.06864600326264274,1.6672032193158954,0.4259597806215722,0.06288848263254114,0.5377244605402143,0.24475629998491025,0.3308435189376792,0.0726950354609929,0.11072144288577154,0.002716161158895428,0.0554926814546552,0.023728685679794782,0.01603289572959107,0.02076782449725777,0.02727569331158238,0.13856194356420706,0.07443036064584277,0.0,644.0,2.0,0.0,0.0,0.0
6418-2016-09,Derby,CT,1262.0,12858.0,39.6,54561.0,12.0,176.0,0.0,2120.0,166.0,93.0,10451.0,956.0,0.0,396.0,654.0,95.0,119.0,311.0,200.0,997.0,0.0,0.3977,1675.0,206.0,11941.0,9612.0,1298.0,594.0,0.5131435682065639,2758.0,2945.0,2325.0,0.10517435320584928,1.5909528392685277,0.2747769667477697,0.14939172749391727,0.5324311712552496,0.1540675066106704,0.12832477834811012,0.2405506299580028,0.10508182601205857,0.0064551252138746315,0.0733395551407684,0.03079794680354643,0.16083372219629802,0.048499594484995946,0.02235658042744657,0.03639757349510032,0.09939337377508166,0.0,259.0,1.0,1.0,0.0,0.0
14043-2016-09,Depew,NY,960.0,24425.0,40.9,49819.0,0.0,227.0,97.0,1680.0,335.0,491.0,23695.0,212.0,0.0,108.0,1067.0,196.0,101.0,200.0,129.0,2690.0,0.0,0.3665,2113.0,246.0,23191.0,21702.0,227.0,123.0,0.5135721596724667,4383.0,7581.0,3064.0,0.07130795210316243,1.5898802843247288,0.2700197407947816,0.04394472577461162,0.5224564994882293,0.17604912998976455,0.08818833162743091,0.2743500511770727,0.0630093769170099,0.0008597748208802456,0.008679631525076765,0.004421699078812692,0.018669396110542483,0.004634795296541068,0.010439054344488791,0.02890481064483112,0.06906857727737974,0.0,685.0,0.0,0.0,0.0,0.0
32703-2016-09,Apopka,FL,1221.0,46987.0,35.3,47834.0,110.0,103.0,2081.0,300.0,281.0,583.0,31335.0,8981.0,100.0,883.0,1571.0,934.0,1187.0,1210.0,337.0,1948.0,54.0,0.4739,8195.0,233.0,43993.0,31985.0,10120.0,4300.0,0.4997978164173069,9285.0,13491.0,998.0,0.11921773567958192,1.6286983173828735,0.2156539450075166,0.19184326657291112,0.5424479111243535,0.14580628684529764,0.06925319769297891,0.2025028199289165,0.1334489674237086,0.005235490667631472,0.1832208908847128,0.017813437759380255,0.27724689807819186,0.017942873769458318,0.026211570652839588,0.025368719007385018,0.10664651925000533,0.005474551466204129,1167.0,1.0,0.0,1.0,0.0
10466-2016-09,New York,NY,1714.0,71631.0,35.3,44038.0,46.0,3739.0,17.0,9643.0,637.0,895.0,5887.0,54968.0,292.0,1455.0,819.0,442.0,1306.0,6952.0,3418.0,2771.0,0.0,0.4349,14294.0,1881.0,66528.0,50136.0,11508.0,3778.0,0.5573424913794307,14494.0,6576.0,10197.0,0.11081885712634043,0.7657173088792876,0.09322413021783267,0.4756185691180013,0.514204743756195,0.14098644441652358,0.07009534977872707,0.18983401041448536,0.0691126980218337,0.010344683167902165,0.7346679510267901,0.019628373190378468,0.2022587985648672,0.5313672184177021,0.021418042026765328,0.06266839776074605,0.012787759489606457,0.0004924895345973898,624.0,2.0,4.0,0.0,0.0
77845-2016-09,College Station,TX,1102.0,49208.0,28.7,70432.0,86.0,176.0,1148.0,95.0,692.0,815.0,41854.0,2903.0,125.0,3096.0,2601.0,139.0,111.0,504.0,902.0,2170.0,195.0,0.4547,7210.0,252.0,45542.0,39120.0,2762.0,511.0,0.504044057876768,12282.0,15499.0,1975.0,0.05062400474021405,2.006039930652648,0.3654351395730706,0.06744663382594418,0.4712445130873029,0.18629084701674525,0.2336205495041457,0.07137050886034793,0.0838243582517805,0.0023166964721183553,0.051251828970899034,0.06261177044383028,0.11136400585270688,0.0036124794745484396,0.032255675295337564,0.094232645098358,0.13863599414729313,0.00994005226213045,1030.0,1.0,0.0,0.0,0.0
1610-2016-09,Worcester,MA,1239.0,23826.0,24.6,29994.0,0.0,580.0,4.0,6812.0,160.0,190.0,16328.0,2625.0,30.0,1597.0,1249.0,187.0,432.0,335.0,147.0,519.0,0.0,0.4691,7508.0,1196.0,22248.0,11855.0,6786.0,2736.0,0.5140182993368589,4609.0,750.0,6441.0,0.17994127362818865,1.038613188307274,0.3494102534158589,0.1045194441200514,0.4224796440862923,0.07193821875262317,0.044111474859397294,0.18135650130109965,0.15875557588928285,0.008478133131872744,0.08860068832368001,0.06702761688911274,0.3494501804751112,0.08641831133948383,0.024591668195999263,0.15013010996390494,0.10337446487030974,0.0014869038087612946,343.0,0.0,0.0,2.0,0.0
78750-2016-09,Austin,TX,1291.0,27119.0,39.5,75958.0,24.0,502.0,9.0,54.0,221.0,616.0,21697.0,853.0,18.0,2745.0,658.0,250.0,565.0,250.0,176.0,1881.0,0.0,0.44,1859.0,235.0,25529.0,19848.0,2509.0,841.0,0.4877392234226926,5562.0,8102.0,1402.0,0.06039435884042831,1.8365209471766848,0.18358291735995566,0.0930988035813327,0.5856041889450201,0.28238504369630146,0.25660975699693944,0.1009624248681736,0.07341772151898733,0.0024337180574504963,0.03145396216674656,0.1008149268040857,0.15830229728234818,0.015529672767609541,0.09715330373465657,0.08477451233452561,0.06818098012463586,0.0010126582278481011,883.0,0.0,0.0,1.0,0.0
10543-2016-09,Town of Mamaroneck,NY,2381.0,20040.0,41.2,88136.0,787.0,694.0,11.0,2848.0,191.0,361.0,15024.0,680.0,67.0,1248.0,1062.0,292.0,285.0,1338.0,305.0,1106.0,0.0,0.5348,1402.0,468.0,18952.0,11959.0,3274.0,1674.0,0.5284431137724551,4194.0,4122.0,2496.0,0.09092589170208834,1.5636676825228568,0.2712367957746479,0.27255721830985913,0.5469560878243513,0.17954091816367265,0.32719560878243514,0.14835329341317366,0.0806431964916555,0.009131736526946108,0.02879241516966068,0.062275449101796415,0.19975049900199598,0.2539612676056338,0.04001108852337831,0.035429141716566866,0.0439620758483034,0.0,895.0,0.0,1.0,0.0,0.0
63108-2016-09,Saint Louis,MO,920.0,21175.0,29.6,31046.0,163.0,5000.0,41.0,6260.0,205.0,212.0,11322.0,7622.0,15.0,1711.0,1133.0,86.0,182.0,215.0,104.0,1040.0,0.0,0.6105,6063.0,1624.0,20520.0,17847.0,432.0,43.0,0.5111216056670602,1834.0,2546.0,2480.0,0.12554528005583668,1.1405096011816842,0.3650075414781297,0.05753070458952812,0.5046517119244393,0.18536009445100354,0.2517591499409681,0.08911452184179458,0.15867961165048544,0.0021251475796930344,0.3589138134592679,0.08080283353010627,0.02564344746162928,0.07810816634346046,0.042313732332926186,0.10909090909090907,0.19272727272727272,0.0,952.0,1.0,0.0,0.0,0.0
19130-2016-09,Philadelphia,PA,1511.0,24219.0,32.6,60211.0,71.0,3728.0,14.0,7128.0,334.0,260.0,16062.0,5490.0,65.0,1701.0,404.0,494.0,756.0,429.0,444.0,1317.0,16.0,0.4712,4282.0,2896.0,22876.0,19581.0,1008.0,261.0,0.4972955117882654,3807.0,5368.0,4392.0,0.0797895659798334,0.9095858769180004,0.14547304170905392,0.14242115971515767,0.6283083529460342,0.26603080226268633,0.3499731615673645,0.1056195548949172,0.1282899467855602,0.003798670465337132,0.2211899748131632,0.0696973450596639,0.052892357240183326,0.2379014678099113,0.041898916515312835,0.11924522069449606,0.0972377059333581,0.0017258737235725586,531.0,1.0,20.0,2.0,1.0
80214-2016-09,Lakewood,CO,1173.0,24808.0,33.3,34235.0,0.0,604.0,191.0,1569.0,339.0,241.0,19736.0,665.0,502.0,329.0,580.0,118.0,224.0,606.0,109.0,1182.0,0.0,0.4596,5789.0,169.0,22759.0,17289.0,4340.0,1947.0,0.4831909061593034,7179.0,5435.0,2652.0,0.11193339500462536,1.3488764044943822,0.20925925925925928,0.12907407407407406,0.5523218316672042,0.13616575298290873,0.08843921315704611,0.1861496291518865,0.07803867403314918,0.015841663979361497,0.0268058690744921,0.013261851015801357,0.34113995485327314,0.1074074074074074,0.035075547332716624,0.07747500806191551,0.20827958722992584,0.005006906077348066,754.0,0.0,3.0,1.0,0.0
6405-2016-09,Branford,CT,1326.0,27952.0,47.5,70331.0,457.0,472.0,249.0,2994.0,351.0,532.0,25461.0,441.0,39.0,1252.0,1604.0,258.0,340.0,575.0,369.0,2459.0,8.0,0.446,1838.0,118.0,26964.0,24115.0,652.0,263.0,0.5236119061247854,3578.0,8587.0,2924.0,0.09528220328516734,1.7222986645082965,0.3009779594219822,0.13085680922493068,0.5506224957069261,0.2349026903262736,0.24899828277046365,0.1808457355466514,0.06986373560189718,0.005688322839152833,0.015061534058385803,0.04479107040641099,0.04221522610188895,0.045978689242446365,0.03458070890453254,0.01148397252432742,0.08926016027475672,0.0006022735827749755,1017.0,0.0,1.0,2.0,0.0
66223-2016-09,Overland Park,KS,1372.0,21093.0,35.3,96488.0,147.0,203.0,38.0,10.0,157.0,309.0,17050.0,349.0,62.0,2798.0,1108.0,263.0,158.0,146.0,97.0,885.0,0.0,0.3613,309.0,53.0,19782.0,16219.0,410.0,73.0,0.5056179775280899,4834.0,6345.0,1656.0,0.0366934135740555,1.9254147144485247,0.2790034233548878,0.07417268923545074,0.576304935286588,0.2946475133930688,0.2987246953965771,0.0659460484520931,0.08821152291883154,0.005025363864789267,0.01654577347935334,0.132650642393211,0.03271227421419428,0.006371243818942564,0.06059846205282514,0.07225145782961173,0.0766130943915043,0.0013855213023900245,660.0,0.0,0.0,1.0,0.0
98116-2016-09,Seattle,WA,1776.0,23056.0,42.3,70542.0,414.0,715.0,22.0,3164.0,418.0,438.0,20109.0,506.0,181.0,977.0,1054.0,553.0,613.0,633.0,199.0,1785.0,108.0,0.4621,1652.0,349.0,21782.0,19124.0,537.0,104.0,0.5467123525329632,4299.0,6903.0,2189.0,0.05670775924583031,1.5409274547690146,0.16553629741271034,0.18605040609562087,0.6358865371269952,0.34303435114503816,0.2670454545454545,0.09702463566967384,0.06526557753878992,0.006939625260235947,0.02194656488549618,0.041334142956280365,0.03326682859125607,0.1555723017667253,0.06997824510514866,0.09489937543372658,0.07256245662734212,0.0,778.0,0.0,0.0,0.0,0.0
30345-2016-09,Chamblee,GA,1362.0,23757.0,35.0,67510.0,119.0,1084.0,51.0,53.0,196.0,227.0,16934.0,2690.0,26.0,1419.0,717.0,911.0,758.0,727.0,173.0,1287.0,14.0,0.4963,4511.0,149.0,21677.0,14331.0,5302.0,3638.0,0.4757755608873174,6528.0,5512.0,1223.0,0.07461939818454721,1.6388888888888888,0.20613663332768264,0.1300220376334972,0.5733468030475228,0.22709096266363601,0.2672054552342468,0.10767352780233194,0.1191926884996192,0.001346971418950204,0.10005472071389483,0.059224649576966784,0.2805909837100644,0.06823190371249364,0.05689371738975056,0.0,0.12623647766973944,0.005997715156130998,660.0,0.0,0.0,0.0,1.0
21117-2016-09,Owings Mills,MD,1208.0,55580.0,35.5,80603.0,475.0,1843.0,0.0,627.0,624.0,661.0,27676.0,22046.0,167.0,4002.0,1910.0,1203.0,1999.0,2166.0,1192.0,2846.0,147.0,0.4207,3402.0,474.0,52135.0,41711.0,3417.0,1598.0,0.5399424253328535,11308.0,12767.0,2082.0,0.05900705782570503,1.6954105414126928,0.16637282159083205,0.2471011053095545,0.5713925872616049,0.2467254408060453,0.2523209787693415,0.10032385750269883,0.0591211942312558,0.003742353364519612,0.38700971572508097,0.07162648434688737,0.06811802806765023,0.07784634162880585,0.032714385242177325,0.027311982727599857,0.11444764303706367,0.00042169182761238083,1538.0,0.0,1.0,1.0,0.0
13203-2016-09,Syracuse,NY,883.0,15513.0,36.2,27604.0,7.0,1257.0,2.0,4192.0,145.0,253.0,9156.0,4068.0,207.0,1075.0,1222.0,87.0,39.0,77.0,77.0,1174.0,0.0,0.5101,4657.0,423.0,14575.0,11432.0,1015.0,357.0,0.5202733191516793,2663.0,2351.0,3577.0,0.10970464135021098,0.8638795045045045,0.4987543597409068,0.05098820793888058,0.4987429897505318,0.15167923676916134,0.10881196415909238,0.16740798040353252,0.14067981129793153,0.02230387417005093,0.24882356733062594,0.06723393283052924,0.0916005930509895,0.09250954990865304,0.011392405063291141,0.16321794623863856,0.07503384258363953,0.0013305915084069189,339.0,1.0,0.0,1.0,0.0
55425-2016-09,Bloomington,MN,1173.5,9452.0,37.2,47743.0,0.0,1035.0,9.0,150.0,95.0,86.0,6256.0,1120.0,365.0,707.0,396.0,67.0,177.0,61.0,60.0,633.0,0.0,0.4241,1225.0,252.0,8885.0,7240.0,892.0,478.0,0.5171392297926365,1669.0,2205.0,244.0,0.08495699490960154,1.5306795131845845,0.2557168423145755,0.07755020878902366,0.5321625052898857,0.209267879813796,0.06601777401608125,0.18176047397376216,0.07936507936507936,0.025497249259415995,0.1063267033432078,0.07479898434193821,0.13468049090139653,0.05607476635514018,0.018606284009127613,0.0968049090139653,0.1054803216250529,0.0,837.0,0.0,4.0,1.0,0.0
10018-2016-09,New York,NY,3641.0,6147.0,31.6,87813.0,170.0,2159.0,0.0,1513.0,67.0,53.0,3545.0,354.0,68.0,1588.0,362.0,24.0,130.0,325.0,136.0,96.0,0.0,0.4956,1111.0,1614.0,5972.0,3006.0,1128.0,562.0,0.436635757279974,557.0,25.0,456.0,0.06031172351479557,0.17988394584139264,0.17812737883785842,0.16290281654402436,0.7236050105742639,0.30860582397917685,0.357084756791931,0.09272816007808687,0.18689384010484927,0.006669920286318529,0.05124450951683748,0.2583374003578981,0.2360501057426387,0.4922608475006344,0.0435961147503953,0.18171465755653166,0.11859443631039532,0.09121887287024902,6808.0,0.0,3.0,6.0,0.0
10312-2016-09,New York,NY,1632.8,61136.0,40.4,87426.0,585.0,61.0,12.0,999.0,799.0,1483.0,56863.0,546.0,17.0,2870.0,1197.0,713.0,1321.0,5493.0,3743.0,4742.0,41.0,0.3924,3735.0,215.0,58141.0,47018.0,2275.0,590.0,0.5004416383145773,10267.0,16083.0,5900.0,0.07512818848575323,1.8088801276635689,0.12308308745856555,0.4350344224674899,0.5686338654802408,0.182838262235017,0.14119340486783566,0.24066016749542005,0.03784320809248555,0.0006706359591729914,0.007491494373200733,0.04676459042135567,0.08999607432609265,0.22766182202309398,0.02492373596417213,0.0347095001308558,0.0038602460088981937,0.0009483381502890172,913.0,0.0,3.0,0.0,0.0
75025-2016-09,Plano,TX,1209.0,51202.0,37.1,105482.0,45.0,649.0,104.0,21.0,542.0,652.0,31686.0,3502.0,194.0,14047.0,1091.0,1022.0,1289.0,1271.0,187.0,1471.0,0.0,0.3833,2423.0,176.0,47840.0,31898.0,2048.0,443.0,0.5100191398773486,12332.0,14543.0,1224.0,0.061035208504262826,1.9577961432506887,0.18565239551478085,0.17588345225959906,0.5754658021171049,0.29268387953595565,0.31408929338697705,0.061716339205499786,0.034420386231845505,0.004609194953322136,0.06808327799695324,0.2728604351392524,0.05978282098355533,0.01129799524294937,0.08325901615952627,0.0412679192219054,0.06564196711065974,0.004415598233760707,684.0,0.0,0.0,0.0,0.0
77019-2016-09,Houston,TX,1396.0,19450.0,36.8,87582.0,989.0,2564.0,12.0,1655.0,241.0,334.0,15738.0,1776.0,0.0,1094.0,1537.0,275.0,160.0,106.0,53.0,892.0,9.0,0.5919,1726.0,404.0,18490.0,15032.0,1848.0,416.0,0.4969665809768638,3053.0,5271.0,1894.0,0.026317850708858774,1.5340795522686388,0.3944985477532889,0.035622757560225524,0.6603598971722365,0.3060668380462725,0.3986118251928021,0.06426735218508997,0.08903860160233068,0.0,0.0904370179948586,0.05624678663239074,0.14334190231362468,0.02989919699299505,0.05028589331871231,0.13593830334190232,0.10997429305912597,0.0007283321194464676,920.0,0.0,0.0,0.0,0.0
6489-2016-09,Southington,CT,1206.0,32217.0,43.4,77249.0,29.0,344.0,506.0,1060.0,577.0,446.0,30664.0,354.0,0.0,678.0,1694.0,705.0,746.0,389.0,303.0,2779.0,0.0,0.4011,1144.0,148.0,30508.0,26705.0,734.0,195.0,0.5171803706117888,6434.0,10073.0,1763.0,0.0607725321888412,1.9444794952681388,0.29158163265306125,0.11052295918367347,0.5300928081447683,0.2055746965887575,0.1863612378557904,0.2065679610143713,0.02850137909898866,0.0017692522581245927,0.009436012043331159,0.02104479001769252,0.03895458919204147,0.0061224489795918356,0.02386266094420601,0.0,0.07070801129838285,0.00099601593625498,775.0,0.0,0.0,2.0,0.0
92651-2016-09,Laguna Beach,CA,2569.0,23636.0,49.5,96339.0,4817.0,315.0,232.0,2233.0,396.0,508.0,21856.0,90.0,15.0,825.0,1022.0,309.0,427.0,611.0,371.0,1795.0,0.0,0.5587,1720.0,311.0,22927.0,20295.0,874.0,121.0,0.4823997292266035,2726.0,10020.0,2276.0,0.06330739593563496,1.7889916184221897,0.2333712336554861,0.15851809740382794,0.5955745473007277,0.35767473345743783,0.3417244880690472,0.05660856320866475,0.16168055052517205,0.002453883905906245,0.003807750888475208,0.034904383144356066,0.06253173125740398,0.01203335228349441,0.11044798670393594,0.032915891013707906,0.09870536469791844,0.007678377399492937,1189.0,0.0,0.0,1.0,0.0
14150-2016-09,Tonawanda,NY,876.0,42258.0,42.4,50844.0,43.0,359.0,39.0,3528.0,446.0,537.0,39480.0,808.0,7.0,677.0,2856.0,174.0,398.0,280.0,320.0,4508.0,58.0,0.3893,4570.0,405.0,40297.0,37835.0,618.0,150.0,0.5165649107861233,6630.0,14291.0,4120.0,0.07169548970192056,1.5897768411952231,0.3614475341536673,0.03987016761941672,0.5273321027971035,0.19650717023995454,0.11955132755927872,0.2394812816508117,0.053253529772866785,0.0004259548487860287,0.017322163850631834,0.016020635146007857,0.028491646552132138,0.016083712818525338,0.01811940557921265,0.02846798239386625,0.08119172701027025,0.002148557397176182,1098.0,0.0,0.0,0.0,0.0
33186-2016-09,The Crossings,FL,1563.0,70969.0,35.7,64644.0,30.0,1280.0,101.0,60.0,435.0,843.0,61971.0,4383.0,194.0,1708.0,1466.0,1627.0,1307.0,4606.0,867.0,2268.0,84.0,0.4069,7061.0,236.0,66525.0,17480.0,45235.0,16333.0,0.5309924051346363,14336.0,18673.0,1125.0,0.08765813328020719,1.8369431778323395,0.1168433038451432,0.3098595661440542,0.5413208584029646,0.23749806253434602,0.14473925234961746,0.15661767814116026,0.06244090927775722,0.006467612619594471,0.05702489819498655,0.024066846087728445,0.6604432921416393,0.033634054480161164,0.048859448152206386,0.014654285674026688,0.10212909862052444,0.0004521724832490648,2709.0,0.0,0.0,1.0,0.0
98005-2016-09,Bellevue,WA,1964.0,16892.0,39.4,84048.0,428.0,928.0,8.0,108.0,233.0,242.0,10695.0,247.0,13.0,4753.0,931.0,197.0,381.0,126.0,30.0,913.0,0.0,0.4337,943.0,228.0,16168.0,9717.0,1220.0,665.0,0.5025455837082643,2722.0,4234.0,1690.0,0.06632968846709304,1.6408639656560235,0.31953366642874137,0.056269331429931,0.5806298839687426,0.30327965901018233,0.34016102296945305,0.06831636277527824,0.06743400475415989,0.0024271844660194173,0.014622306417238927,0.2798366090457021,0.07026995027231826,0.10694741851058767,0.05095935630286776,0.06180440445181151,0.09525219038598152,0.00087576629550857,1677.0,0.0,0.0,2.0,0.0
75056-2016-09,The Colony,TX,1355.0,48266.0,33.7,81492.0,30.0,1099.0,611.0,234.0,595.0,632.0,36041.0,2511.0,201.0,5837.0,1539.0,1128.0,1658.0,976.0,393.0,1750.0,11.0,0.386,1986.0,96.0,45036.0,33890.0,5867.0,2977.0,0.5130941035097171,11333.0,14131.0,541.0,0.06289113541021937,1.9857490441432049,0.15727559117916814,0.1782509869601627,0.5952637467368334,0.22643268553433055,0.16462934570919488,0.1271288277462396,0.06535275326222319,0.005718311026395392,0.04802552521443666,0.12045746488211165,0.1861766046492355,0.010368066355624676,0.043875937005708,0.027244851448224423,0.12180416856586415,0.019600411500351942,725.0,0.0,0.0,0.0,0.0
14218-2016-09,Lackawanna,NY,794.0,18953.0,41.6,37256.0,0.0,314.0,197.0,3860.0,152.0,297.0,16297.0,1631.0,38.0,54.0,679.0,131.0,151.0,175.0,123.0,2272.0,0.0,0.4211,3934.0,153.0,17689.0,13983.0,857.0,337.0,0.5129530944969134,3849.0,4931.0,4155.0,0.09802616988245733,1.2636321626617375,0.3226642477646754,0.0999092911753272,0.5296259167414129,0.15332665013454336,0.0887458449849628,0.2536273940800929,0.12050396260922575,0.0019521975412863399,0.07413074447317047,0.0028491531683638477,0.08452487732812748,0.023454710379681224,0.013750277223331116,0.03218487838336938,0.06410594628818657,0.0,314.0,0.0,0.0,0.0,0.0
84095-2016-09,South Jordan,UT,1207.0,51364.0,29.0,91612.0,97.0,451.0,35.0,67.0,459.0,738.0,47669.0,207.0,38.0,1074.0,1647.0,705.0,960.0,761.0,189.0,2088.0,40.0,0.3303,2068.0,246.0,46097.0,42152.0,1593.0,329.0,0.4918230667393505,17689.0,12822.0,420.0,0.057595217900561414,2.33136051966799,0.2260146744682827,0.0998421101513885,0.4916478467409081,0.20640915816525196,0.12715131220309944,0.10010902577680866,0.04868168085690745,0.0018495444280040496,0.0030371466396698077,0.02067595981621369,0.056401370609765585,0.036546856134485,0.062320772244436363,0.02131843314383615,0.13793707655167042,0.021422686075254053,1354.0,1.0,1.0,1.0,0.0
