0,1,2,3,4
13415.46703852999,-22712.91497379852,-317.9934880706835,-2920.955915251116,5403.935222895423
17840.867730129623,-5622.1809736060295,4985.392696233497,-8655.120788917295,-1345.5823263565978
8840.157380309332,-3526.663027076118,13518.678335454942,7925.903758147954,-8496.714756244472
28526.383590252553,-293.4106161325736,-20071.672056598538,7934.269911142911,-6730.23593942801
-44059.98254192881,-10533.134013441995,-4380.0393945496,242.81745876665326,-1727.7973749131252
-34135.943954225135,-17202.645336616642,-3456.600068277712,-5805.50061356101,-1506.6794476134776
3614.1508865389906,-24065.617944281486,-13714.918634889626,1145.0270645936487,-5162.4993823477935
25320.256899167827,-10017.089921053801,-17135.432321842083,3884.5819921503894,-10713.426287835317
32615.026408499743,-20950.676733187043,-16250.688517134507,-474.56993107819113,-5964.611205812474
-31724.884666084658,2014.4279289138683,-2537.982739864461,2709.2951497301383,1395.2317404128435
-44015.01896956887,16370.767367820363,-2826.3417189707952,8993.198769428376,1913.0973307461513
31991.436780067623,3629.6845984363617,8932.801971389998,-12087.33027490548,-910.2085215859257
-60185.45105486041,52764.85725478949,-3399.2934016223094,23560.044114044376,-1060.0337860982509
15431.007042503456,-5783.025698730326,-3643.0881154116055,-7216.046555453611,197.76391866543145
28247.39030078688,43861.64316645776,6755.725539063555,-7033.41467821632,16257.266134449617
-4899.299586530535,23097.354511040932,900.2669788469967,-261.8191379458466,324.56283938885116
-36141.9149111748,-5051.312038389867,-1733.3884827345178,-387.6133113382318,-443.03227868470987
30686.01905581421,61609.24283124067,6001.502399562749,-2456.853986922129,14626.781664506729
31285.722538773975,-14573.144456220369,-17528.573555821462,-14465.71424609835,-6932.031869585631
9699.5274629233,-15112.20053779471,-19961.75365941948,9100.11723789789,-2804.094819502398
7260.550385711857,-40230.4792126399,33647.57623093934,13469.028744070454,1423.4328161611588
-18198.79078554068,-21126.20378788113,-6369.10134037999,12814.786179576557,-5009.6324723728385
-18686.903136116387,-1315.0259016182447,-3843.3490995891866,5519.537335545248,-1543.7701464134266
-14065.642093105367,784.3566218465158,7986.468352731643,14680.389095008866,3363.7857377608693
-14848.038810220503,-3728.4408050741386,4639.605346372036,10287.384584341538,-1989.7377646754273
-35896.04184266951,-10666.099714426844,-6410.412621201374,-182.06473112129154,-1997.6554143524143
52987.84192449202,-23941.743232140056,-26390.34052733429,18978.515559921652,-1986.3690291281791
5684.51463537024,72836.54151486077,2447.361166888002,7559.7883452470915,1564.1498613953001
36120.33441953417,-14831.677940738173,-996.8136745469224,-19218.21796651393,3587.4742923386025
-34212.449463537065,-21306.921963153578,-4367.9465226588,-4371.9232548667105,301.40146451531933
9448.446959228153,-22827.23478222326,-8735.100327241145,-3934.5563803131313,-2206.1702383603456
-17993.695629437592,-22947.298449823622,14890.990438284472,5841.665975160182,-4509.37327263813
-19588.746638521352,-12063.127164057008,-1332.6212216363488,-10173.671476779418,629.2203833657614
-200.29908538753614,-3915.9866055006532,-1660.2760580426723,-13403.330703506317,-2751.4140008263594
22643.404035839274,4049.1566857628623,3354.7926668917567,-20479.871164244647,1543.5040395117396
-27165.87452238286,14656.692244146092,-96.88333209748731,6601.839766251626,141.1576351310813
-63071.29513421593,33924.08373970161,-4483.586954114437,19394.281102846227,-2159.635872392669
-29604.907404041525,13916.581458710507,393.6237805874627,2378.174125980975,-1253.8876124750104
921.9473555180829,-7973.037251623274,-967.4117785941305,-9507.442782861704,-4113.562930223111
-14325.154311539914,-25873.115431515955,-6868.936975095422,8213.277286260658,-5501.645058397956
13395.025213025932,-5120.50096644655,-6675.941257507742,-5173.63221705402,8899.340031853164
-33632.82548159702,-19840.67118521281,-3231.971755000295,-4704.623122110595,2998.507917306246
3601.6732600309488,-23141.13678617156,-19010.744986957772,10705.487498118155,3513.5840445315453
-14905.573617063292,-1013.1687108818129,-1501.6773415400949,-5004.39412254133,-427.16979593870764
-33930.37466144367,33182.94207044279,-666.4362801342232,11293.685973309175,-2283.071438816848
-25981.854003369004,-23329.423818394476,3331.184150793168,-765.6364293787175,2748.8900706522563
3807.8490721602675,-14722.27710006748,237.16042281510724,-18298.020707103024,2564.2739499477843
24852.48020133693,-18225.50078758115,-9324.73517562196,1645.1296899496006,-5390.986287175611
19963.350202768208,-29079.5488331447,-16378.844080671308,10210.08819334224,-4750.2573090551305
-41964.83381130325,2326.2719278441014,-708.6548846295894,5774.624931217368,-1263.1151801458418
-31655.885595955628,-6598.967637995112,2102.5529348190285,5515.018563071299,-1156.3810007938948
29067.801195200886,32146.871822313118,1392.3174019136313,-16267.287293287005,-851.1450111113296
-9396.58621630851,10187.66998859997,1644.7389719923228,8612.7933107287,6583.146560595828
12027.303148025867,25340.341782483207,3672.645614389959,-16273.838885596084,-4494.539766867553
-5528.76609650842,-11497.348114576069,-3089.071042064503,-8973.80912976752,-2137.0041911946987
27217.668179723263,-23276.546726979544,-10944.862251642811,18552.034201733648,-4998.846638975317
-9217.57926959416,-30157.543413467167,-23.38197934319122,-14793.543627425472,6936.290177041456
13925.595582021419,18237.98244883354,-3804.2288564512996,13638.956406255606,-4265.349118407705
42738.75620024609,-1584.6758580793394,-9949.80722294908,-15451.35915967315,-7145.9071390568615
-1375.8832560780377,11975.86746543201,-7080.416967256357,3279.3462239550195,-2313.035478895549
-36451.371419027826,-29699.785145655365,-3528.1739021423514,688.1111649451219,2304.372818291568
-21723.07555107156,-38402.21518443897,5154.8684217439495,-4805.296361011604,1627.2180872622268
41256.327547121466,10222.067657199152,-4319.298272443569,-22650.265066688393,-7552.2381919448535
-34639.15107579072,55609.80054755539,-1546.3726732644213,17880.37294897757,188.48957945677654
-28394.9718687348,35295.63245902185,-2270.304543066015,11921.302514409694,2751.5127753889055
-29495.394448401483,26800.998364888976,-459.46705637495387,7987.863234227666,5383.376051045586
-13195.38446321708,-4237.427680863583,-1249.9665818143155,-3646.1361153259227,-3766.1859416627294
6170.952794954893,26463.924276502792,7708.670744143902,-8436.256543645339,-6245.0810484958865
-521.121813333984,2656.2657415764506,-9032.004620402764,-2064.7353029076394,6864.9665692969575
46796.76399625203,1671.3597767674994,4836.822765154458,-21143.41384470588,-2372.603791919527
