RegionName,City,State,Rent,Current Rent,total_pop,median_age,median_income,households_retirement_income,gini_index,dwellings_1_units_perc,dwellings_under_10_units_perc,unemployment_rate,average_car_per_household,Perc_commuters_under_15_min,Perc_commuters_over_45_min,Percent_pop_25_64,Associates_College_perc,Advanced_degree_perc,HS_perc,Perc_vacat_housing_units,Perc_commuter_by_public_transport,Perc_different_house_year_ago_same_city,Perc_different_house_year_ago_dif_city,perc_housing_built_2005_or_later,armed_forces_perc,mobile_homes_perc,housing_built_1939_or_earlier_perc,walk_to_work_perc,dwellings_50_or_more_units_perc,poverty_perc,employed_in_finance_information_perc,housing_per_pop,renter_occupied_units_perc,married_households_perc,pop_in_labor_force_perc,ESTAB,HIFL_hospital_count,HIFL_transit_station_count,HIFL_uni,HIFL_govbldg
11365-2016-09,New York,NY,2172.0,1614.0,41520.0,40.0,56131.0,2482.0,0.431,0.3684177689044173,0.3405290741202895,0.10181566318705784,1.1692146184633554,0.10397733978520003,0.4755104449427594,0.5463391136801542,0.2285645472061657,0.09901252408477842,0.15378131021194605,0.04910157224856501,0.3818010149887879,0.07921483622350674,0.016811175337186898,0.0,0.0,0.001434988769653107,0.11205390566508608,0.02844329045202408,0.12397055153481408,0.13080443159922928,0.11245238213031218,0.3860308285163777,0.5298852008984277,0.5434682763598189,0.4868256262042389,679.0,0.0,0.0,0.0,0.0
95110-2016-09,San Jose,CA,2682.0,2292.218048775498,18179.0,30.6,63125.0,445.0,0.4247,0.4767946041432472,0.18098602858519355,0.09664528341571144,1.7569914886225464,0.2354442688707913,0.11207001337060896,0.5819351999559932,0.15490401012156885,0.05495351779525826,0.13031519885582266,0.07547775814999197,0.06284186216117661,0.12459431211837835,0.08531822432477032,0.0,0.0,0.0,0.2315721856431669,0.038045460070499575,0.21663722498795568,0.1836734693877551,0.07456094226522242,0.3425380934044777,0.5143728922434561,0.37206878582595104,0.5230760767919027,988.0,0.0,8.0,1.0,0.0
6605-2016-09,Bridgeport,CT,1383.0,1308.0,23603.0,31.4,36827.0,585.0,0.4762,0.1970561730249324,0.5371983578652247,0.17099702613867584,1.1470553522955271,0.192838012101974,0.1575240551532586,0.5279413633860103,0.11519722069228487,0.05423039444138457,0.17196966487310936,0.15159707619905874,0.14552127765102668,0.1171037579968648,0.06643223319069609,0.0006007810153199159,0.0,0.0025032542304996496,0.4816261139481326,0.04126574744568992,0.11014318614198458,0.2587382959793247,0.06299890436688058,0.4231241791297716,0.5968759387203364,0.2821904874306621,0.5413718595093844,310.0,0.0,0.0,0.0,0.0
94501-2016-09,Alameda,CA,2658.0,1519.0,60639.0,38.7,71096.0,3539.0,0.4402,0.4459530813909633,0.2982575243267708,0.0895914925245133,1.546158574062692,0.21787034158809104,0.21652333091562187,0.5935618991078349,0.2661818301752997,0.11832319134550373,0.1197908936493016,0.0795428830052048,0.17272821469277794,0.06965814080047494,0.11875195831065816,0.0005280229312815871,0.019181841571138617,0.00030172738930376404,0.4132156596515049,0.046627292508548336,0.0902919212491514,0.10455317534919772,0.10428518338526628,0.4372433582347994,0.5461642905634759,0.4066379840196681,0.5768729695410545,1356.0,3.0,0.0,1.0,0.0
11418-2016-09,New York,NY,1966.0,1548.0,36821.0,34.9,58965.0,906.0,0.3901,0.2488135593220339,0.5269491525423728,0.11143900365127794,0.9344827586206896,0.1166345690900337,0.5468223399133365,0.5730425572363597,0.15439558947339832,0.05648950327258901,0.2009179544281796,0.06610169491525424,0.5527202696196437,0.07077482958094565,0.013334781782135194,0.000423728813559322,0.001400490171560046,0.0019491525423728812,0.6573728813559322,0.07751564756860857,0.13398305084745762,0.12226718448711335,0.08998149352273295,0.32046929741180297,0.5317796610169492,0.5158802177858439,0.542978191792727,733.0,0.0,4.0,0.0,0.0
10472-2016-09,New York,NY,1665.0,1376.0,67915.0,30.5,31594.0,1788.0,0.4801,0.07848003765672472,0.4214985664769567,0.12572648169430306,0.4670033830466479,0.10577583767834768,0.5369225172790105,0.5132886696606052,0.08821320768607817,0.01693293086946919,0.16943237870867994,0.10192990714194017,0.6804090376298452,0.11742619450784067,0.013266583229036295,0.0,0.0003283533081595797,0.001412127177029398,0.4932175103769952,0.049795885372458666,0.310411228550644,0.328719723183391,0.06645870957149894,0.3440918795553265,0.7717916898455218,0.2757897746223853,0.4484281822866819,543.0,0.0,3.0,0.0,0.0
14228-2016-09,Town Of Amherst,NY,1095.0,1012.30806375,20774.0,33.3,46692.0,1882.0,0.4931,0.4586663746852075,0.39756925435234863,0.06927144009319831,1.655458314140949,0.3451264993448241,0.04424957161576454,0.4956676614999518,0.2122845865023587,0.1484066621738712,0.13459131606816213,0.049162378188985,0.01572422134865437,0.0,0.18869741022431885,0.00886893682251177,0.0017026615288108253,0.0,0.030767546260812437,0.023183146860195545,0.04160735793277127,0.19004524886877827,0.10529617349224843,0.43963608356599604,0.4504543961458448,0.4044219253800092,0.537161836911524,714.0,0.0,0.0,0.0,0.0
14210-2016-09,Buffalo,NY,752.0,703.0,13318.0,36.9,32461.0,1055.0,0.442,0.3921848260125499,0.5666001140901312,0.14970865082922458,1.181504485852312,0.3682463581043703,0.04886594136087037,0.5504580267307404,0.10895029283676227,0.01877158732542424,0.2405015768133353,0.17341699942954936,0.0481283422459893,0.06247184261901186,0.07921609851329027,0.0,0.0,0.0,0.6438961779806047,0.07154711414346303,0.022247575584711923,0.23104069680132155,0.062303899596593465,0.5265054813034991,0.3970336565887051,0.2945134575569358,0.5025529358762577,319.0,0.0,0.0,0.0,0.0
48235-2016-09,Detroit,MI,672.0,601.83794475,46133.0,40.1,31915.0,4790.0,0.4813,0.8876297040118587,0.03959259790560895,0.22101217168481746,1.2739671534920725,0.13585810859925854,0.10074870974776476,0.5177205037608653,0.11208896018034813,0.03901762295970346,0.2386361173129864,0.1585616602113518,0.08163116958639237,0.103028201070817,0.030282010708169858,0.0,0.0,0.0013866972696408933,0.09008750537942907,0.018754088827506,0.0234304021422082,0.2969241107233434,0.07559256886611147,0.4533197494201548,0.2880026777602448,0.2593623913167017,0.4060433962673141,377.0,2.0,0.0,0.0,0.0
80503-2016-09,Longmont,CO,1348.0,1067.5458781875,31275.0,41.1,79493.0,2161.0,0.4568,0.7323099962560838,0.10071134406589292,0.05618785192284653,1.99481783919598,0.36777737092640056,0.09630172098132553,0.542158273381295,0.2603357314148681,0.1694324540367706,0.08585131894484413,0.04634968176712841,0.02548517026730136,0.07437250199840129,0.08438049560351718,0.0028453762635716963,0.002216365161135737,0.002620741295394983,0.023362036690378136,0.023727572317832298,0.026731561213028828,0.07542765787370104,0.08446148316760513,0.4270183852917666,0.28858105578435045,0.5606155778894473,0.5337809752198241,634.0,0.0,0.0,0.0,0.0
78209-2016-09,San Antonio,TX,1249.0,1022.4773685,39744.0,40.3,64581.0,2826.0,0.5617,0.5608200455580865,0.23447228549734245,0.057275390625,1.596058826948788,0.39505830094392,0.05263742365352582,0.5348983494363929,0.2488677536231884,0.17114533011272146,0.09037842190016104,0.12918248544672234,0.033370349805663516,0.09561191626409016,0.10451892109500806,0.002885345482156416,0.02333984375,0.0016198430777018475,0.10716274360921284,0.02765130483064964,0.0932422171602126,0.12278582930756846,0.121142578125,0.4970561594202898,0.35930144267274106,0.4047549845957101,0.5152979066022544,1713.0,1.0,0.0,1.0,0.0
10453-2016-09,New York,NY,1520.0,1284.0,79143.0,30.0,26120.0,1646.0,0.4618,0.026235069106131142,0.11518891414961567,0.20861935483870966,0.33259088378012885,0.09864400650876876,0.4855179895136503,0.5155730765828943,0.09279405632841818,0.02002703966238328,0.1621495268059083,0.09270686730901086,0.6741276441873079,0.1277181810141137,0.012407919841299924,0.001154776081700408,0.0007741935483870968,0.0,0.5364656634549457,0.08750677996745615,0.4706434267980225,0.3825101398733937,0.06500645161290322,0.35013835715097985,0.8701237775612573,0.22114390263304431,0.4896200548374461,673.0,0.0,5.0,1.0,0.0
6405-2016-09,Branford,CT,1326.0,1252.0,27952.0,47.5,70331.0,2459.0,0.446,0.6464654069110893,0.22013099450425355,0.09523515615356128,1.7222986645082965,0.3009779594219822,0.13085680922493068,0.5506224957069261,0.2349026903262736,0.14685890097309673,0.1808457355466514,0.06986373560189718,0.045978689242446365,0.01148397252432742,0.08926016027475672,0.0006022735827749755,0.0004937662017034934,0.018745765263871117,0.22540088835353456,0.00861188147715662,0.035534141383723565,0.06575558099599313,0.11004814220466608,0.4752074985689754,0.2688398705111797,0.469364629704573,0.5796365197481397,1005.0,0.0,1.0,2.0,0.0
94110-2016-09,San Francisco,CA,4050.0,3383.605035,70804.0,35.7,79516.0,2409.0,0.465,0.3629102274700469,0.4600104184754298,0.0704135737009544,1.013830337992752,0.15943069306930693,0.19623762376237625,0.6835065815490651,0.27604372634314445,0.1527032371052483,0.11526184961301622,0.060878624761243276,0.4090841584158416,0.08738206880967178,0.035026269702276715,0.0041326619204723036,0.0,0.0010418475429762113,0.6553221045320368,0.0957920792079208,0.040319499913179374,0.13692729224337608,0.09382820784729587,0.4066860629342975,0.5983330439312381,0.3013460542859256,0.6659228292186882,1824.0,2.0,4.0,1.0,0.0
55305-2016-09,Minnetonka,MN,1368.0,1094.2232002346252,18350.0,43.0,64898.0,1405.0,0.4599,0.502203546171979,0.02306036691606026,0.055388539673863535,1.6048574914051237,0.3043075974092732,0.035159864295260614,0.5793460490463215,0.33084468664850136,0.13994550408719347,0.1179291553133515,0.07584298452393154,0.04502929988691272,0.028174386920980926,0.16643051771117165,0.0,0.0,0.001332376755150149,0.02685251614225684,0.009972242212398478,0.33042943527723684,0.05852861035422342,0.14958549694816434,0.531716621253406,0.3824946192477196,0.4300765221248752,0.5982016348773842,988.0,0.0,0.0,0.0,0.0
78735-2016-09,Austin,TX,1495.0,1325.7075465,16882.0,35.1,74571.0,821.0,0.5513,0.5081733264141152,0.13362740010378826,0.038408463661453535,1.6463329126349742,0.23304544810986835,0.0686677049412431,0.5566283615685346,0.3206965999289184,0.16573865655727996,0.052600402795877264,0.07485729112610275,0.003539572419651706,0.10579315247008647,0.11752162066105913,0.0041515308770108976,0.0,0.04488842760768033,0.001816294758692268,0.012317712020387938,0.101712506486767,0.061070963156024165,0.10671573137074516,0.456580973818268,0.4373378308251168,0.4702005328845884,0.5151048453974647,548.0,0.0,0.0,0.0,0.0
22033-2016-09,Fairfax,VA,1678.0,1694.0,36786.0,35.5,106068.0,1885.0,0.3621,0.6144019321215203,0.1260327952205415,0.032373044827441605,1.8066916990746948,0.14152245949926362,0.3168262150220913,0.6305387919317131,0.3047898657097809,0.17971510900886206,0.07396835752732017,0.052116435744248124,0.07777982326951399,0.02199206219757516,0.1424183113140869,0.0034320579636456087,0.014047888623306914,0.00794457861955002,0.010041947375111224,0.028626656848306325,0.043345620948264905,0.05624422334583809,0.12198599404537258,0.4277170662752134,0.3400279649167408,0.5218586562960976,0.6482629261131952,1155.0,1.0,0.0,0.0,0.0
11412-2016-09,New York,NY,2010.0,1560.0,36660.0,38.9,71292.0,2100.0,0.3859,0.7041728763040238,0.268835899983441,0.14597179058092274,1.2776368249365713,0.05219364599092285,0.5541720004654952,0.5360611020185488,0.1843698854337152,0.04187124931805783,0.19285324604473544,0.08627256168239775,0.4567089491446526,0.03949809056192035,0.005537370430987452,0.0,0.0038250059765718384,0.00273224043715847,0.380360986918364,0.018503433026882347,0.007699950322901144,0.08346972176759411,0.08658857279464499,0.32945990180032736,0.21841364464315285,0.37676694454512505,0.5705128205128205,243.0,0.0,1.0,0.0,0.0
12078-2016-09,Gloversville,NY,1541.0,1482.0,23634.0,40.8,41455.0,2091.0,0.4155,0.5911362879040319,0.3021492835721426,0.10643925574607807,1.4803757828810018,0.4728219594228057,0.12639687533904742,0.5266141998815266,0.10899551493610901,0.043327409664043325,0.28442074976728443,0.20193268910363213,0.00531626342627753,0.07548447152407549,0.06503342641956503,0.0005831389536821058,0.0013681138270704124,0.0469843385538154,0.4876707764078641,0.009981555820765977,0.023908697100966343,0.21227892019971228,0.04268515140459686,0.5079123296945081,0.3047317560813062,0.4216075156576201,0.4639079292544639,449.0,1.0,0.0,0.0,0.0
10459-2016-09,New York,NY,1644.0,1480.0,47000.0,27.7,21913.0,762.0,0.5051,0.060289291357724574,0.2588428345691017,0.15802823114247905,0.3582108958522949,0.09928179129700042,0.4640895648500211,0.4549148936170213,0.07512765957446807,0.015531914893617018,0.12746808510638294,0.06515133098334751,0.7063089705675257,0.0853404255319149,0.01276595744680851,0.00717150844779385,0.0011579179532421706,0.0022486933268506142,0.31749118755317857,0.07217293338966342,0.29919776346177224,0.4288723404255319,0.0624724305249228,0.35008510638297874,0.8398565698310442,0.19119750357560786,0.3858723404255319,567.0,0.0,5.0,0.0,0.0
33435-2016-09,Boynton Beach,FL,1636.0,1440.3433455000006,32668.0,43.4,38158.0,2282.0,0.509,0.4401455767077268,0.15699888017917132,0.1632384297002383,1.4190625,0.2892340217921613,0.08448528215970076,0.4873882698665361,0.1425860168972695,0.05396718501285662,0.20344067589078,0.2833146696528556,0.02569523499756058,0.04769193094159422,0.11904616138116812,0.0,0.0004389815627743635,0.04025755879059351,0.006718924972004479,0.010896080663522524,0.10078387458006717,0.23662299497979675,0.06120657218111125,0.5467123790865679,0.23784994400895856,0.35171875,0.4881229337578058,691.0,1.0,0.0,0.0,0.0
32771-2016-09,Sanford,FL,1117.0,802.450593,47212.0,34.9,49373.0,1862.0,0.4756,0.7318810222036028,0.09100218777638132,0.12623981766766554,1.5978599816569856,0.2358357311012294,0.1719591943499869,0.5487587901381005,0.17819622129966958,0.059412861136999076,0.17741252224010845,0.2387003677326258,0.008736594297671985,0.03761755485893417,0.08959586545793442,0.002886002886002886,0.0012661967669775882,0.006749522878555137,0.06675045384722804,0.010986136541982735,0.035656100172229206,0.16286113699906804,0.1061072890727219,0.4550326188257223,0.29888749243587953,0.4641394069092021,0.5018427518427518,1446.0,1.0,1.0,0.0,0.0
32250-2016-09,Jacksonville Beach,FL,1294.0,936.50051925,25903.0,41.5,58042.0,2186.0,0.4605,0.5384730763461827,0.18111594420278987,0.07610420523670987,1.6469757174392936,0.29497344315295204,0.07836194288353475,0.5887348955719415,0.2534069412809327,0.08944909856001236,0.16187314210709186,0.15066746662666866,0.01824339927642214,0.04292939041809829,0.13905725205574646,0.0,0.006942607775720709,0.055272236388180594,0.02212389380530973,0.013932722654145177,0.0807709614519274,0.11141566613905723,0.13541391166358108,0.5147666293479519,0.3474576271186441,0.4106843267108168,0.5838705941396749,1314.0,1.0,0.0,0.0,0.0
11501-2016-09,Mineola,NY,2323.0,2021.335139994749,18982.0,41.2,84864.0,1433.0,0.3937,0.5650135701949174,0.22674562052800395,0.049003474126897054,1.600621285791464,0.250074723522965,0.2342333366543788,0.581972394900432,0.1967653566536719,0.1245917184701296,0.1952375935096407,0.08660251665433012,0.15642124140679484,0.00848171952375935,0.04261932356969761,0.0017271157167530224,0.0,0.0016037503084135208,0.28694793979768074,0.05758692836504933,0.15149272144090795,0.05305025813928985,0.10769793380874017,0.4270361395005795,0.29212928694793977,0.5243111831442464,0.5762301127383838,1253.0,1.0,1.0,0.0,0.0
84119-2016-09,West Valley City,UT,914.0,799.0,53633.0,30.1,44993.0,1877.0,0.3863,0.5455621969098906,0.19606405774219016,0.0961788970907512,1.7402271368798563,0.2759050149452009,0.07302391232148787,0.5185986239815039,0.1048235228310928,0.020845375048943748,0.1857811422072232,0.056614412991992775,0.034415476585851874,0.055059385080081284,0.15013144892137306,0.005356941468365851,0.001049355912577797,0.0824968986128341,0.016860268410961998,0.0166472932580538,0.05841885643396865,0.19758357727518505,0.10323491098567086,0.3306546342736748,0.4198150445471975,0.4698744769874477,0.5152797717822982,1485.0,0.0,4.0,2.0,1.0
2151-2016-09,Revere,MA,2348.0,1745.0,51729.0,38.4,49933.0,2833.0,0.4482,0.355516387195122,0.4584603658536585,0.10238582621585376,1.2579653724003688,0.18578292472588395,0.23929202086156626,0.5702797270389917,0.1268340775967059,0.031413713777571566,0.2822014730615322,0.07002667682926829,0.267874009280933,0.05101587117477624,0.07989715633397128,0.0002858231707317073,0.001623491211971483,0.007526676829268292,0.3713795731707317,0.02147755738984025,0.13100228658536586,0.15917570415047652,0.07584527422884167,0.4058071874577123,0.4604134908536585,0.3916094662432128,0.5477391791838234,703.0,0.0,3.0,0.0,0.0
32821-2016-09,Williamsburg,FL,1311.0,1120.469001470797,15685.0,35.8,44041.0,961.0,0.3445,0.3736633663366337,0.06534653465346535,0.07547709923664123,1.4378637951105937,0.2618021125242509,0.08557878853201123,0.5971947720752311,0.25183296142811606,0.0555307618744023,0.2031877590054192,0.3196039603960396,0.0555076525113171,0.008925725215173734,0.2221868026777176,0.0,0.0,0.003069306930693069,0.0017821782178217825,0.0334123733563268,0.06534653465346535,0.16601848900223146,0.05200381679389313,0.6439273190946765,0.3742574257425743,0.3215948777648429,0.6681542875358623,614.0,1.0,0.0,0.0,0.0
34113-2016-09,Naples,FL,1709.142857142857,1534.22359350525,18078.0,47.3,48531.0,1691.0,0.501,0.4468144560357675,0.2435730253353204,0.1485958485958486,1.6560332871012482,0.3359279609279609,0.06913919413919414,0.4624958513109858,0.14537006306007302,0.06698749861710368,0.2148467750857396,0.3955849478390462,0.0347985347985348,0.011892908507578272,0.10039827414537006,0.0,0.0,0.06836810730253354,0.0024217585692995532,0.005952380952380952,0.023845007451564832,0.18215510565328025,0.061782661782661785,0.5938710034295829,0.16263040238450074,0.536754507628294,0.4530368403584467,269.0,1.0,0.0,0.0,0.0
91607-2016-09,Los Angeles,CA,2158.0,1837.3349755361248,28821.0,38.6,60586.0,1185.0,0.4911,0.3237545126353791,0.1356678700361011,0.13367241970510915,1.542269317039214,0.17864655109886124,0.2517589033147168,0.6430727594462371,0.29606883869400785,0.10752576246486936,0.11533257000104093,0.06649819494584837,0.07137158192500181,0.0990944103258041,0.04923493286145519,0.0067148014440433215,0.0026860212595725226,0.0005054151624548736,0.0683754512635379,0.01305577718140277,0.0855595667870036,0.12088407758231845,0.16790490341753342,0.4805523750043371,0.6130685920577618,0.3280222755046794,0.607126747857465,674.0,0.0,0.0,0.0,0.0
75081-2016-09,Richardson,TX,1247.0,912.46398075,34138.0,38.8,63411.0,1710.0,0.3944,0.6822624694552251,0.07402616070145178,0.084984520123839,1.8055702317156013,0.25808379654533503,0.10053194668579284,0.5623059347354854,0.2440974866717441,0.0954068779659031,0.12771691370320465,0.04779358919074314,0.02002271233040464,0.0389595172535005,0.11825531665592595,0.01674572373149346,0.0,0.0028029322984044853,0.01214603995975277,0.012312473850935387,0.06978582722437833,0.08864022496924248,0.1392156862745098,0.4075809947858691,0.38867327871208857,0.5190580421163862,0.5676958228367215,1630.0,0.0,2.0,1.0,0.0
91505-2016-09,Burbank,CA,2215.0,1825.85244375,30563.0,38.3,75252.0,1311.0,0.4132,0.5869936826458566,0.1995540691192865,0.09378750642967366,1.6755566045157737,0.3173540439207285,0.146223888591323,0.5982069822988579,0.27264993619736283,0.0787553577855577,0.12047246670811113,0.05529542920847269,0.03207016604177825,0.0584366717926905,0.07253869057356935,0.0,0.0009144424758530033,0.0006688963210702341,0.17212931995540692,0.025508837707552218,0.07209215904868077,0.0741092170271243,0.2243813225124307,0.4402381965121225,0.4773690078037904,0.4293131932971442,0.5724896116218957,1644.0,1.0,1.0,1.0,0.0
1089-2016-09,West Springfield,MA,1094.0,952.2167175,28411.0,39.7,54434.0,2142.0,0.4342,0.5490243902439025,0.2731707317073171,0.09655584312164044,1.5325808106721397,0.34118558698178997,0.06431615652847733,0.5318362606032875,0.1942909436485868,0.06117348914152969,0.2238921544472212,0.04926829268292683,0.011313444401394809,0.026292633135053325,0.09471683502868608,0.0,0.0,0.012276422764227642,0.2886991869918699,0.02216195273149942,0.05382113821138211,0.1234029073246278,0.1080363660495056,0.4329309070430467,0.38065040650406506,0.4347528647169489,0.5303931575798106,952.0,0.0,0.0,0.0,0.0
11758-2016-09,Massapequa,NY,2228.0,1916.0,54795.0,42.5,105349.0,4673.0,0.3849,0.9179444240933592,0.05594222617614737,0.055662717001928916,2.056455598879675,0.2050312524114515,0.26873215525889343,0.5313806004197463,0.21897983392645315,0.09898713386257872,0.20516470480883287,0.04709822596682192,0.12612855930241532,0.006661191714572498,0.03290446208595675,0.0019362604008582344,0.0,0.0021455858495996647,0.06714113768381391,0.01296396326877074,0.0037678580773457533,0.029747239711652523,0.13392119041058145,0.3487361985582626,0.09199853472185883,0.660222966664836,0.529829363993065,1455.0,0.0,1.0,0.0,0.0
90037-2016-09,Los Angeles,CA,2324.0,1705.0,60867.0,28.7,27072.0,1339.0,0.4573,0.5900711604191181,0.19549504118339214,0.15911127038165204,1.2455089820359282,0.11176073757589386,0.2948954351248033,0.5038526623621995,0.04813774294773851,0.0054873741107660965,0.1266860531979562,0.08298313442035075,0.2451090622891837,0.0831156455879212,0.018647214418321914,0.0,0.00028668697366063435,0.0017369866083935676,0.5832352776376982,0.039577243085226,0.058441194598531976,0.3978181937667373,0.03755599354954309,0.293213071122283,0.6912086064884855,0.3516436514725651,0.4584586064698441,421.0,0.0,0.0,0.0,0.0
92691-2016-09,Mission Viejo,CA,2084.0,1646.5028872500006,47295.0,41.6,93356.0,2479.0,0.3816,0.8435719973050775,0.07619280945672811,0.08321031776862714,2.1250625312656326,0.2184956040377727,0.13657719681816066,0.5506924622053071,0.2417380272756105,0.10451421926207843,0.1092504493075378,0.020518160102897042,0.021119225938503048,0.0278464954012052,0.07647742890368961,0.0,0.0023696682464454982,0.0,0.003123660194769401,0.00907103316741871,0.043057512096527216,0.06816788244000423,0.08557998601507265,0.34521619621524474,0.22037116432902554,0.6246873436718359,0.5442858653134581,1680.0,2.0,0.0,0.0,0.0
95116-2016-09,San Jose,CA,2418.0,1962.67581675,49728.0,31.4,48838.0,1157.0,0.4366,0.5540743926037411,0.2016770586970544,0.1215059897318882,1.8321326729701333,0.17785086642776496,0.11118747238721713,0.5212958494208494,0.0891851673101673,0.02475466537966538,0.16097570785070786,0.0449365727800473,0.05964361101565953,0.07613416988416988,0.029761904761904764,0.004801834730882248,0.0,0.03167777538880528,0.08944313050956783,0.019488488537627014,0.0981867698702788,0.23912081724581724,0.05044413658218564,0.28058638996139,0.5899089801476385,0.4502476361999099,0.4935247747747748,626.0,1.0,1.0,0.0,0.0
20910-2016-09,Silver Spring,MD,1709.0,1735.0,37510.0,35.8,77302.0,2245.0,0.4354,0.34747292418772563,0.0910490550010618,0.05289191820837391,1.2133355689693721,0.11735263887026855,0.2539661259328775,0.6483337776592909,0.2500933084510797,0.2981604905358571,0.06766195681151692,0.050116797621575705,0.3408410421414846,0.042175419888029864,0.17528659024260201,0.0043533658950945,0.02021421616358325,0.0003185389679337439,0.1513590995965173,0.052509272914152916,0.4765873858568698,0.09429485470541188,0.09125608568646544,0.5021594241535591,0.5894032703334041,0.3346747149564051,0.6844841375633165,1803.0,1.0,3.0,0.0,0.0
19120-2016-09,Philadelphia,PA,925.0,748.8306225000001,74763.0,28.0,33417.0,2156.0,0.4406,0.8021030245746692,0.16670604914933834,0.18335211434671728,1.0295400561433816,0.1306959482725638,0.3443011822320848,0.4857349223546407,0.07114481762369086,0.01816406511242192,0.2027072214865642,0.08809861373660996,0.3003022535103493,0.0866738894907909,0.01607747147653251,0.0,0.0006227388648360121,0.0021660365469439195,0.3420762444864524,0.02892451314228871,0.014295841209829869,0.3217099367334109,0.06378625229820295,0.3396332410416917,0.3636972274732199,0.30446987691643274,0.4510519909580942,592.0,0.0,1.0,0.0,0.0
2113-2016-09,Boston,MA,2613.0,2380.54179375,7276.0,28.3,64413.0,308.0,0.4744,0.016493973355889195,0.6618735462042715,0.025364181662382176,0.4301224301224301,0.2673304527522074,0.06481307533345858,0.6029411764705882,0.3787795492028587,0.15049477735019245,0.06569543705332599,0.08458447874814971,0.2383993988352433,0.18609125893347994,0.1907641561297416,0.0,0.0,0.0,0.7517445548741806,0.5570167198947962,0.06238105307676041,0.1841671247938428,0.22399314481576693,0.6499450247388675,0.7437090293931063,0.12681912681912685,0.8019516217702034,184.0,0.0,0.0,0.0,0.0
37042-2016-09,Clarksville,TN,712.0,661.0048087499998,67119.0,27.3,46635.0,5073.0,0.3667,0.7414198574263247,0.1691041375762475,0.0999648526741257,1.9106245065857812,0.2269138229014877,0.1099664509132807,0.5098109328208108,0.12857760097736856,0.027205411284435103,0.18210938780375155,0.11563900933343133,0.007929784133654139,0.09478687107972407,0.1567812392914078,0.009884618211214816,0.16340577587721866,0.0566252664069964,0.011795399426765637,0.010403605679623168,0.008525023884765195,0.17008596671583304,0.038486321832347264,0.40545896094995454,0.359667818034835,0.5197988947521502,0.5086786155932002,551.0,0.0,0.0,0.0,0.0
30339-2016-09,Vinings,GA,1347.0,1120.472487,18531.0,31.7,63834.0,759.0,0.4727,0.2573815234471921,0.17847986105367628,0.03375307354146487,1.5038669760247487,0.27187630589218553,0.07404931048892603,0.6870649182451029,0.3653337650423614,0.17678484701311314,0.08315795154066159,0.14448763543131254,0.0058503969912244045,0.018833306351519075,0.301440828881334,0.0033909519477297164,0.003054913940838984,0.0009097675957323627,0.0009097675957323627,0.005265357292101964,0.09742783888842943,0.06275969996222545,0.1578123835779748,0.6524742323673843,0.6085518153998842,0.2705916473317865,0.7242458582915116,2385.0,0.0,0.0,1.0,0.0
30326-2016-09,Atlanta,GA,1494.0,1178.71486875,4777.0,33.1,82069.0,167.0,0.505,0.027291604865025212,0.04242064669237615,0.024664377146425227,1.3682926829268294,0.20541290770298404,0.07009021512838308,0.6956248691647478,0.3297048356709232,0.22147791500942013,0.04479799037052543,0.2702462177395432,0.08501040943789036,0.047519363617333055,0.14758216453841322,0.015129041827350934,0.0,0.0,0.0044497181845149815,0.06210964607911172,0.8620587362800356,0.11429767636592005,0.14861067748985327,0.7056730165375759,0.4876891130228419,0.26178861788617885,0.6705045007326774,1320.0,0.0,2.0,0.0,0.0
78240-2016-09,San Antonio,TX,1053.0,867.1643505000003,51367.0,31.7,47591.0,3511.0,0.4323,0.4215181730459955,0.18981183660340945,0.06189261837480185,1.4477769936485534,0.29095043551992605,0.05276343174285054,0.5494578231160083,0.2195573033270388,0.08312729962816594,0.12221854498024025,0.08845287873914442,0.024473907346026363,0.14155002238791442,0.11104405552202776,0.002613380508201994,0.007064580605141637,0.01407204889031843,0.0018092634287552266,0.026709319355584675,0.10369089739466067,0.1601222574804836,0.15738507133503346,0.4842019195203146,0.5777581215825024,0.3282462949894143,0.5649152179414799,781.0,4.0,0.0,0.0,0.0
6320-2016-09,New London,CT,1054.0,973.0,27675.0,30.6,44135.0,1286.0,0.4288,0.3551703628175716,0.3917919959214887,0.11418953909891247,1.3329802599903706,0.41912776114572375,0.09232138522534186,0.5106775067750677,0.09795844625112918,0.061571815718157175,0.20021680216802168,0.1175970770668706,0.06392102920948296,0.11364046973803073,0.16065040650406506,0.006457642960319483,0.09237441740031073,0.0027190075622397824,0.4950293143002804,0.1098794400841492,0.08853768374543293,0.1719602529358627,0.037092180217503885,0.42525745257452574,0.562664627410995,0.2917669715936447,0.558193315266486,718.0,1.0,1.0,3.0,0.0
77380-2016-09,The Woodlands,TX,1447.0,1174.0924575,23584.0,36.4,66219.0,1119.0,0.5065,0.5301326944342056,0.10403612237375601,0.05510743093725462,1.6937191249117856,0.3089430894308943,0.2177055103884372,0.5661041383989145,0.2189196065128901,0.09434362279511534,0.12762890094979648,0.08597493549576116,0.022583559168925026,0.028960312075983718,0.17431309362279512,0.006173977147069664,0.0,0.0035938075930704023,0.0,0.026771782869343844,0.1118687799483966,0.09396200814111262,0.06431579698765079,0.4601424694708277,0.5035938075930704,0.4325032765399738,0.5940044097693351,1933.0,3.0,0.0,0.0,0.0
