RegionName,City,State,Rent,Current Rent,total_pop,median_age,median_income,households_retirement_income,gini_index,dwellings_1_units_perc,dwellings_under_10_units_perc,unemployment_rate,average_car_per_household,Perc_commuters_under_15_min,Perc_commuters_over_45_min,Percent_pop_25_64,Associates_College_perc,Advanced_degree_perc,HS_perc,Perc_vacat_housing_units,Perc_commuter_by_public_transport,Perc_different_house_year_ago_same_city,Perc_different_house_year_ago_dif_city,perc_housing_built_2005_or_later,armed_forces_perc,mobile_homes_perc,housing_built_1939_or_earlier_perc,walk_to_work_perc,dwellings_50_or_more_units_perc,poverty_perc,employed_in_finance_information_perc,housing_per_pop,renter_occupied_units_perc,married_households_perc,pop_in_labor_force_perc,ESTAB,HIFL_hospital_count,HIFL_transit_station_count,HIFL_uni,HIFL_govbldg
94109-2019-09,San Francisco,CA,3459.0,3547.0,56293.0,36.5,66276.0,2924.0,0.5392,0.0345748987854251,0.18564102564102564,0.043860109060402684,0.559325049672311,0.14310889645114244,0.20065629557608167,0.7147958005435845,0.38654894924768624,0.20547847867408026,0.08633400245145934,0.08985155195681511,0.3875486144871171,0.1052528733590322,0.09722345584708578,0.00026990553306342784,0.0014419043624161075,0.00045883940620782725,0.04774628879892038,0.26777467185221193,0.28488529014844804,0.13445721492903204,0.18144400167785235,0.6581635372071127,0.7701754385964912,0.18650099344622045,0.6775975698577088,1769.0,2.0,24.0,2.0,0.0
10016-2019-09,New York,NY,3569.0,3660.0,50641.0,33.4,104826.0,2448.0,0.5137,0.008746103221337028,0.06070315206096294,0.04970960027331739,0.1898555829517436,0.17895080895571172,0.12943291387481615,0.6664165399577417,0.3708852510811398,0.27525127860824233,0.05550838253588989,0.1805218796905669,0.4447785585880046,0.114610690942122,0.06275547481289864,0.0,0.0,0.0005484355155293847,0.0526209444636878,0.4424906030397124,0.7536947234730401,0.09600916253628483,0.2923072542990548,0.6841097134732727,0.5710079667474888,0.23265234237407534,0.6935881992851642,6042.0,2.0,2.0,5.0,0.0
60647-2019-09,Chicago,IL,1685.0,1537.0,88269.0,31.4,56257.0,1397.0,0.4895,0.17497164261784803,0.6300614629771294,0.06955601338197212,1.1135424049137728,0.11275556911809582,0.2367147652469593,0.6180765614202042,0.22868730811496674,0.10620942799850457,0.14945224257666906,0.10670289377192753,0.33678451545403026,0.13667312419988895,0.04162276676976062,0.0009760215252314754,0.00011340654355756328,0.0013453269672109526,0.04212719934580179,0.035529011726753566,0.049882613627370814,0.19765716163092364,0.1005727030449657,0.4294712753061664,0.5655649054314279,0.3232341129222773,0.5993837020924674,1792.0,0.0,3.0,0.0,0.0
11201-2019-09,New York,NY,3011.0,2949.0,58350.0,35.1,101150.0,2513.0,0.5264,0.04582219599402923,0.2339361960634568,0.06578760003417537,0.36642768079800503,0.09187398593834503,0.2241076257436452,0.6475921165381321,0.2823136246786632,0.2679348757497857,0.08227934875749786,0.1091054257645711,0.7524337479718767,0.1058783204798629,0.056709511568123386,0.001423265178602423,0.0,0.0023605373693893843,0.06140868538896796,0.1152988101676582,0.4622834727670358,0.1407369323050557,0.23808845726653946,0.4936932305055698,0.5654181275384456,0.3601153366583541,0.6017652099400171,3097.0,2.0,12.0,6.0,2.0
11235-2019-09,New York,NY,2158.0,2092.0,76668.0,44.6,42818.0,4436.0,0.5271,0.1449701655601311,0.2773342297672073,0.08398560874461014,0.6685794479962576,0.09870467966220076,0.5001269921899804,0.538999321750926,0.2841341889706266,0.1177283873323942,0.17994469661397194,0.10174524469843403,0.5046669629817766,0.0719857045964418,0.008138988887149791,0.0008684203154326693,0.0013457471643184753,0.0010925287839314228,0.13821889794660616,0.1163883421169598,0.4407933439784856,0.2103354724265665,0.10252396253879324,0.4656049460009391,0.534666778720901,0.4561047871510993,0.4749178275160432,2654.0,1.0,3.0,1.0,0.0
11375-2019-09,New York,NY,1999.0,2060.0,70723.0,41.9,72414.0,4768.0,0.4559,0.18063346854233192,0.08567072293662438,0.05735706608645502,0.7110188398611801,0.0682670446157026,0.4758319307880828,0.5836432278042504,0.28607383736549635,0.21339592494662274,0.12567340186360873,0.07160323350881735,0.6421590338677768,0.06355782418732236,0.01814119876136476,0.0,0.00023592943088578399,0.0002013751042835361,0.2602629383504502,0.06413322703516698,0.5860015534650902,0.08428658286554586,0.1649408865703725,0.4915091271580674,0.4660395270561837,0.4322632622706991,0.5393860554557923,2129.0,1.0,5.0,2.0,0.0
90250-2019-09,Hawthorne,CA,2165.0,2044.0,95939.0,32.5,46172.0,3156.0,0.444,0.4139661300439055,0.22230518801708432,0.09766318772325436,1.6228271461352275,0.21920780069049176,0.19392087337874409,0.543241017730016,0.13417900957900333,0.034084157641834915,0.15484839324987754,0.04981930049879036,0.07394793319025847,0.04592501485318797,0.09820823648359896,0.002150473402825483,0.00023946838019596494,0.008153878319046624,0.11938114154296467,0.0177521694504059,0.11340760431289387,0.19115271161884115,0.0707828620462573,0.3489821657511544,0.6597771870613184,0.3918209536981737,0.5223214751039723,1218.0,1.0,1.0,0.0,0.0
78130-2019-09,New Braunfels,TX,1143.0,1114.0,64737.0,34.5,55480.0,3618.0,0.3842,0.7121151539384246,0.0962015193922431,0.047104513138526115,1.842329356455404,0.3652913051177616,0.17506640694173894,0.5090751811174444,0.17649875650709795,0.03954461899686424,0.18660117089145312,0.09848060775689724,0.0011333451390118647,0.061155135393978724,0.1013639804130559,0.006557377049180328,0.0018165304268846505,0.09604158336665332,0.04018392642942823,0.011545953603683372,0.03046781287485006,0.09915504271127794,0.06573960975915312,0.3863323910592088,0.31955217912834866,0.5338625981283541,0.4932109921683118,1829.0,4.0,0.0,0.0,0.0
37211-2019-09,Nashville,TN,1191.0,1071.2,77960.0,32.1,42392.0,3996.0,0.4521,0.5289691961394961,0.15170670037926676,0.07396470671611821,1.6143891645433819,0.16950662958062165,0.0910318381896249,0.5724987172909184,0.17682144689584406,0.07217804002052335,0.17039507439712673,0.08026271160309581,0.01555453538926845,0.1306824012314007,0.07088250384812725,0.0,0.0009213106234201882,0.004347692023064353,0.030372174771052387,0.01649968944938025,0.05285066757115106,0.2301821446895844,0.08653232855354231,0.4159953822473063,0.5081557768801456,0.3944280541772831,0.5429835813237558,1840.0,1.0,0.0,4.0,0.0
10029-2019-09,New York,NY,2934.0,2914.0,79251.0,33.3,31350.0,2952.0,0.6064,0.0056819926901931885,0.08848551859700851,0.12114065180102915,0.19342520338701644,0.10978750804893754,0.2736638763683194,0.5483842475173815,0.16257208110938665,0.08903357686338342,0.17691890323150494,0.07506373045855216,0.7290727623953638,0.06953855471855244,0.026220489331364904,0.0,0.0,0.00433059983414724,0.09527319635123928,0.1672891178364456,0.5596609232470284,0.2952770312046536,0.11444039451114925,0.4108339326948556,0.8675942135814982,0.2142453926614644,0.4708079393319958,1065.0,1.0,2.0,1.0,0.0
10009-2019-09,New York,NY,3787.0,3834.0,60865.0,37.0,59090.0,3200.0,0.5319,0.005867241762075418,0.09400272747454884,0.056428769786170514,0.20957339603627811,0.0893762677484787,0.21662652129817445,0.6347490347490348,0.31356280292450506,0.1687176538240368,0.10360634190421424,0.05584979861089087,0.6079804766734279,0.10602152304279963,0.03269530929105397,0.0,0.0010274923632324355,0.001110018711743998,0.283086486315055,0.24870055780933065,0.4715993783895214,0.22738848270763165,0.1847264648708692,0.5180481393247349,0.8794836827249374,0.20167954316425926,0.5916372299351023,1224.0,0.0,1.0,0.0,0.0
60618-2019-09,Chicago,IL,1691.0,1575.0,97324.0,33.5,57500.0,2571.0,0.4859,0.2367402686091509,0.6325973139084908,0.06498446373084753,1.2603161162856336,0.09455687369155616,0.2894790854234227,0.6049586946693518,0.2145513953392791,0.09873207019851217,0.14021207513049194,0.10387738068138704,0.2818849800911293,0.10166043319222393,0.02782458591919773,0.002326934264107039,0.00042858673524054434,0.0018969572805220426,0.050762576826769865,0.036061738023890635,0.02716442825707565,0.14119847108626854,0.10112861173613344,0.4062410094118614,0.5060576169158004,0.4188258537962179,0.5753770909539271,1942.0,1.0,2.0,3.0,0.0
77584-2019-09,Pearland,TX,1406.0,1431.0,80638.0,34.5,96563.0,3270.0,0.4042,0.7833641784906437,0.033655493865240936,0.04852014685219599,2.025001796106042,0.12500619210382918,0.3168375687323525,0.5682432600014882,0.24912572236414596,0.14295989483866167,0.09231379746521493,0.04592501199533895,0.002303462624461287,0.007366254123366155,0.08958555519730152,0.004695318390568236,0.0006798712777047546,0.04088696963465625,0.001782164644595243,0.002972209838014564,0.024676125848241828,0.06308440189488827,0.06884829805556815,0.3618393313326224,0.2453218178079375,0.6167828148573892,0.5472109923361195,1124.0,3.0,0.0,0.0,0.0
10011-2019-09,New York,NY,3805.0,4025.0,52349.0,39.5,109818.0,2706.0,0.5798,0.02687286839938845,0.129248500529225,0.04886959865945115,0.2429272226328876,0.18062318978961772,0.10627327413348613,0.6984660642992225,0.3619553382108541,0.32086572809413744,0.05060268582016848,0.12495589791838176,0.5839141920493969,0.10235152533954804,0.04773730157214082,0.0,0.0,0.0014112666117840765,0.056068446430671534,0.2686590916324517,0.4739797718452311,0.0828287073296529,0.2753619207208197,0.6497163269594453,0.5723862166294249,0.2364760432766615,0.6953905518730061,4002.0,1.0,10.0,2.0,0.0
20002-2019-09,Washington,DC,2233.0,1955.0,57412.0,34.0,74303.0,3017.0,0.4961,0.482369585721541,0.2716389755495901,0.10197120089472947,0.8935628312040422,0.12826737612238112,0.20239441303624875,0.6581725074897234,0.2183167282101303,0.2112798718038041,0.127064028426113,0.1169193934557063,0.3792816760891254,0.10374137810910612,0.08792586915627396,0.004062976130015236,0.006710471130993988,0.0003990422984836393,0.10491184792860772,0.1120385766544729,0.11155046071247188,0.17268166933742074,0.08086117712847757,0.4801435240019508,0.5076180802437785,0.2126689397362692,0.6229533895352888,1447.0,1.0,12.0,2.0,8.0
10128-2019-09,New York,NY,2988.0,3276.0,61927.0,39.1,100200.0,4526.0,0.561,0.015955494055519468,0.04498602129281862,0.04466171294485725,0.2897556390977444,0.07341215287324718,0.24669293984663795,0.6162417039417378,0.3351688278133932,0.3104784665816203,0.04946146268994138,0.098585185394369,0.7197629303760731,0.08174140520290019,0.04758828943756358,0.0,0.0019554165037152915,0.0,0.04459066391799158,0.12305624293526413,0.5836322046821609,0.07171346908456731,0.28038065441272325,0.5718184313788816,0.6217841913529694,0.3470238095238095,0.6193582766806078,1702.0,0.0,1.0,0.0,0.0
28269-2019-09,Charlotte,NC,1229.0,956.0,76360.0,33.5,59051.0,3733.0,0.4036,0.7829526646805693,0.0527970870572658,0.08484791632466405,1.7400092195312222,0.20361813548405164,0.11912963118541545,0.5730618124672604,0.2287977998952331,0.07983237297014144,0.1360267155578837,0.06650115855676929,0.01501022151278389,0.1000130958617077,0.07302252488213724,0.0021847070506454814,0.0007035482282310452,0.013737173121482952,0.005858987090367428,0.007981181214819794,0.02214498510427011,0.1,0.1601744799606013,0.3956259821896281,0.3555114200595829,0.4487074926421049,0.5584206390780513,1266.0,0.0,0.0,0.0,0.0
78613-2019-09,Cedar Park,TX,1264.0,1259.0,73448.0,34.4,84556.0,3004.0,0.3849,0.7984810325830316,0.06799937037620023,0.05812407303227126,1.93417942018166,0.19340148979161007,0.18682710576314124,0.5513016011327742,0.2510755908942381,0.09391678466397996,0.10216751987800893,0.0511962852195813,0.008082270273530565,0.028183204443960358,0.14445594161856007,0.004722178498347236,0.002020150360558482,0.016960491106563832,0.005312450810640642,0.005006182333604753,0.03706910121202581,0.04634571397451258,0.10287423924717434,0.3459862760047925,0.2674327089563985,0.6156526066940401,0.5324311077224703,1749.0,2.0,0.0,1.0,0.0
79912-2019-09,El Paso,TX,987.0,1057.0,79252.0,34.0,60256.0,3861.0,0.4773,0.6158673240699238,0.16238714221681502,0.06399040143978403,1.7906602254428339,0.27394771946754465,0.05832600119206425,0.5247943269570484,0.2279942462019886,0.11103820723767224,0.09578307172058748,0.08541973490427099,0.013935798824965229,0.12858981476808154,0.051405642759804165,0.00012806556957162068,0.02604609308603709,0.0005762950630722929,0.0054427867067938784,0.012317997332046662,0.07651917781904335,0.15282895068894162,0.08328750687396891,0.3941099278251653,0.4126912979445476,0.4835818805573059,0.5047948316761722,1790.0,0.0,0.0,0.0,0.0
75052-2019-09,Grand Prairie,TX,1118.0,968.0,91137.0,33.7,68620.0,3227.0,0.3733,0.8335714997839886,0.07410853743644279,0.07260778336434537,2.078904262363643,0.1620420017873101,0.1612153708668454,0.5442794913152726,0.1768217079780989,0.044208170117515384,0.15167275639970593,0.04645907414176997,0.0023681858802502235,0.031052152254298474,0.052075446854735176,0.0,0.0007522071340908191,0.005250739423747965,0.006380645375693729,0.00482573726541555,0.013891196703333223,0.098148940605901,0.10231996516093274,0.33017325564809025,0.24412615067628196,0.58244171052173,0.5543083489691344,898.0,1.0,0.0,2.0,0.0
