RegionName,City,State,Rent,total_pop,median_age,median_income,million_dollar_housing_units,dwellings_50_or_more_units,mobile_homes,housing_built_1939_or_earlier,armed_forces,gini_index,poverty,walked_to_work,Percent_Female,families_with_young_children_summed,dwellings_1_units,dwellings_under_10_units,unemployment_rate,average_car_per_household,Perc_commuters_under_15_min,Perc_commuters_over_45_min,Percent_pop_25_64,Associates_College_perc,Advanced_degree_perc,HS_perc,Perc_vacat_housing_units,Perc_other_race,Perc_black,Perc_asian,Perc_hispanic,Perc_commuter_by_public_transport,Perc_worked_at_home,Perc_different_house_year_ago_same_city,Perc_different_house_year_ago_dif_city,perc_housing_built_2005_or_later
6810-2014-09,Danbury,CT,1584.0,49146.0,34.5,53917.0,34.0,1271.0,242.0,6682.0,12.0,0.4221,6206.0,831.0,0.49881984291702275,10212.0,8216.0,7882.0,0.09707093517534537,1.6274971941638607,0.33139034504342385,0.17627728659729286,0.5750417124486225,0.12550360151385667,0.10580718674968462,0.22862491352297237,0.10962326371539922,0.03119277255524356,0.057441093883530706,0.0550807797175762,0.3373621454441867,0.041976371175964325,0.027663390010626992,0.07597769910063891,0.07400398811703902,0.006445488158289198
78230-2018-09,San Antonio,TX,998.0,44447.0,33.9,58666.0,84.0,869.0,11.0,83.0,107.0,0.4756,6520.0,441.0,0.5146354084640133,8419.0,10346.0,3503.0,0.047876958696820605,1.6518236020841166,0.2877760870567621,0.05966708166182506,0.5226224492091704,0.25376290863275364,0.21956487501968636,0.10131167457871172,0.09397508273311271,0.002857335703197066,0.05530182014534164,0.03651540036447904,0.49463405854163384,0.016784248628210447,0.045809732500930254,0.13854703354557113,0.08819492879159449,0.007397313607163714
98087-2018-09,Lynnwood,WA,1746.0,36649.0,33.2,70760.0,8.0,1096.0,548.0,163.0,195.0,0.3809,3976.0,331.0,0.5001773581816693,9586.0,7289.0,2082.0,0.0734,1.877878192534381,0.17216699801192842,0.25691564896336266,0.5684466151873175,0.20971922835548037,0.09852929138584955,0.13820295233157795,0.04752994011976048,0.006603181532920407,0.05762776610548719,0.20598106360337254,0.16087751371115175,0.08259017324623687,0.0342,0.014597942645092635,0.18930939452645365,0.014595808383233533
80214-2017-09,Lakewood,CO,1242.0,25043.0,34.7,37653.0,0.0,881.0,195.0,1146.0,0.0,0.4739,5078.0,143.0,0.4874416004472308,5632.0,5524.0,2331.0,0.09119450934579439,1.4119333452786238,0.1973028689228655,0.16827005669129017,0.5826378628758535,0.1677913987940742,0.10625723755141157,0.16527572575170707,0.05197893664005436,0.01792916184163239,0.013896098710218425,0.0061893543105857925,0.33893702831130457,0.09345473286376911,0.03438960280373832,0.05666254043045961,0.19833885716567504,0.0
4210-2014-09,Auburn,ME,830.0,23104.0,40.3,44118.0,31.0,531.0,277.0,5042.0,68.0,0.4645,2925.0,392.0,0.506578947368421,3885.0,6178.0,3231.0,0.07644578792458834,1.5529738854135637,0.46720940750791495,0.1201266395296246,0.5430228531855956,0.19888331024930747,0.09106648199445984,0.24078081717451524,0.09701425625392271,0.00047610803324099724,0.016533933518005542,0.006016274238227147,0.018871191135734072,0.0023518769787426504,0.026171346750457403,0.057046398891966756,0.109375,0.01075943692280104
55124-2019-09,Apple Valley,MN,1475.0,51109.0,38.7,85181.0,0.0,1457.0,462.0,17.0,44.0,0.3961,3313.0,156.0,0.502690328513569,11510.0,15976.0,455.0,0.03333445006532882,1.9814429774404825,0.2165680473372781,0.1235207100591716,0.5378504764327222,0.272456905828719,0.16288716273063453,0.13506427439394236,0.023947234906139016,0.002347923066387525,0.07210080416365024,0.05865894460858166,0.05098906259171575,0.04423076923076923,0.04767328888739991,0.024066211430472127,0.11459821166526443,0.012024353120243532
78664-2014-09,Round Rock,TX,1018.0,54864.0,30.6,60442.0,56.0,504.0,38.0,51.0,152.0,0.3931,5090.0,209.0,0.51609434237387,16816.0,13476.0,2707.0,0.08369346485006433,1.7943552730798233,0.295303047817208,0.1364004161368628,0.5437809857101196,0.17475940507436571,0.08453630796150481,0.13065033537474482,0.07984338603360262,0.003627150772820064,0.11883931175269757,0.03701881014873141,0.35569772528433946,0.0005009054829884791,0.04463431531026292,0.0553915135608049,0.17056722076407116,0.0013877186895970659
1960-2015-09,Peabody,MA,1676.0,51319.0,44.3,64430.0,51.0,2650.0,774.0,5336.0,97.0,0.4353,3181.0,485.0,0.5254778931779652,7992.0,12033.0,4027.0,0.06251105529415926,1.623047799337435,0.2664825267203074,0.15235579040070454,0.5276992926596388,0.19515189306104952,0.14470274167462344,0.24378885013347884,0.03493948390043389,0.004988405853582494,0.018920867514955475,0.026578849938619226,0.07800229934332313,0.022617189063688405,0.03261753988750132,0.03398351487753074,0.06214072760576005,0.002009591230874629
6604-2017-09,Bridgeport,CT,1332.0,30464.0,30.1,33238.0,14.0,2597.0,0.0,1176.0,0.0,0.5097,8076.0,1088.0,0.4988182773109244,6416.0,2348.0,5275.0,0.16278770734216277,1.108184567359282,0.2561127227517613,0.1695814338997099,0.5057773109243697,0.10425420168067227,0.0860688025210084,0.16819852941176472,0.15795958600295712,0.008370535714285714,0.2579766281512605,0.057379201680672266,0.3912486869747899,0.14579361790302528,0.0325961167545326,0.14469537815126052,0.08311449579831932,0.0
14609-2019-09,Rochester,NY,848.0,42860.0,34.6,42012.0,0.0,704.0,79.0,2639.0,0.0,0.43,9853.0,308.0,0.5262949136724219,10800.0,14706.0,3700.0,0.08721293896881423,1.3632785763175908,0.32366348943224205,0.05693120596767509,0.544447036864209,0.18114792347176856,0.11873541763882407,0.20207652823145122,0.10769543973941369,0.0049930004666355575,0.33278114792347174,0.008399440037330844,0.16444237050863275,0.058796104434314135,0.02104369582700384,0.08674755016332245,0.056159589360709285,0.0008143322475570033
90031-2018-09,Los Angeles,CA,2477.0,38940.0,35.6,36801.0,49.0,849.0,51.0,1119.0,0.0,0.4659,10800.0,670.0,0.4998202362609142,8259.0,6771.0,3088.0,0.09883872311617976,1.4516350527851687,0.16586643387167177,0.23121531458502215,0.5303543913713405,0.10690806368772471,0.058038007190549565,0.13284540318438623,0.051298754173112936,0.0030559835644581408,0.0060349255264509506,0.23528505392912172,0.6776579352850539,0.1421088732306541,0.041660157267093684,0.08418079096045197,0.029275808936825885,0.0
95610-2019-09,Citrus Heights,CA,1448.0,45429.0,36.7,54385.0,11.0,1382.0,228.0,539.0,45.0,0.3912,6215.0,493.0,0.5056681855202624,9101.0,11580.0,3415.0,0.07907111037782544,1.7854903716972683,0.20713097218920845,0.11989541240789162,0.561733694336217,0.194655396332739,0.06753395408219419,0.17458011402408152,0.04332458630107642,0.010037641154328732,0.042990160470184245,0.031477690462039666,0.19511765612274098,0.016115997147611125,0.0355139415937964,0.042505888309229786,0.1461841554953884,0.0020350238312001286
30318-2016-09,Atlanta,GA,1366.0,51791.0,29.8,40236.0,98.0,4866.0,233.0,1936.0,38.0,0.541,14687.0,1272.0,0.4749860014288197,10151.0,13290.0,3952.0,0.14598249801113763,1.2981086760732512,0.209037994408543,0.11696228058114487,0.5331621324168292,0.18802494641926204,0.21358923365063429,0.136954297078643,0.22069718474615924,0.000308933984669151,0.5431445617964511,0.06002973489602441,0.06365970921588693,0.0815802740730556,0.05626672452448109,0.16112838137900407,0.08016836902164469,0.021445839507135616
6906-2019-09,Stamford,CT,1958.0,8902.0,37.9,78371.0,7.0,56.0,0.0,290.0,15.0,0.4526,841.0,56.0,0.500674005841384,1434.0,1764.0,1406.0,0.07923547968083132,1.7045454545454546,0.28208333333333335,0.163125,0.5539204673107166,0.18377892608402607,0.2907211862502808,0.14513592451134577,0.05044843049327354,0.004156369355201079,0.08694675353853067,0.08807009660750394,0.2824084475398787,0.13125,0.01948413434774541,0.03898000449337228,0.03751965850370703,0.0
11217-2017-09,New York,NY,2924.0,38511.0,35.3,87091.0,683.0,3970.0,0.0,1227.0,11.0,0.4999,4898.0,1991.0,0.530809379138428,7529.0,1237.0,10036.0,0.07017106792891546,0.3814966958385426,0.08457661793323687,0.29918666733196947,0.667679364337462,0.28220508426163954,0.40946742489158944,0.0848069382773753,0.08112691466083151,0.009010412609384332,0.16912051102282466,0.07016177196125782,0.21814546493209733,0.7775061124694377,0.08279355588772629,0.11030614629586352,0.03596375061670692,0.0007111597374179431
44112-2014-09,East Cleveland,OH,637.0,23193.0,40.3,22689.0,0.0,1848.0,22.0,7710.0,0.0,0.4856,8382.0,271.0,0.5380933902470573,4834.0,7246.0,4360.0,0.23320042789069337,1.0107895532923263,0.18774676650782846,0.14649421375085092,0.4895873755012288,0.08144698831544,0.05014444013279869,0.25335230457465613,0.3448503666512519,0.0014659595567628164,0.9073858491786315,0.001681541844522054,0.014530246194972622,0.16337644656228728,0.019838568511134882,0.0472556374768249,0.11641443538998836,0.0
90404-2015-09,Santa Monica,CA,3229.0,20807.0,37.9,59695.0,273.0,650.0,167.0,954.0,0.0,0.4471,3117.0,565.0,0.5377997789205555,3234.0,1594.0,5362.0,0.1186090822483328,1.3193545071435913,0.27688391038696536,0.15672097759674133,0.6250300379679915,0.2982169462200221,0.24088047291776807,0.1143845821117893,0.07077363896848138,0.0012976402172345846,0.06502619310808862,0.12803383476714567,0.2669293987600327,0.08686354378818738,0.07288027945379486,0.051425001201518716,0.1260152833181141,0.012320916905444125
17602-2019-09,Lancaster Township,PA,1085.0,51809.0,35.9,50329.0,36.0,1223.0,65.0,1064.0,9.0,0.4514,10003.0,1823.0,0.501476577428632,8131.0,13501.0,4214.0,0.07312504682700233,1.516678943491529,0.33940204495448467,0.09927089175546831,0.5196394448840935,0.1400528865641105,0.1050203632573491,0.22855102395336718,0.07490873691895839,0.0031268698488679573,0.11312706286552529,0.03391302669420371,0.2765542666332104,0.03222744725829414,0.03907245073799356,0.05771198054392094,0.10339902333571387,0.005402774397663665
6708-2016-09,Waterbury,CT,966.0,28809.0,36.6,51175.0,25.0,432.0,9.0,3315.0,22.0,0.4442,5081.0,240.0,0.5007810059356451,6401.0,6339.0,4944.0,0.12694594775172044,1.5386772821858319,0.3739960238568589,0.11228628230616303,0.5387205387205387,0.15342427713561735,0.09937866638897566,0.24662431878926724,0.13043820313114626,0.012982054219167621,0.1243014335797841,0.014196952341282237,0.215210524488875,0.01709741550695825,0.011291507984231976,0.049880245756534415,0.0499843798812871,0.0
20171-2019-09,Herndon,VA,1834.0,50624.0,35.9,142349.0,643.0,2131.0,44.0,48.0,164.0,0.3545,1140.0,382.0,0.4993678887484197,12356.0,11697.0,840.0,0.036669056642425486,1.979398630544805,0.20333410690802198,0.24228359248085402,0.5897400442477876,0.2696547092288243,0.4406803097345133,0.057976453855878636,0.03609963269054178,0.007091498103666246,0.10384402654867257,0.3364609671302149,0.0827275600505689,0.083197957762822,0.07101642254771416,0.02526469658659924,0.14439791403286978,0.010961891643709825
53405-2018-09,Mount Pleasant,WI,745.0,25166.0,37.2,51515.0,32.0,196.0,85.0,1140.0,0.0,0.4047,3523.0,217.0,0.5225303981562426,5801.0,8454.0,1596.0,0.09247425005638674,1.7130346232179225,0.4560473540065377,0.11396766498807315,0.5419216403083525,0.16875943733608836,0.08479694826353015,0.20539616943495193,0.09618039576622181,0.003814670587300326,0.14050703329889533,0.012874513232138599,0.16037510927441787,0.01387048325823836,0.028870009773701227,0.0650878168958118,0.054597472780735914,0.0
2476-2016-09,Arlington,MA,2290.0,16615.0,44.0,97647.0,156.0,692.0,0.0,3838.0,9.0,0.4183,619.0,95.0,0.5234426722840807,3847.0,4029.0,1829.0,0.05981386594165011,1.4508531941898182,0.11372079089275015,0.24649490713001798,0.5850135419801384,0.2582606078844418,0.46921456515197113,0.10003009328919651,0.04844337090713902,0.003490821546795065,0.00842612097502257,0.0888353897080951,0.03629250677099007,0.18070701018573995,0.06305552650841786,0.021125489015949444,0.07523322299127294,0.0
90220-2014-09,Compton,CA,1707.0,50947.0,27.6,43096.0,32.0,305.0,1314.0,1296.0,0.0,0.4174,11925.0,304.0,0.5287848155926748,14403.0,10010.0,1852.0,0.172310273277118,1.7952567952567953,0.18494745810849192,0.17381425731326328,0.4512728914361984,0.07539207411623844,0.020648909651206155,0.1321962038981687,0.06224276121019568,0.004632264902742066,0.3674210454001217,0.008813080259877912,0.5727520756864978,0.06287986367509231,0.02176504348593881,0.04180815357135847,0.059081005751074646,0.0
11378-2019-09,New York,NY,2190.0,35844.0,38.4,68460.0,75.0,323.0,6.0,1762.0,0.0,0.4557,3330.0,870.0,0.5111873674813079,7406.0,4177.0,8781.0,0.05624404194470925,1.1101164540917372,0.08388196567129086,0.46667058546908063,0.5751032250864859,0.19317040508871777,0.11184577614105569,0.24578730052449504,0.08747198727680185,0.003961611427296061,0.010043521928356211,0.11081352527619685,0.3127162147081799,0.4794850693628027,0.025950640821946827,0.05113826581854704,0.007197857381988617,0.0
66061-2014-09,Olathe,KS,945.0,55422.0,33.7,69490.0,113.0,491.0,530.0,1015.0,6.0,0.4134,4874.0,266.0,0.48327379019162064,17233.0,17126.0,1531.0,0.05656302601073459,2.011095276872964,0.3020999854672286,0.060056677808458074,0.561942910757461,0.2190465879975461,0.14575439356212336,0.1471256901591426,0.06111721699240216,0.004059759662227996,0.061455739597993574,0.029555050341019812,0.13501858467756486,0.0043234994913530014,0.044716867278559405,0.05757641369853127,0.08671646638519,0.007263344005351937
33304-2018-09,Fort Lauderdale,FL,1561.0,18852.0,40.4,47490.0,122.0,3170.0,95.0,584.0,0.0,0.5702,3555.0,370.0,0.4279121578612349,2929.0,3702.0,3114.0,0.05244667503136763,1.3230190257160779,0.288152120916626,0.1462701121404193,0.6781243369403777,0.31317632081476765,0.21721833227243795,0.17568427753023552,0.24576204368051724,0.003766178654784638,0.1703798005516656,0.022225758540207936,0.1884150222788033,0.049829351535836175,0.06658301965704726,0.07139826013155103,0.15542117547209844,0.011984546243002445
67218-2014-09,Wichita,KS,626.0,22264.0,33.4,37416.0,0.0,483.0,87.0,1469.0,87.0,0.4336,4999.0,198.0,0.5229967660797701,6630.0,7617.0,2565.0,0.1140056744905855,1.505522865696294,0.40631829922511425,0.03735346711702762,0.5281171397772189,0.14471793029105282,0.09176248652533238,0.1837495508444125,0.15345626146989425,0.007500898311174991,0.12630255120373698,0.03233920229967661,0.17225116780452748,0.01380886151400755,0.020806465480182272,0.15397053539346028,0.06791232482932087,0.0
28205-2018-09,Charlotte,NC,1288.0,46507.0,33.6,40996.0,17.0,564.0,116.0,2236.0,9.0,0.5006,11839.0,303.0,0.48057281699529103,11923.0,12132.0,4622.0,0.09145405887600357,1.408566807533782,0.2397118908217851,0.1360094351543743,0.6172619175607973,0.19713161459565226,0.12884081966155633,0.14191412045498528,0.08815413891531874,0.0025157503171565573,0.30825467133979834,0.06659212591652869,0.17033994882490808,0.07185880965418474,0.04417484388938448,0.17259767346851013,0.0563141032532737,0.005042816365366317
92620-2017-09,Irvine,CA,1911.0,44763.0,39.0,99457.0,1373.0,995.0,655.0,43.0,40.0,0.436,3599.0,141.0,0.5139735942631191,10127.0,11114.0,1845.0,0.052408840251357246,1.889216047110784,0.15108407730795645,0.1276856666339645,0.5667627281460135,0.3152156915309519,0.29944373701494537,0.049661550834394476,0.04688961646398503,0.005517950092710498,0.015637915242499387,0.5109353707302906,0.08725956705314657,0.00657313842833317,0.051981361945881245,0.06458458995152246,0.0971561334137569,0.006489710009354537
90035-2019-09,Los Angeles,CA,3051.0,29920.0,36.1,76677.0,1081.0,572.0,34.0,1946.0,15.0,0.5128,3383.0,698.0,0.5266711229946524,7027.0,3698.0,6652.0,0.054592014899313236,1.508265113350126,0.2516017912504306,0.14233551498449878,0.5751002673796791,0.29461898395721925,0.2867647058823529,0.08943850267379679,0.09913487448588852,0.002774064171122995,0.07082219251336898,0.07239304812834224,0.109725935828877,0.04684808818463658,0.08421604004190432,0.06102941176470588,0.049933155080213905,0.0
60637-2019-09,Chicago,IL,1203.0,48006.0,30.6,28024.0,129.0,4197.0,36.0,1818.0,9.0,0.617,17100.0,2732.0,0.5625963421239012,9296.0,3307.0,13633.0,0.16610067918497803,0.7107050708230215,0.16205741312487684,0.2889049464625895,0.4699829188018164,0.12281798108569762,0.17237428654751488,0.12038078573511644,0.22228592489454932,0.006186726659167604,0.7618631004457777,0.04293213348331459,0.027329917093696622,0.3304210733758129,0.044296843787455055,0.11325667624880223,0.0555763862850477,0.002498054793398583
78703-2017-09,Austin,TX,1748.0,20530.0,36.1,88163.0,835.0,1460.0,19.0,1340.0,30.0,0.5405,1403.0,365.0,0.5049196298100341,4648.0,5769.0,1692.0,0.03627760252365931,1.6135711357113571,0.420055497081619,0.05664529710075591,0.6638577691183634,0.3475888943010229,0.4779347296639065,0.026351680467608378,0.09775270507722186,0.0058451047247929854,0.014223088163662932,0.06502679006332197,0.09069654164637117,0.06487417472012248,0.12176656151419558,0.1768144179249878,0.06337067705796395,0.0
2072-2014-09,Stoughton,MA,1652.0,27359.0,43.4,75361.0,69.0,359.0,95.0,1896.0,13.0,0.3975,2006.0,168.0,0.53020943747944,5563.0,7905.0,1952.0,0.08503294634452463,1.751621088243586,0.243549902435499,0.27758907277589073,0.5591213129134837,0.20859680543879527,0.14415731569136297,0.2356080266091597,0.039534253994042784,0.008845352534814869,0.09901677692898132,0.019627910376841258,0.017252092547242224,0.060345450603454504,0.02754941951678695,0.0,0.07478343506707116,0.004332520985648524
54901-2018-09,Oshkosh,WI,743.0,39378.0,30.2,41430.0,10.0,1199.0,167.0,837.0,5.0,0.4449,8263.0,985.0,0.4665803240388034,6616.0,8775.0,4087.0,0.05528714449369926,1.6608670436421633,0.4909181526193377,0.04740281315760328,0.46736756564579207,0.13824978414343034,0.0704454263802123,0.19825791050840572,0.088,0.004190156940423587,0.04400934531972167,0.030118340189953782,0.028391487632688304,0.02054491084283974,0.026996065149175675,0.10975671694854995,0.1509472294174412,0.0006611570247933885
95116-2014-09,San Jose,CA,2123.0,49728.0,31.4,48838.0,43.0,1370.0,442.0,1248.0,0.0,0.4366,11891.0,397.0,0.4881957850707851,13756.0,7731.0,2814.0,0.1215059897318882,1.8321326729701335,0.17785086642776496,0.11118747238721713,0.5212958494208494,0.0891851673101673,0.042088963963963964,0.16097570785070786,0.0449365727800473,0.0034387065637065638,0.02286438223938224,0.23527992277992277,0.6455719111969112,0.059643611015659515,0.02982642001466873,0.07613416988416988,0.02976190476190476,0.004801834730882248
11210-2017-09,New York,NY,1916.0,67432.0,35.2,57565.0,406.0,6029.0,3.0,3151.0,8.0,0.4628,9962.0,1473.0,0.5439405623442876,14007.0,7843.0,5233.0,0.06965627849932388,0.8240820980615735,0.06937918268546206,0.4303716360529688,0.5270049827974849,0.18007770791315697,0.14607308102977815,0.1969984577055404,0.06840875292118122,0.005353541345355321,0.582038201447384,0.04807806382726302,0.07383734725352949,0.5621529260999573,0.025409604075599862,0.03794934155890378,0.0036926088503974374,0.0
98122-2015-09,Seattle,WA,1736.0,32722.0,31.7,53570.0,386.0,2406.0,61.0,7860.0,51.0,0.537,5632.0,4680.0,0.4943768718293503,4563.0,5472.0,2641.0,0.06694826724803561,1.0662424435252944,0.21022578448321022,0.09864319765309865,0.6472709492084836,0.30572703379988997,0.2868100971823238,0.07215329136360858,0.0669714421421362,0.011399058737241,0.13666646293013873,0.10219424240572092,0.07062526740419289,0.26145947928126145,0.050506426851978016,0.14831000550088624,0.13425218507426195,0.010865047794335926
33617-2019-09,Temple Terrace,FL,1095.0,46295.0,31.4,36181.0,10.0,1059.0,41.0,89.0,23.0,0.4847,11972.0,252.0,0.5245922885840804,10718.0,9863.0,5892.0,0.1005662131327643,1.3901181167858925,0.2625628766372827,0.13461825788136858,0.5108759045253267,0.18148828167188683,0.12774597688735284,0.18570039961118912,0.10643674743570686,0.0040609137055837565,0.3558483637541851,0.04285559995679879,0.20747380926665945,0.03760147417700085,0.03883207977689512,0.06871152392266984,0.15332109299060373,0.0023289232446360437
97402-2019-09,Eugene,OR,1223.0,52211.0,35.5,43432.0,0.0,958.0,1889.0,1407.0,89.0,0.4515,10362.0,945.0,0.4939572120817452,10396.0,13248.0,3492.0,0.07449681345191372,1.686377032037266,0.35574276420051715,0.07577779631328718,0.5462258910957462,0.17697420083890367,0.09296891459654096,0.1645630231177338,0.03148881318478961,0.012602708241558293,0.022581448353795178,0.012928310126218612,0.16425657428511234,0.044874468262574026,0.03769848413927195,0.1175231273103369,0.095516270517707,0.0052020992542123196
53703-2018-09,Madison,WI,1250.0,30214.0,24.3,33730.0,50.0,4037.0,61.0,730.0,0.0,0.5599,11595.0,6046.0,0.4859005758919706,1020.0,1809.0,5669.0,0.046908033826638475,0.9909298575651706,0.354925641281565,0.04197025651262601,0.41897795723836634,0.19292381015423313,0.23277288674124577,0.04021314622360495,0.06864401476753645,0.002283709538624479,0.027470708942874164,0.05398159793473224,0.04332428675448467,0.15440662740792493,0.04193093727977449,0.33497716290461377,0.1867015290924737,0.012139415555972718
94603-2018-09,Oakland,CA,2391.0,33823.0,30.9,44294.0,8.0,180.0,123.0,2843.0,30.0,0.4265,7796.0,142.0,0.508204476243976,8554.0,7210.0,2347.0,0.13188494492044064,1.7274428274428275,0.18772146048374672,0.2082113695886612,0.5310883126866334,0.07944298258581439,0.03048221624338468,0.17130355083818702,0.06846131499951583,0.004582680424563167,0.32430594565827986,0.055879135499512164,0.5301422109215622,0.11346479741180096,0.033476132190942476,0.08157171155722437,0.05318865860509121,0.0
33756-2014-09,Clearwater,FL,919.0,29839.0,45.3,38506.0,383.0,1995.0,492.0,711.0,0.0,0.503,5218.0,149.0,0.5045745500854586,4699.0,8701.0,2671.0,0.11748053786270347,1.4139751063494563,0.2874828060522696,0.10204607977991748,0.5141258085056469,0.17611179999329737,0.08452025872180703,0.22866047789805288,0.21370168483647176,0.0005362109990281176,0.09289855558162137,0.024163008143704548,0.16324273601662254,0.026650618982118294,0.041613588110403395,0.04262877442273535,0.1065384228693991,0.0
98103-2015-09,Seattle,WA,1662.0,47019.0,34.2,75763.0,198.0,1349.0,41.0,9672.0,196.0,0.4181,3771.0,1604.0,0.5008613539207555,8770.0,12705.0,5136.0,0.054642501733964594,1.4748743718592965,0.2117915423758554,0.11405509738550623,0.6929539122482401,0.3735085816372105,0.36193879070163126,0.051319679278589506,0.060387673956262426,0.005593483485399519,0.015079010612731024,0.08194559646100513,0.05789149067398286,0.22017897876820494,0.07137902958294381,0.1334992237180714,0.07945724068993386,0.00414181577203446
89121-2019-09,Las Vegas,NV,989.0,64457.0,40.5,39173.0,16.0,2388.0,2442.0,103.0,0.0,0.4542,12223.0,537.0,0.5054067052453574,12252.0,14008.0,6236.0,0.13211790458484513,1.4027892732991227,0.16963500439753737,0.09604954558780417,0.5299657135764928,0.10636548396605489,0.06294118559659928,0.2580635152116915,0.15005276116778052,0.0061281164186977365,0.1052174317762229,0.049552414788153344,0.4105682858339668,0.08978305482263266,0.02200965546193289,0.04075585273903533,0.1777619187985789,0.0005627857896588111
2145-2017-09,Somerville,MA,2402.0,25291.0,33.8,58665.0,50.0,553.0,0.0,689.0,88.0,0.4446,3447.0,965.0,0.4988731169190621,4546.0,1962.0,7251.0,0.07065393856743944,1.1858124937730397,0.20643939393939395,0.22202797202797203,0.6451702186548575,0.19362619113518642,0.19445652603693014,0.19872681981732632,0.05391648600245075,0.007710252659048673,0.12431299671820015,0.10940650824403939,0.15171404847574235,0.26638986013986016,0.028508344697707643,0.04942469653236329,0.10782491795500376,0.001696672636440758
80111-2015-09,Greenwood Village,CO,1436.0,29815.0,39.8,93241.0,570.0,1586.0,24.0,20.0,8.0,0.476,1322.0,195.0,0.5058192185141707,4496.0,7871.0,981.0,0.04854884379424257,1.898393913778529,0.339184997179921,0.10399041173152848,0.5735703504947174,0.2969646151266141,0.33711219184974006,0.06426295488847895,0.054583233437225286,0.014355190340432668,0.014120409190005031,0.08592990105651517,0.07855106490021802,0.02700225606316977,0.0998112317130722,0.0170719436525239,0.1209458326345799,0.0017581715016382962
11235-2018-09,New York,NY,2094.0,78237.0,43.9,45578.0,644.0,15681.0,46.0,4520.0,52.0,0.5197,15970.0,3397.0,0.5240103787210655,14277.0,5241.0,9886.0,0.08207033842070338,0.6864994910706024,0.09611692574472039,0.5227906112590575,0.5347981134245945,0.2762120224446234,0.22135306824136916,0.1727571353707325,0.09039643127682855,0.0056750642279228495,0.02517990209236039,0.14075181819343788,0.08430793614274576,0.5156375797361739,0.03944260119442601,0.0794508991909199,0.006416401446885745,0.00196391998428864
33125-2015-09,Miami,FL,1742.0,53435.0,43.0,24296.0,60.0,2467.0,128.0,1753.0,0.0,0.4483,15967.0,357.0,0.51705810798166,8217.0,9658.0,2695.0,0.09418070444104135,1.162333406161241,0.08582483292296869,0.17477136827295112,0.5603443435950219,0.11406381585103396,0.027229344062880134,0.2853560400486572,0.10901304263188631,0.0007111443810236736,0.030036492935342003,0.00524001122859549,0.9399457284551324,0.10965529370383398,0.020290964777947933,0.057864695424347336,0.02599419855899691,0.0064726494062682495
1104-2019-09,Springfield,MA,1154.0,23635.0,36.0,30053.0,0.0,1017.0,0.0,1013.0,0.0,0.5144,6815.0,380.0,0.5397080600803893,5447.0,4607.0,3729.0,0.11556626506024097,1.1297140950050062,0.345339223015064,0.07939744025370937,0.5025597630632537,0.10729849799026867,0.05216839433044214,0.227966998096044,0.05834904672113975,0.0004231013327691982,0.07878146816162471,0.012735350116352866,0.5965728792045695,0.0509683995922528,0.013975903614457831,0.0715041252379945,0.04036386714618151,0.0
53215-2016-09,Milwaukee,WI,735.0,61990.0,29.4,33129.0,23.0,975.0,39.0,13170.0,0.0,0.4033,19610.0,1013.0,0.5005807388288434,18220.0,9192.0,10174.0,0.1467065868263473,1.3904717662847115,0.2659080050384398,0.09364548494983277,0.49362800451685757,0.06168736893047266,0.026988223907081787,0.19396676883368286,0.08418813519262586,0.0076786578480400065,0.05896112276173576,0.026165510566220358,0.6427649620906598,0.08113625504929853,0.01650270886797833,0.11564768511050169,0.032860138732053554,0.004537934294493028
1089-2016-09,West Springfield,MA,1094.0,28554.0,39.6,52806.0,45.0,516.0,204.0,3755.0,0.0,0.4316,3116.0,199.0,0.5135532674931709,5036.0,6645.0,3214.0,0.1051912568306011,1.568421052631579,0.3125806696530256,0.07174853845569812,0.5333053162429082,0.20519016600126078,0.11732156615535477,0.2052251873642922,0.055744222645572765,0.018946557400014007,0.029452966309448762,0.04101001610982699,0.09658891924073686,0.020727355553868346,0.024655217278168096,0.03214961126287035,0.10278770049730336,0.0004141472707694856
45202-2015-09,Cincinnati,OH,1029.0,12537.0,33.1,42546.0,45.0,2035.0,4.0,7318.0,0.0,0.6032,3700.0,1309.0,0.4527398899258196,1581.0,1626.0,4511.0,0.12958367797077475,1.027128743923475,0.40912962016692217,0.038834951456310676,0.6357980378080881,0.20092526122676876,0.24503469729600383,0.14285714285714285,0.3775500244021474,0.006301348009890724,0.3627662120124432,0.02121719709659408,0.03549493499242243,0.09061488673139159,0.044389302453818585,0.15873015873015872,0.13416287788147085,0.015519765739385067
30308-2019-09,Atlanta,GA,1650.0,17559.0,33.1,59945.0,57.0,7002.0,72.0,674.0,28.0,0.5004,3327.0,1041.0,0.4294663705222393,2169.0,1285.0,1850.0,0.049956866128146815,1.1023903632599286,0.24246465724193117,0.09922646038943718,0.7413861837234467,0.30890141807620025,0.5056096588644,0.07124551512045105,0.13356164383561644,0.00677715131841221,0.312090665755453,0.058944131214761664,0.06589213508741956,0.08633413354672358,0.06485765822288447,0.09607608633749075,0.1796799362150464,0.0273972602739726
