RegionName,City,State,Rent,total_pop,median_age,median_income,million_dollar_housing_units,dwellings_50_or_more_units,mobile_homes,housing_built_1939_or_earlier,armed_forces,gini_index,poverty,walked_to_work,Percent_Female,families_with_young_children_summed,dwellings_1_units,dwellings_under_10_units,unemployment_rate,average_car_per_household,Perc_commuters_under_15_min,Perc_commuters_over_45_min,Percent_pop_25_64,Associates_College_perc,Advanced_degree_perc,HS_perc,Perc_vacat_housing_units,Perc_other_race,Perc_black,Perc_asian,Perc_hispanic,Perc_commuter_by_public_transport,Perc_worked_at_home,Perc_different_house_year_ago_same_city,Perc_different_house_year_ago_dif_city,perc_housing_built_2005_or_later,ESTAB,HIFL_hospital_count,HIFL_transit_station_count,HIFL_uni,HIFL_govbldg
93001-2020-01,Ventura,CA,2005.0,33185.0,37.9,65884.0,488.0,687.0,677.0,1071.0,26.0,0.4545,5009.0,309.0,0.4948621365074582,7308.0,8871.0,2325.0,0.054517391544016316,1.7473059503357802,0.28852772466539195,0.15978330146590186,0.5790266686756065,0.2053036010245593,0.14720506252825072,0.13798402892873285,0.0947904149289602,0.00717191502184722,0.007985535633569383,0.01970769926171463,0.4362814524634624,0.03333333333333333,0.05027286257648421,0.043664306162422784,0.08232635226759077,0.007422068283028205,1145.6888888888889,1.0,0.0,0.0,1.0
2720-2020-01,Fall River,MA,1273.0,30699.0,40.3,50783.0,6.0,517.0,19.0,691.0,11.0,0.4277,5117.0,416.0,0.5110589921495814,5616.0,4164.0,8131.0,0.07764690820637563,1.4368053958764466,0.35344324482054273,0.1585205719288007,0.5396266979380436,0.16437017492426464,0.08655005049024399,0.2178898335450666,0.10262053786367699,0.005830808821134239,0.047884295905404085,0.02107560506856901,0.0744323919345907,0.010431864604610446,0.020163871463320958,0.08208736440926415,0.06821069090198377,0.0,1145.6888888888889,2.0,0.0,2.0,0.0
1020-2020-01,Chicopee,MA,1204.0,30097.0,44.3,58226.0,0.0,657.0,605.0,855.0,20.0,0.4109,3197.0,244.0,0.5081569591653653,4132.0,7807.0,3589.0,0.0618105626425094,1.605123324609406,0.38302000401418346,0.06335719542383086,0.5487590125261654,0.1861647340266472,0.07768216101272551,0.2570688108449347,0.05380459252588924,0.001993554174834701,0.032229125826494336,0.020267800777486127,0.16360434594810114,0.006556499632033184,0.008565970296419548,0.03335880652556733,0.0807721699837193,0.0014257841812997149,1145.6888888888889,0.0,0.0,0.0,0.0
19141-2020-01,Philadelphia,PA,979.0,34784.0,33.2,31018.0,31.0,1719.0,0.0,3175.0,0.0,0.4996,9350.0,362.0,0.547636844526219,7661.0,9128.0,2967.0,0.1435111591530489,0.8266224538133586,0.0992453136411588,0.3143715004463199,0.4742410303587857,0.1155416283348666,0.06661108555657774,0.23249195032198716,0.12194107452339688,0.002989880404783809,0.8409326126954921,0.050856715731370745,0.043180772769089236,0.3866753225675566,0.03064793031093025,0.0905013799448022,0.03139374425022999,0.0,1145.6888888888889,1.0,5.0,1.0,0.0
80202-2020-01,Denver,CO,1978.0,13756.0,33.5,85697.0,281.0,8626.0,0.0,19.0,0.0,0.5368,2001.0,2818.0,0.43515556847920905,298.0,402.0,75.0,0.03500660501981506,1.0726500502961889,0.2644628099173554,0.11751386844786595,0.7549432974701948,0.38230590287874383,0.4100756033730736,0.05830183192788601,0.1864884524458993,0.004143646408839779,0.03598429776097703,0.049214888048851414,0.09712125617912183,0.10573983923921658,0.11747499528212872,0.15949403896481534,0.2686827566152952,0.13784324422622296,1145.6888888888889,0.0,7.0,3.0,2.0
6340-2020-01,Groton,CT,1155.0,30764.0,30.3,61980.0,42.0,770.0,628.0,1013.0,4233.0,0.4358,2945.0,1697.0,0.4585879599531921,6876.0,6534.0,4120.0,0.06635526858084903,1.5510220903395977,0.5020380434782609,0.06558794466403163,0.4943440384865427,0.16330776231959432,0.1373683526199454,0.19324535170979065,0.1266287524296307,0.007053699128851905,0.08162137563385775,0.05701469249772461,0.15631907424262126,0.020256916996047432,0.09314466272839676,0.02028344818619165,0.2278962423612014,0.010870347707148514,1145.6888888888889,0.0,0.0,1.0,0.0
78731-2020-01,Austin,TX,1606.0,27175.0,39.1,94048.0,403.0,1953.0,28.0,313.0,0.0,0.5209,2446.0,190.0,0.5249678012879485,5221.0,8255.0,1862.0,0.027616662272607437,1.6922459463798365,0.2675220529270249,0.041619887730553334,0.5682796688132474,0.31974241030358785,0.4643974241030359,0.03908003679852806,0.0789590418453349,0.003091076356945722,0.016816927322907085,0.08183992640294388,0.10428702851885924,0.05316760224538893,0.1329422620616926,0.09280588776448942,0.06126954921803127,0.010572231258317315,1145.6888888888889,2.0,0.0,1.0,1.0
3060-2020-01,Nashua,NH,1532.0,29586.0,36.5,50481.0,9.0,1411.0,51.0,1090.0,36.0,0.4454,4248.0,496.0,0.5220712499155006,5871.0,4337.0,4873.0,0.048093067881986085,1.4733854380913205,0.30997085338575203,0.13475225377889244,0.5551274251335091,0.17261542621510173,0.0927465693233286,0.2269316568647333,0.06478418096483804,0.003481376326640979,0.03180558372203069,0.04806327316974245,0.21942810788886635,0.03158679590591744,0.035799952026864965,0.11518961671060635,0.09984452105725683,0.0,1145.6888888888889,1.0,0.0,1.0,0.0
80111-2020-01,Greenwood Village,CO,1653.0,32864.0,40.0,106766.0,609.0,1728.0,12.0,19.0,2.0,0.5066,1783.0,383.0,0.5057814021421616,5885.0,8473.0,1321.0,0.04274937133277452,1.9081568131520708,0.3082941059470928,0.10369289929059207,0.5490810613437196,0.30011562804284325,0.3630111976630964,0.05413218111002921,0.06970588235294117,0.0030428432327166506,0.019109055501460564,0.11940116845180135,0.0687682570593963,0.047603261950540335,0.10041911148365464,0.014210077896786756,0.1606925511197663,0.019705882352941174,1145.6888888888889,0.0,3.0,1.0,0.0
91790-2020-01,West Covina,CA,1977.0,45206.0,37.5,79926.0,18.0,1516.0,107.0,735.0,33.0,0.3798,3921.0,266.0,0.5139583241162677,7649.0,10101.0,494.0,0.06423992082956842,2.3070311860522223,0.1732132309509746,0.2753002559558969,0.5291775428040526,0.17333982214750254,0.0727558288722736,0.20178737335751887,0.04465123553331248,0.0022120957395036053,0.023381851966553114,0.21775870459673494,0.6175728885546167,0.040313053750738334,0.02753754141388064,0.013515904968367031,0.07021191877184445,0.0178292148889584,1145.6888888888889,2.0,0.0,1.0,0.0
