,RegionName,City,State,Rent,total_pop,median_age,median_income,million_dollar_housing_units,dwellings_50_or_more_units,mobile_homes,housing_built_1939_or_earlier,armed_forces,gini_index,poverty,walked_to_work,Percent_Female,families_with_young_children_summed,dwellings_1_units,dwellings_under_10_units,unemployment_rate,average_car_per_household,Perc_commuters_under_15_min,Perc_commuters_over_45_min,Percent_pop_25_64,Associates_College_perc,Advanced_degree_perc,HS_perc,Perc_vacat_housing_units,Perc_other_race,Perc_black,Perc_asian,Perc_hispanic,Perc_commuter_by_public_transport,Perc_worked_at_home,Perc_different_house_year_ago_same_city,Perc_different_house_year_ago_dif_city,perc_housing_built_2005_or_later,ESTAB,HIFL_hospital_count,HIFL_transit_station_count,HIFL_uni,HIFL_govbldg
687,18102-2020-01,Allentown,PA,1153.0,49583.0,29.4,32265.0,8.0,1143.0,40.0,1287.0,0.0,0.4547,16597.0,1264.0,0.5088235887300082,11855.0,9560.0,6868.0,0.1532476770550838,1.1053874355309763,0.24577623686093225,0.10500247647350174,0.4865175564205474,0.06760381582397193,0.02184216364479761,0.2213863622612589,0.11712749615975422,0.0035697718976262023,0.11362765463969506,0.017768186676885223,0.6388076558497873,0.08761212921688405,0.017783310363224114,0.1630195833249299,0.07958372829397173,0.006254114549045424,,2.0,0.0,0.0,0.0
688,1752-2020-01,Marlborough,MA,2140.0,39776.0,40.2,79228.0,23.0,1344.0,391.0,422.0,12.0,0.4224,2475.0,318.0,0.5275291633145616,7743.0,8990.0,3443.0,0.04681724845995893,1.71898460363914,0.2220320954539148,0.25102899690144753,0.5802745374094932,0.2331305309734513,0.21382240547063555,0.19557019308125506,0.07995785530320768,0.02647325020112631,0.029942679002413517,0.05893000804505229,0.13998390989541432,0.019470008786939837,0.04459958932238193,0.05334875301689461,0.07476870474658086,0.03687660969328026,,1.0,0.0,0.0,0.0
689,94103-2020-01,San Francisco,CA,3651.0,28735.0,38.5,57015.0,471.0,8081.0,15.0,447.0,35.0,0.5961,5766.0,4378.0,0.41576474682443015,2578.0,869.0,4119.0,0.038980169971671384,0.5474024661410957,0.15936771184244622,0.19350868100544186,0.7142509135200974,0.31807899773795023,0.24732904123890725,0.14372716199756394,0.13539178561025342,0.02415173133808944,0.0846702627457804,0.3057247259439708,0.2019140421089264,0.4129955947136564,0.07609065155807365,0.0820254045589003,0.09229163041586914,0.07247305563646958,,0.0,12.0,2.0,0.0
690,94114-2020-01,San Francisco,CA,4076.0,34754.0,40.0,155551.0,1922.0,603.0,97.0,662.0,30.0,0.4686,1950.0,1297.0,0.4217356275536629,6101.0,5379.0,9878.0,0.039646146978858085,1.0934163701067616,0.07936353934219463,0.2776753662559426,0.7244633711227485,0.3733383207688324,0.5362260459227715,0.033809057950164007,0.07540444200712915,0.004776428612533809,0.022472233411981356,0.12988432986131093,0.08819128733383208,0.4767633647035995,0.10315302519985392,0.07461011682108534,0.055216665707544466,0.0041678091582122295,,0.0,20.0,1.0,0.0
691,33904-2020-01,Cape Coral,FL,1234.0,31859.0,55.6,51558.0,58.0,393.0,280.0,25.0,41.0,0.45899999999999996,3672.0,146.0,0.5126965692582943,2907.0,13828.0,2875.0,0.056463697043999464,1.5729753139887397,0.23339643476889105,0.14994478624388705,0.4969082519853103,0.22759659750776864,0.10615524655513356,0.29975831005367404,0.3054246465456733,0.002793559119871936,0.020182679933456796,0.011393954612511378,0.15370852820239178,0.0020507966556239155,0.06490941288652773,0.055525911045544434,0.06808123293260931,0.0038604231424847093,,0.0,0.0,0.0,0.0
692,33161-2020-01,North Miami,FL,1498.0,55663.0,34.7,36618.0,0.0,2819.0,144.0,1765.0,27.0,0.4541,13783.0,659.0,0.524908826329878,14497.0,7702.0,3409.0,0.09516060563180982,1.3788983903420524,0.10546647835839497,0.22954224474536844,0.5339812802040853,0.14409931193072598,0.06613010437813269,0.18822197869320734,0.11304444816240032,0.004311661247148015,0.6260352478306954,0.02355244956254604,0.2511003718807825,0.12885270416216665,0.033713032404131885,0.02594182850367389,0.09891669511165406,0.008476939378729575,,1.0,0.0,1.0,0.0
693,21230-2020-01,Baltimore,MD,1527.0,34947.0,32.5,81446.0,83.0,1900.0,6.0,964.0,125.0,0.4826,4890.0,1771.0,0.5183849829742181,6856.0,13292.0,1378.0,0.05764785859959212,1.3860530546623795,0.18833967046894806,0.16476552598225602,0.6589406816035711,0.23435488024723156,0.2893524479926746,0.14501960111025267,0.13072846910848426,0.009585944430137064,0.27218359229690675,0.034538014707986384,0.0692191032134375,0.1123954372623574,0.04232948107863132,0.08967865625089423,0.09345580450396314,0.00867641064461655,,0.0,3.0,0.0,1.0
694,80231-2020-01,Denver,CO,1351.0,37241.0,33.9,55645.0,70.0,2783.0,0.0,50.0,27.0,0.4826,4765.0,302.0,0.5177089766655031,9238.0,5299.0,3176.0,0.036851884622190766,1.4632681893101012,0.18861980704863165,0.11695215593620792,0.5722993474933541,0.2670712386885422,0.20286780698692305,0.11183910206492843,0.0554876014678083,0.003410219918906581,0.21089659246529366,0.05171719341585886,0.17937219730941706,0.05473518409135657,0.04313395859139976,0.06519696033941086,0.17561289976101607,0.005059490715000556,,0.0,0.0,1.0,0.0
695,33435-2020-01,Boynton Beach,FL,1753.0,36423.0,42.4,46283.0,133.0,2237.0,868.0,227.0,4.0,0.5234,6716.0,162.0,0.5085522883892046,5997.0,7812.0,3086.0,0.1066501401164044,1.5047243508667512,0.2437826807805127,0.08965693151383752,0.5127529308404031,0.180627625401532,0.1014743431348324,0.20110918924855173,0.2635068493150685,0.0023886006095049828,0.4185816654311836,0.009252395464404359,0.11997913406364112,0.04042851677082005,0.03804699288639793,0.056887131757406034,0.11056200752271916,0.009534246575342466,,1.0,0.0,0.0,0.0
696,90022-2020-01,East Los Angeles,CA,2029.0,65890.0,32.3,43366.0,0.0,261.0,70.0,7579.0,13.0,0.4189,13970.0,1384.0,0.5095310365761117,14896.0,12649.0,4632.0,0.1122921522921523,1.7072345792249484,0.132536704433677,0.21308608692484246,0.5243587797844893,0.07125512217331917,0.019669145545606316,0.15856730915161632,0.04823221300742034,0.0037183184094703287,0.0050690544847473065,0.013401123083927758,0.954317802397936,0.07643265692739262,0.013488733488733487,0.013021702838063441,0.029397480649567462,0.0,,0.0,3.0,0.0,0.0
697,76108-2020-01,Fort Worth,TX,1141.0,43178.0,35.6,65864.0,11.0,171.0,377.0,651.0,115.0,0.4374,4285.0,123.0,0.507503821390523,11771.0,13343.0,1490.0,0.04807011331444759,1.9052556077203964,0.2176315274789752,0.16414042636416976,0.5421047755801566,0.16330075501412755,0.08798462179813794,0.21719394135902545,0.052690098214837236,0.0031497521886145728,0.06003057112418361,0.02133030710083839,0.24290147760433556,0.003716017993350283,0.029036827195467418,0.046713604150261705,0.10232062624484692,0.035641484958922734,,0.0,0.0,0.0,0.0
698,44720-2020-01,North Canton,OH,697.0,38080.0,44.5,66683.0,21.0,306.0,141.0,543.0,0.0,0.429,2956.0,153.0,0.5211134453781513,5980.0,12623.0,2508.0,0.036279255451868865,1.925877192982456,0.3370569042747332,0.08018580987667975,0.5232930672268907,0.23392857142857146,0.17817752100840334,0.1991596638655462,0.04642409033877039,0.002284663865546218,0.017830882352941176,0.019642857142857142,0.01762079831932773,0.005308853619421556,0.046159988023354456,0.015835084033613445,0.08432247899159664,0.009798649698273286,,0.0,0.0,4.0,0.0
699,80401-2020-01,Golden,CO,1597.0,42169.0,38.9,85833.0,374.0,590.0,938.0,549.0,0.0,0.48,4944.0,978.0,0.4739263439967749,5758.0,11918.0,1648.0,0.03903544401214246,1.977385716017946,0.27665385393485736,0.16042888933845842,0.5406815433138087,0.25117977661315183,0.2900471910645261,0.1188076549123764,0.042605061527745534,0.0033674025943228442,0.011857051388460715,0.0324171784960516,0.09046930209395528,0.035808213635444064,0.097781008166232,0.02565865920462899,0.1684649861272499,0.021476665892732758,,0.0,2.0,1.0,0.0
700,90045-2020-01,Los Angeles,CA,2618.0,41149.0,35.1,96812.0,2008.0,3222.0,8.0,5061.0,0.0,0.4865,3475.0,1300.0,0.5169505941821186,6479.0,9158.0,2690.0,0.055882228520665,1.7961840917880625,0.26369346122011783,0.1931447490140708,0.5447519988335074,0.28598507861673433,0.2496779994653576,0.08128994629274101,0.08184884890809019,0.004738875792850373,0.12398843228268,0.1386910982040876,0.18491336362973584,0.02955353230439652,0.04898684377511739,0.08763274927701767,0.09553087559843496,0.01668935313961058,,0.0,1.0,3.0,0.0
701,85020-2020-01,Phoenix,AZ,1151.0,34782.0,42.5,53091.0,102.0,1456.0,343.0,540.0,0.0,0.4972,5670.0,465.0,0.5037950664136622,6878.0,9206.0,3895.0,0.042507678806494066,1.5000644246875403,0.19222968690581824,0.10622385600202816,0.5409982174688057,0.2113161980334656,0.1924271174745558,0.15459145535046864,0.11378818155866399,0.021562877350353636,0.03228681501926284,0.01817031798056466,0.2861250071876258,0.02522499683103055,0.07711715664765248,0.0962279339888448,0.0367718935081364,0.005024264915786469,,1.0,0.0,0.0,0.0
702,20176-2020-01,Leesburg,VA,1604.0,53017.0,37.0,128167.0,487.0,1100.0,112.0,83.0,160.0,0.435,2082.0,918.0,0.5002734971801498,11684.0,13686.0,1025.0,0.030987645894478194,2.066751651408042,0.18914799573235788,0.2917619265355891,0.5322820981949186,0.2438840371956165,0.2598600448912613,0.08470867834845427,0.042658234869917336,0.009166871003640342,0.07656034856744064,0.10887073957409887,0.17451006281004205,0.03680841335162323,0.06624121220394512,0.038044400852556726,0.08567063394760173,0.014922061352415819,,2.0,0.0,2.0,0.0
703,94107-2020-01,San Francisco,CA,4020.0,29689.0,36.2,150451.0,1778.0,7903.0,24.0,280.0,0.0,0.4648,3020.0,4212.0,0.4739465795412442,4458.0,2286.0,3280.0,0.041791791791791794,0.9763627247331852,0.13467675215695546,0.26545325611629833,0.7133618511906766,0.34005860756509143,0.44319444912257067,0.07191215601738017,0.1264001001188912,0.002526188150493449,0.050523763009868966,0.3002795648219879,0.11189329381252316,0.2968325257061813,0.08593593593593593,0.09262689885142646,0.09909394051668967,0.03591765221200175,,0.0,7.0,1.0,0.0
704,6082-2020-01,Enfield,CT,1250.0,44455.0,40.2,76423.0,21.0,568.0,0.0,968.0,28.0,0.3939,3442.0,497.0,0.4721853559779553,7673.0,13469.0,2893.0,0.057650975599477426,1.8611583292860607,0.2899052132701422,0.0976777251184834,0.5590147340006748,0.18708806658418625,0.13123383196490834,0.2524575413339332,0.06393135193498893,0.006410977392869194,0.0675289618715555,0.026318749297041952,0.10064109773928692,0.004976303317535545,0.029584053268152895,0.007625688898886514,0.13001912045889102,0.0007387622890265387,,0.0,0.0,1.0,0.0
705,13021-2020-01,Auburn,NY,841.0,38114.0,43.1,51709.0,47.0,968.0,385.0,1528.0,15.0,0.4482,5054.0,958.0,0.5105210683738259,6604.0,12402.0,3936.0,0.06697471574684596,1.4690418128828882,0.508415725047081,0.12953154425612054,0.5278375400115443,0.2197355302513512,0.1351471900089206,0.2068268877577793,0.1046914106182438,0.002702419058613633,0.041165975756939706,0.005903342603767644,0.02471532770110721,0.01312382297551789,0.028399356212034682,0.06042399118434171,0.08338143464343811,0.0077746418872144405,,1.0,0.0,2.0,0.0
706,30350-2020-01,Sandy Springs,GA,1379.0,39464.0,34.5,64722.0,214.0,1136.0,92.0,52.0,79.0,0.5299,4505.0,320.0,0.5139114129333063,7208.0,5971.0,4357.0,0.04993366300808105,1.5141266119577959,0.12043181605757547,0.14146181886157586,0.6017382931279139,0.30584836813298194,0.2125988242448814,0.1297384958443138,0.0801250943599698,0.005600040543279951,0.3154520575714576,0.04229170889924995,0.1351611595378066,0.06594074212543229,0.08181562336670285,0.033980336509223594,0.14935130752077844,0.0039361587404292036,,0.0,0.0,0.0,0.0
707,27516-2020-01,Chapel Hill,NC,1402.0,41551.0,36.5,85615.0,147.0,300.0,810.0,333.0,0.0,0.5034,5747.0,1298.0,0.5082428822411013,6692.0,12656.0,1406.0,0.034922589725545385,1.9642622087666184,0.24950298210735586,0.10353667468870983,0.5061490698178143,0.2099347789463551,0.3757069625279776,0.0647397174556569,0.07376249695196294,0.004500493369593993,0.10343914707227264,0.088325190729465,0.06500445235975066,0.06869310453071048,0.11101337086558763,0.07138215686746407,0.14545979639479195,0.02237259205071933,,0.0,0.0,0.0,0.0
708,22202-2020-01,Arlington,VA,2239.0,24913.0,34.9,110817.0,297.0,12665.0,37.0,549.0,556.0,0.3863,2257.0,1401.0,0.4821980492112552,3564.0,2343.0,475.0,0.03660313901345291,1.0957795757708289,0.12917049280685644,0.17936945209672486,0.7195841528519247,0.3183077108337013,0.6755509171918276,0.03929675269939389,0.1346117454109632,0.0054188576245333755,0.09464937984184964,0.16087986191947978,0.09244169710592864,0.4418120599938782,0.06530269058295964,0.06594950427487657,0.20057801147995025,0.027691919510502743,,0.0,5.0,3.0,0.0
709,10065-2020-01,New York,NY,4193.0,28109.0,39.8,127375.0,673.0,14554.0,0.0,1621.0,66.0,0.5806,1922.0,5562.0,0.5642676722757836,5687.0,674.0,1102.0,0.02647574517825833,0.3439099973053085,0.19235372340425533,0.13650265957446808,0.582019993596357,0.32292148422213524,0.5250987228289872,0.049948415098367074,0.29835507657402155,0.001849941299939521,0.02045608168202355,0.09367106620655306,0.06577964353054183,0.4677526595744681,0.08001168907071887,0.0955921590949518,0.06200860934220356,0.010871620344110416,,0.0,2.0,3.0,0.0
710,94010-2020-01,Burlingame,CA,2699.0,42730.0,42.2,144281.0,1188.0,547.0,24.0,1768.0,21.0,0.5298,1974.0,709.0,0.5235431780950152,9102.0,10976.0,2964.0,0.04588952686161926,1.8909397019392653,0.1926539799467976,0.2558317986494782,0.5474608003744442,0.2947343786566815,0.37460800374444186,0.06604259302597706,0.07716653239728392,0.004165691551603089,0.01376082377720571,0.2672829393868477,0.10025743037678446,0.13945160630243505,0.0711710508746161,0.028504563538497545,0.10203604025274984,0.0006905282541143974,,2.0,2.0,0.0,0.0
711,46060-2020-01,Noblesville,IN,1021.0,40387.0,33.2,73936.0,51.0,132.0,394.0,330.0,25.0,0.3925,3300.0,311.0,0.5115755069700646,11453.0,12189.0,1822.0,0.03951367781155015,1.9607667995052904,0.2794005973776135,0.1618994583101301,0.5224453413227028,0.2313120558595588,0.1230594003020774,0.14920642781092927,0.06453271628744055,0.0012380221358357887,0.039814791888478966,0.026394631936019014,0.05392824423700696,0.000810003543765504,0.07048989808689432,0.04830762374031248,0.12573352811548272,0.04627844195912071,,1.0,0.0,0.0,0.0
712,89014-2020-01,Henderson,NV,1359.0,39698.0,37.5,58369.0,79.0,1149.0,22.0,17.0,34.0,0.4413,4251.0,301.0,0.5136278905738324,6263.0,9600.0,4890.0,0.07214311463590484,1.6138158303799042,0.2859232175502742,0.07328284147296944,0.5619174769509799,0.17940450400523955,0.12403647538918836,0.2053252053000151,0.08603739273739842,0.018615547382739683,0.08113758879540531,0.06025492468134415,0.22489797974709053,0.03311569600417864,0.03366077865897621,0.06501586981711925,0.14869766738878534,0.020628516224356425,,0.0,0.0,3.0,0.0
713,75013-2020-01,Allen,TX,1540.0,40675.0,37.7,129627.0,40.0,1090.0,13.0,56.0,0.0,0.3996,1438.0,105.0,0.4906453595574677,8775.0,11247.0,596.0,0.03498340707964602,2.043694649784088,0.19272632129774986,0.19686028257456828,0.5572464658881376,0.2827781192378611,0.30977258758451137,0.05620159803318992,0.0495304347826087,0.0042532267977873385,0.06168408113091579,0.2687645974185618,0.06615857406269207,0.01622187336473051,0.07365412979351033,0.03014136447449293,0.098979717271051,0.10970434782608696,,2.0,0.0,0.0,0.0
714,13440-2020-01,Rome,NY,854.0,41243.0,40.7,53067.0,0.0,622.0,878.0,1892.0,66.0,0.4442,6520.0,449.0,0.4854884465242586,8325.0,11656.0,4715.0,0.039839991350883834,1.5174673839114574,0.4569054406502093,0.06653727178989507,0.5376427514972237,0.17105933128045972,0.10758189268481924,0.2494726377809568,0.1317442422290224,0.001212326940329268,0.057318817738767784,0.011347380161481948,0.05375457653419975,0.004791654030448232,0.04621871452510946,0.038576243241277314,0.0761826249302912,0.0019863638803886826,,1.0,0.0,1.0,0.0
715,77090-2020-01,Houston,TX,1027.0,39381.0,28.7,39879.0,12.0,1864.0,97.0,45.0,0.0,0.4322,9020.0,63.0,0.5418602879561211,10685.0,4778.0,4387.0,0.050418541636425215,1.37522023659703,0.1787429415800306,0.21610639083856667,0.510499987303522,0.12676163632208426,0.07181127955105254,0.1511134811203372,0.12397332010363266,0.00584037987862167,0.46834768035347,0.02186333511084025,0.3201036032604556,0.029922423346878464,0.01751584651860454,0.014626342652548184,0.2572052512632996,0.001322970067802216,,8.0,0.0,2.0,0.0
716,13601-2020-01,Glen Park,NY,905.0,37624.0,32.4,46683.0,70.0,803.0,691.0,786.0,1455.0,0.4543,7545.0,494.0,0.487880076546885,8952.0,9736.0,5622.0,0.059003111606880765,1.4246029152232171,0.5088267082983067,0.035607061366638645,0.5282000850520944,0.15529980863278758,0.11777057197533487,0.2162183712523921,0.14749804970466954,0.007415479481182223,0.06798851796725494,0.021236444822453755,0.07054008079948969,0.010748168608142188,0.02412963071684377,0.06131724431214119,0.1440304061237508,0.016271035328206843,,1.0,0.0,1.0,1.0
717,1915-2020-01,Beverly,MA,1959.0,41731.0,42.0,79483.0,119.0,936.0,0.0,946.0,0.0,0.48700000000000004,3171.0,1196.0,0.5342311471088639,6016.0,9522.0,4796.0,0.040559206395713865,1.6271348954275784,0.3609444920498905,0.2634961439588689,0.5243344276437181,0.27020680069971964,0.2376890081713834,0.15568761831731806,0.047164963170216415,0.0019649660923534065,0.01682202679063526,0.018379621863842233,0.044786849104981916,0.09659145006188707,0.05495793395002302,0.03407538760154322,0.09649900553545326,0.003368925940729744,,2.0,5.0,2.0,0.0
718,98902-2020-01,Yakima,WA,1083.0,46490.0,32.6,42379.0,0.0,684.0,732.0,2295.0,112.0,0.4363,9339.0,394.0,0.5184340718434072,11389.0,12428.0,2734.0,0.07175466912612405,1.8088182146729308,0.4887323943661972,0.05738132498695879,0.4687459668745967,0.11273392127339213,0.07096149709614971,0.17717788771778878,0.06457065584854632,0.013400731340073134,0.008367390836739083,0.006582060658206066,0.4882770488277049,0.007876890975482527,0.032003689186073325,0.09677349967734997,0.07539255753925575,0.0,,2.0,0.0,0.0,0.0
719,95762-2020-01,El Dorado Hills,CA,2018.0,42494.0,43.5,132470.0,596.0,329.0,169.0,100.0,110.0,0.4057,1889.0,163.0,0.5089189061985221,8678.0,13245.0,421.0,0.04947389720760825,2.2454230578921326,0.21234476822820608,0.2335546538792573,0.5022120769991057,0.2904880689038453,0.2356097331387961,0.07612839459688428,0.02447938215418563,0.006895091071680708,0.015084482515178613,0.1135454417094178,0.0973549206946863,0.02010328292143121,0.12479765277215706,0.03412246434790794,0.08601214289076105,0.04033926354985519,,0.0,0.0,1.0,0.0
720,53590-2020-01,Sun Prairie,WI,1231.0,40064.0,36.4,75287.0,0.0,756.0,37.0,316.0,91.0,0.3745,3211.0,391.0,0.5182458067092651,9381.0,10729.0,2592.0,0.02502676659528908,1.8496561385634236,0.3703649705982408,0.08232492588812752,0.5317242412140575,0.2892122603833866,0.16760682907348246,0.12490015974440895,0.039921746041450136,0.002845447284345048,0.07208466453674121,0.052590854632587856,0.05865615015974441,0.005054186713320697,0.04412027123483226,0.02897863418530352,0.0913538338658147,0.029222962645961977,,0.0,0.0,0.0,0.0
721,90278-2020-01,Redondo Beach,CA,2370.0,40649.0,39.3,118000.0,1836.0,439.0,192.0,1052.0,114.0,0.4131,1637.0,316.0,0.484267755664346,10178.0,10986.0,3643.0,0.046821718982250585,1.9306369675654556,0.1862864077669903,0.26324838187702265,0.6096582941769785,0.3188024305640975,0.26239267878668604,0.08386430170483898,0.058325666973321075,0.012497232404241186,0.0328913380402962,0.1435951683928264,0.17838077197471033,0.01724312297734628,0.06273498295007432,0.029619424832099187,0.10140470860291766,0.008708984973934375,,0.0,1.0,0.0,0.0
722,92691-2020-01,Mission Viejo,CA,2135.0,50782.0,43.1,113280.0,297.0,782.0,31.0,69.0,0.0,0.3929,2493.0,252.0,0.5041747075735497,8499.0,14411.0,1584.0,0.044416829398189236,2.1736977146607788,0.19088271860754247,0.17534189805221714,0.5353865542908904,0.2928202906541688,0.16151392225591746,0.11740380449765665,0.029645069770134907,0.004194399590406049,0.009924776495608679,0.10613997085581506,0.1896931983773778,0.017364276833816826,0.07960234333392509,0.02900634082942775,0.09991729352920324,0.005442649528110706,,2.0,0.0,0.0,0.0
723,60609-2020-01,Chicago,IL,1291.0,61495.0,31.7,35179.0,7.0,1160.0,54.0,2013.0,0.0,0.457,17061.0,1348.0,0.5077648589316205,15259.0,6630.0,16346.0,0.16134925736712116,1.1305635101684222,0.12888494228085753,0.2513848365681424,0.5045613464509311,0.0841369217009513,0.052492072526221636,0.2526709488576307,0.16863045759018644,0.0004878445402065209,0.24328807220099194,0.06296446865598829,0.5343523863728759,0.23738847308554276,0.02097641844571506,0.08244572729490203,0.019530043092934383,0.0012912597853280607,,0.0,4.0,0.0,0.0
724,6484-2020-01,Shelton,CT,1453.0,41155.0,47.2,94446.0,57.0,632.0,293.0,707.0,0.0,0.4313,1791.0,65.0,0.5191592759081521,5200.0,13745.0,2195.0,0.053297546012269936,1.9804293315393555,0.21235576238187948,0.19469110594045305,0.5250880816425708,0.2302028915077147,0.22697120641477345,0.2001943870732596,0.06109675567039907,0.001603693354391933,0.015623861013242618,0.042157696513181867,0.08139958692746932,0.027731611187615742,0.03442399454669393,0.02271898918721905,0.06283562143117483,0.009244903818547229,,0.0,0.0,1.0,0.0
725,45211-2020-01,Cincinnati,OH,854.0,37201.0,34.7,42024.0,0.0,113.0,13.0,1966.0,0.0,0.452,8020.0,366.0,0.5123786994973254,9471.0,9977.0,4698.0,0.114367155073261,1.522125007868068,0.1983931503635937,0.10784658691062632,0.5463562807451413,0.1586247681513938,0.08787398188220746,0.21356952770086826,0.12231368432683278,0.0012634068976640413,0.35923765490175,0.006343915486142846,0.027364855783446683,0.05917194463992494,0.01800270040506076,0.11341092981371467,0.08943307975592052,0.00038671896580299436,,1.0,0.0,0.0,0.0
726,11205-2020-01,New York,NY,2973.0,46064.0,29.8,56708.0,415.0,5970.0,0.0,2870.0,30.0,0.5381,12957.0,3107.0,0.5367315039944425,13491.0,934.0,5927.0,0.08436884051761076,0.3914938013992881,0.10375208871335258,0.3965264064003241,0.5221648141715873,0.18072681486627298,0.200981243487322,0.1198984022229941,0.07755887681159421,0.012482632858631468,0.2949374782910733,0.06812261201806183,0.1769928794720389,0.6368930072408729,0.05660296512126145,0.0888546370267454,0.034647447030218825,0.010303442028985508,,0.0,1.0,2.0,0.0
727,98102-2020-01,Seattle,WA,1974.0,25448.0,33.2,87425.0,499.0,2790.0,39.0,463.0,49.0,0.4572,1555.0,4487.0,0.4609399559886828,3192.0,3269.0,2488.0,0.020159660468876312,0.9869876382563436,0.2039355992844365,0.12209302325581395,0.7483495756051556,0.3978308707953474,0.4334721785602012,0.0288824269097768,0.04569725568111263,0.003850990254636906,0.02212354605469978,0.1279078906004401,0.04448286702294876,0.2644789803220036,0.06755254648342765,0.13969663627790002,0.12798648223828984,0.030361356016391405,,0.0,1.0,0.0,0.0
728,6606-2020-01,Bridgeport,CT,1434.0,47227.0,36.6,56607.0,26.0,883.0,0.0,2232.0,0.0,0.4459,6514.0,331.0,0.5155313697672941,8196.0,9255.0,6089.0,0.11771668575792285,1.6974847895628176,0.2473920863309353,0.19734712230215828,0.5431850424545281,0.12564846380248587,0.0843585237258348,0.22529485252080375,0.12116200870955295,0.022825925847502492,0.3614034344760412,0.024752789717746203,0.30986511952908297,0.07018884892086331,0.02180221458571974,0.05736125521417833,0.04046414127511805,0.000661485033901108,,1.0,0.0,1.0,0.0
729,92116-2020-01,San Diego,CA,2069.0,33767.0,35.8,67461.0,544.0,420.0,56.0,1654.0,199.0,0.4426,4290.0,258.0,0.4978233186246928,5295.0,8489.0,5661.0,0.04160340115396295,1.5621941641998431,0.20588380472876253,0.09941260674268226,0.6923623656232416,0.30363964817721445,0.27426185328871383,0.10344419107412564,0.07047394429469901,0.005123345277934077,0.07347410193384073,0.05502413599076021,0.2598394882577665,0.04304259835135002,0.0648128063858401,0.10228921728314627,0.06521159712144993,0.0022461814914645105,,0.0,0.0,0.0,0.0
730,94605-2020-01,Oakland,CA,2456.0,43112.0,38.6,69087.0,275.0,367.0,28.0,2618.0,26.0,0.5081,6416.0,132.0,0.5218732603451475,8906.0,12036.0,3344.0,0.07766691573996748,1.6913673123942072,0.10234978709982652,0.2948010303317037,0.5626043792911486,0.17763035813694564,0.1872564483206532,0.1315874930413806,0.0575480059084195,0.008767860456485433,0.4350760809055483,0.06381053998886621,0.24181202449434036,0.15476002733533092,0.051250494483758964,0.05205047318611988,0.0593570235665244,0.00809453471196455,,0.0,0.0,0.0,0.0
731,53211-2020-01,Shorewood,WI,1185.0,35708.0,28.0,61450.0,120.0,1518.0,61.0,1221.0,8.0,0.5302,6796.0,2388.0,0.4897782009633696,4925.0,5787.0,5230.0,0.033858831959871015,1.4690692792162352,0.31904356960632285,0.0792856785553499,0.4436260781897614,0.23585751092192225,0.29875658115828385,0.047160300212837465,0.0664401907623963,0.007785370225159628,0.05382547328329786,0.045788058698330907,0.04808446286546432,0.07943574608573857,0.05661053385883196,0.1397165901198611,0.17449871177327209,0.007970209707976742,,2.0,0.0,2.0,0.0
732,44120-2020-01,Cleveland,OH,833.0,34276.0,39.8,36728.0,48.0,1833.0,23.0,3150.0,0.0,0.5841,7928.0,276.0,0.5455128953203408,5021.0,8968.0,7618.0,0.1403251364516697,1.1767702175826942,0.18542031523642727,0.10748686514886163,0.5099778270509978,0.15754463764733342,0.2073170731707317,0.17076088224997082,0.24756316835431055,0.002363169564710001,0.7041078305519898,0.036118566927296064,0.016921461080639515,0.15710741389375366,0.03844122307647162,0.0800560158711635,0.07766367137355584,0.0006151225513390745,,1.0,16.0,0.0,0.0
733,93010-2020-01,Camarillo,CA,2126.0,45092.0,38.5,92045.0,754.0,889.0,235.0,272.0,305.0,0.4238,3358.0,470.0,0.5024838108755433,9493.0,12670.0,1045.0,0.043869565217391306,2.063425750094949,0.3029322349710699,0.11758360302049622,0.4914175463496851,0.2484919719684201,0.17710458617936664,0.10130400070966024,0.035000916254352206,0.005632928235607203,0.0213563381531092,0.08733256453472901,0.2896522664774239,0.013092085907619887,0.05117391304347826,0.03865430675064313,0.09037079748070613,0.01893592327896891,,1.0,0.0,1.0,0.0
734,1801-2020-01,Woburn,MA,2265.0,40350.0,40.5,88671.0,35.0,1400.0,94.0,816.0,66.0,0.3934,2328.0,479.0,0.500272614622057,7339.0,9854.0,3389.0,0.03695130676318337,1.6895785732419395,0.2925817130601017,0.1955984519979484,0.5590830235439901,0.2546468401486989,0.2351672862453532,0.1839653035935564,0.0668640805448623,0.016480793060718712,0.06520446096654275,0.07920693928128872,0.048500619578686496,0.04592716930106775,0.04536846092336181,0.031623296158612146,0.06944237918215614,0.012555522653242522,,1.0,3.0,0.0,0.0
735,53207-2020-01,Milwaukee,WI,1095.0,37244.0,37.0,60697.0,6.0,608.0,40.0,2034.0,13.0,0.3881,4926.0,714.0,0.5081623885726559,7426.0,9966.0,6055.0,0.04564223238467344,1.5619594798911398,0.2841247376897174,0.0826704406812747,0.6283159703576415,0.24787885296960585,0.16961121254430245,0.1947964772849318,0.05314092653037852,0.012189882934163893,0.017157125980023627,0.01729137579207389,0.15997207603909355,0.04655702503538139,0.03454246769968477,0.07217269895822145,0.055767371925679314,0.002290557178033557,,0.0,0.0,0.0,0.0
