RegionName,City,State,Rent,total_pop,median_age,median_income,million_dollar_housing_units,dwellings_50_or_more_units,mobile_homes,housing_built_1939_or_earlier,armed_forces,gini_index,poverty,walked_to_work,Percent_Female,families_with_young_children_summed,dwellings_1_units,dwellings_under_10_units,unemployment_rate,average_car_per_household,Perc_commuters_under_15_min,Perc_commuters_over_45_min,Percent_pop_25_64,Associates_College_perc,Advanced_degree_perc,HS_perc,Perc_vacat_housing_units,Perc_other_race,Perc_black,Perc_asian,Perc_hispanic,Perc_commuter_by_public_transport,Perc_worked_at_home,Perc_different_house_year_ago_same_city,Perc_different_house_year_ago_dif_city,perc_housing_built_2005_or_later
32837-2020-01,Orlando,FL,1703.0,54051.0,36.4,60460.0,0.0,1820.0,38.0,0.0,17.0,0.4052,5830.0,170.0,0.49695657804665966,9565.0,13280.0,2241.0,0.04820102016363698,1.8372161086396628,0.156954306884841,0.13001698054955232,0.5610256979519342,0.23056002664150524,0.1294333129821835,0.1581654363471536,0.15763522508752034,0.01846404321844184,0.09106214501119313,0.11074725722003294,0.47408928604466155,0.0204924359370176,0.04854335695457191,0.013931287117722152,0.10227377846848347,0.006853705438587841
85224-2020-01,Chandler,AZ,1295.0,44333.0,34.6,69846.0,20.0,1116.0,102.0,88.0,13.0,0.3975,3971.0,367.0,0.517334716802382,8781.0,11916.0,3268.0,0.04043847077507069,1.722294731846227,0.30670147954743254,0.10430809399477807,0.5859292175129136,0.24911465499740598,0.1630388198407507,0.12976789299167663,0.0695517774343122,0.01718809915864029,0.04195520267069677,0.08686531477680283,0.20878352468815556,0.013359442993907745,0.052329860169655656,0.07071481740464214,0.10935420567071932,0.007672775447118569
75074-2020-01,Plano,TX,1324.0,51147.0,33.7,69214.0,17.0,1897.0,264.0,122.0,0.0,0.4252,6299.0,674.0,0.4974289792167674,11057.0,11804.0,1801.0,0.03798207356021841,1.8393482831114225,0.19686869071654414,0.17241247952458955,0.5489080493479579,0.20779322345396603,0.12309617377363286,0.13023246720237747,0.05917257293555299,0.00512249007761941,0.11265567872993529,0.11455217314798521,0.3810976205838075,0.01904689345167803,0.050688553865173944,0.02598392867616869,0.07210589086358926,0.07114993681665843
80229-2020-01,Thornton,CO,1395.0,54946.0,31.3,57674.0,18.0,191.0,2047.0,128.0,8.0,0.3732,7894.0,338.0,0.4970516507116078,15344.0,11589.0,1602.0,0.04041496299800629,1.9496522948539639,0.14421083802191295,0.16860379034646136,0.5398209150802606,0.12193790266807411,0.038947330105922176,0.2097149929021221,0.04357773757582207,0.0038583336366614495,0.0183088850871765,0.034470207112437666,0.5421504750118298,0.046416938110749185,0.02726996249112966,0.03425181086885305,0.09498416627234012,0.011014153453229755
76010-2020-01,Arlington,TX,1109.0,57668.0,27.3,36461.0,0.0,973.0,90.0,377.0,30.0,0.4262,16921.0,714.0,0.487462717625026,15918.0,8606.0,5203.0,0.07660304368453706,1.712806946920467,0.2480087656454128,0.11205697669518311,0.4837344801276271,0.06270375251439272,0.020583339113546508,0.1605223000624263,0.11474825637631726,0.0021675799403482,0.13674828327668725,0.04631684816536034,0.6274016785739058,0.003961397446162923,0.03831976935148352,0.08642574738156343,0.0804432267462024,0.003359975563814081
13760-2020-01,Union,NY,896.0,43350.0,43.7,56959.0,50.0,539.0,360.0,2296.0,0.0,0.4369,4774.0,789.0,0.5080507497116493,6797.0,14280.0,5063.0,0.057836486968939664,1.5885320859830767,0.381819101066788,0.07735477021082966,0.5059054209919261,0.23893886966551325,0.1790311418685121,0.1970703575547866,0.11254664179104477,0.0013610149942329874,0.04131487889273357,0.020461361014994232,0.0291118800461361,0.014459780575357703,0.0394055694394859,0.01467128027681661,0.10053056516724337,0.001585820895522388
37221-2020-01,Nashville,TN,1397.0,40425.0,39.7,80564.0,93.0,681.0,49.0,160.0,50.0,0.4212,2541.0,114.0,0.5266295609152752,8092.0,12456.0,3128.0,0.020673813169984685,1.8369061413673233,0.12526741145709533,0.12764440218683148,0.5767223252937539,0.2901422387136673,0.28309214594928883,0.10312925170068027,0.05708822726031139,0.002523191094619666,0.07047619047619047,0.043017934446505875,0.03636363636363636,0.013548847159496079,0.06538199761783223,0.08492269635126778,0.0664935064935065,0.03223163070199399
10010-2020-01,New York,NY,3777.0,33730.0,34.7,117923.0,718.0,13763.0,0.0,2076.0,148.0,0.5366,3952.0,5268.0,0.48502816483842276,5347.0,582.0,725.0,0.04002609384464843,0.2884075655887736,0.14381846635367762,0.1352112676056338,0.610850874592351,0.2951378594722799,0.4890898310109695,0.0649273643640676,0.11572700296735905,0.010821227394011266,0.05123035873109991,0.17115327601541655,0.10978357545211978,0.5966092853416797,0.0655607846791855,0.14624962941002076,0.094633857100504,0.007553277582951173
33615-2020-01,Town 'n' Country,FL,1331.0,45851.0,37.8,49506.0,107.0,489.0,1310.0,60.0,39.0,0.46,6866.0,115.0,0.5087348149440579,9352.0,10456.0,4855.0,0.062250503932650886,1.604039132673494,0.1758982370006695,0.14965409506806515,0.5805544044840898,0.19478310178622057,0.10307299731739766,0.2394931408257181,0.11444928564190901,0.004143857276831476,0.0698567097773222,0.04758892935813832,0.5050489629451921,0.01423789332738228,0.03695506106478005,0.04152581186887963,0.1249482017840396,0.0014185834431046712
32216-2020-01,Jacksonville,FL,1207.0,38073.0,36.5,52100.0,0.0,1305.0,298.0,563.0,159.0,0.4336,7736.0,358.0,0.5231003598350538,9630.0,9548.0,2276.0,0.056369442895523904,1.5493842996408416,0.26106716041070527,0.0626157212590473,0.5625508890815013,0.2301893730465159,0.12071546765424317,0.18511806266908307,0.12305961754780652,0.0006566333096945342,0.1960707062747879,0.06755443490137368,0.1314842539332335,0.015036750266509566,0.03842449434784813,0.1319307645838258,0.057363485934914506,0.013048368953880765
80211-2020-01,Denver,CO,1764.0,34144.0,34.9,78192.0,73.0,1825.0,26.0,1594.0,0.0,0.4893,4492.0,881.0,0.500761480787254,6483.0,11486.0,2014.0,0.03012751436781609,1.5629042098840757,0.19472967309304276,0.134010896898575,0.6855377225866917,0.32263355201499533,0.27753045923149017,0.10637300843486411,0.06996538614310843,0.011627225866916589,0.015171040299906279,0.018392689784442362,0.2985590440487348,0.06082355406538139,0.09684806034482758,0.08976686972820994,0.10660731021555764,0.06599330420473246
12866-2020-01,Saratoga Springs,NY,1542.0,39178.0,43.4,80151.0,215.0,1709.0,1129.0,324.0,628.0,0.4757,1796.0,890.0,0.5121496758384808,5642.0,11336.0,3902.0,0.05026543593667798,1.654840753326038,0.3556482995882917,0.14641024194912863,0.5094951248149472,0.2689009137781408,0.31119505845117157,0.13596916636888048,0.12971780863114632,0.0017356679769258258,0.018530808106590434,0.03588748787584869,0.03359028025932922,0.010264508487958943,0.11076569898129991,0.037265812445760375,0.11838276583797029,0.03523632900606486
27612-2020-01,Raleigh,NC,1175.0,38748.0,37.4,76765.0,109.0,1926.0,222.0,75.0,0.0,0.4377,3218.0,254.0,0.5194590688551667,6877.0,12135.0,1669.0,0.03350012721567297,1.699971870604782,0.24025029103608847,0.07450523864959255,0.5790750490347889,0.34285640549189633,0.30161556725508415,0.07892020233302365,0.12157153446997776,0.0020904304738309076,0.11355424796118509,0.039047176628471146,0.08021059151440074,0.01183546759798215,0.08230854041217878,0.1136832868793228,0.08480437700010324,0.03558191252779837
44102-2020-01,Cleveland,OH,853.0,45514.0,34.4,30538.0,0.0,1932.0,31.0,1353.0,17.0,0.5225,16668.0,873.0,0.5011864481258513,8304.0,10160.0,8737.0,0.10490103675777568,1.1980726929925631,0.25158562367864695,0.08384332925336598,0.5522696313222305,0.11660148525728348,0.07188996792195808,0.20178406644109506,0.17545450619683034,0.0035813156391439997,0.2160873577360812,0.015116227973810256,0.2579426110647273,0.10314899298987426,0.03298774740810556,0.1433624818737092,0.05837764204420618,0.005786587209051259
21401-2020-01,Annapolis,MD,1765.0,37081.0,44.0,100909.0,312.0,2381.0,69.0,633.0,298.0,0.4275,2814.0,887.0,0.5033035786521399,5429.0,11553.0,1409.0,0.03553454323623608,1.6941366861695506,0.3170332769317541,0.2504794134235759,0.5276826407054825,0.2555216957471481,0.32663628273239664,0.13462420107332596,0.09487323943661972,0.002696798899706049,0.1503735066476093,0.020657479571748336,0.09926916749817966,0.04331641285956007,0.06400284683035941,0.033925730158302095,0.13591866454518486,0.01847887323943662
94117-2020-01,San Francisco,CA,3695.0,44239.0,33.3,152071.0,1541.0,666.0,0.0,731.0,37.0,0.4664,2983.0,3128.0,0.4901331404416917,6123.0,3196.0,12025.0,0.04084292852487508,0.9562184135354868,0.10594084194713688,0.2681426374333846,0.706887587874952,0.40493682045254187,0.39863016795135514,0.04658785234747621,0.08609869973392238,0.00282556115644567,0.047650263342299784,0.11431090214516602,0.10780080924071521,0.4359597982760471,0.07755811427330002,0.09744795316349827,0.09439634711453694,0.0008534564988202219
30309-2020-01,Atlanta,GA,1712.0,24744.0,34.8,88691.0,414.0,9475.0,124.0,547.0,24.0,0.541,2154.0,1626.0,0.4944228903976722,3487.0,3057.0,1687.0,0.026723082062131167,1.3347222222222221,0.28078019699326073,0.0734836702954899,0.7077675396055609,0.34743776268994503,0.5082444228903976,0.05172971225347559,0.20569253681946054,0.0071532492725509215,0.15183478823149046,0.07015842224377628,0.042313288069835114,0.054561949196474856,0.09520097984634228,0.10923860329776916,0.12010992563853863,0.04936841524629047
53081-2020-01,Sheboygan,WI,826.0,42601.0,37.8,48407.0,19.0,720.0,346.0,1286.0,25.0,0.3856,4692.0,632.0,0.48865050116194453,8579.0,11576.0,5095.0,0.05392289026691831,1.6218094867374744,0.5237930180737806,0.05947016588264422,0.5224759982160043,0.17145137438088306,0.06255721696673787,0.2559094856928241,0.0777948717948718,0.0020422055820285907,0.034553179502828574,0.11105373113307199,0.10323701321565222,0.007823718742262937,0.02480452952278242,0.07110161733292646,0.05844933217530105,0.0011282051282051281
76542-2020-01,Killeen,TX,721.0,49857.0,30.0,62612.0,0.0,216.0,1021.0,6.0,2836.0,0.38,4809.0,288.0,0.5142507571654933,12449.0,14041.0,3010.0,0.07180109702364895,1.8977795674183158,0.3084041126508717,0.10348681269557443,0.5444571474416832,0.19249052289548108,0.08694867320536735,0.12922959664640873,0.09245627773427303,0.007962773532302386,0.32781755821649916,0.03863048318190024,0.25204083679322864,0.005006705409029951,0.03345022929592663,0.11117796899131516,0.14204625228152515,0.0624902114330462
87105-2020-01,South Valley,NM,898.0,59129.0,39.0,40320.0,41.0,163.0,2594.0,1829.0,28.0,0.4397,14880.0,219.0,0.5178000642662652,10481.0,17924.0,1274.0,0.07997137152973971,1.9572525211981335,0.18305590935043262,0.08854143791997891,0.5128109726191885,0.09788766933315293,0.05871907185983189,0.2373454650002537,0.10938826578488761,0.04097820020632854,0.008337702311894332,0.003957448967511712,0.7980009809061543,0.019456278273090606,0.04791501864617471,0.0307801586362022,0.05416969676470091,0.010098753295500246
33617-2020-01,Temple Terrace,FL,1110.0,45652.0,31.9,37257.0,10.0,1014.0,37.0,140.0,20.0,0.495,10779.0,243.0,0.5122667133970035,10388.0,9181.0,6820.0,0.07961822408940734,1.3840941908252804,0.2560929707349205,0.17126188011668392,0.5286953474108472,0.190024533426794,0.1311224042758258,0.18356260404801542,0.09920456250938016,0.002760010514325769,0.34460702707438884,0.04076491719968457,0.2293875405239639,0.054295661993036606,0.040869600685238816,0.06586786997283799,0.1399500569525979,0.006453549452198709
78233-2020-01,San Antonio,TX,976.0,48507.0,35.2,56155.0,43.0,509.0,553.0,144.0,301.0,0.395,5919.0,240.0,0.5007524687158554,11830.0,13331.0,1733.0,0.042803792013789144,1.7283096926713948,0.2234344709436004,0.0972003065686849,0.52208959531614,0.15929659636753457,0.06557816397633331,0.21856639247943596,0.04482330360167099,0.0012781660378914383,0.10021234048694003,0.0262230193580308,0.432927206382584,0.01059465308146612,0.04157261870562646,0.04323087389448946,0.07656626878594842,0.030145647510443716
6492-2020-01,Wallingford,CT,1225.0,44841.0,47.3,79489.0,53.0,875.0,212.0,1134.0,23.0,0.3879,1925.0,473.0,0.5336410873976941,5621.0,13673.0,3882.0,0.037813790911979665,1.8547073104936607,0.2708664196223752,0.10344979707076055,0.5509020762248835,0.2402265783546308,0.2004415601793002,0.24180995071474767,0.07004164367066379,0.0007136326130104145,0.015432305256350216,0.044825048504716664,0.07417318971476997,0.005823186871360508,0.047227518271369555,0.007582346513235655,0.059343011975647286,0.001605539109929256
91977-2020-01,Spring Valley,CA,2169.0,63393.0,34.9,64173.0,10.0,586.0,748.0,591.0,588.0,0.3976,8189.0,150.0,0.5069644913476251,14678.0,13754.0,2200.0,0.0842125333672302,2.1221554993678886,0.1384012766574786,0.16654577107210214,0.535406117394665,0.17412017099679775,0.07177448614200306,0.14996923950593913,0.04193792581377744,0.0030760494060858455,0.11591185146625022,0.08603473569637027,0.4523685580426861,0.025605686928768315,0.034860810982585484,0.009638288139068982,0.08776994305364946,0.0006560686348725713
55104-2020-01,Saint Paul,MN,1356.0,45535.0,30.4,60474.0,53.0,1100.0,28.0,840.0,8.0,0.4723,9268.0,1517.0,0.5135609970352476,10038.0,10271.0,4120.0,0.05207385018753869,1.4823050607526247,0.26025196584087257,0.09994081339308362,0.525771384649171,0.20617107719336775,0.20026353354562423,0.11123311738223345,0.0668721448621278,0.02057757768749314,0.1920500713736686,0.08529702426704733,0.06680575381574613,0.14492263464953073,0.0580459560831725,0.11779949489403756,0.12067640276710223,0.015520942264296329
92507-2020-01,Riverside,CA,1714.0,57886.0,26.5,48872.0,35.0,1623.0,321.0,780.0,35.0,0.4622,13090.0,2179.0,0.4943164150226307,10735.0,8729.0,4469.0,0.10902984557856105,1.7014854143053153,0.2922852983988355,0.14427115824495737,0.4596102684586947,0.11710949106865218,0.10995750267767682,0.12787202432367067,0.10520977901142307,0.0071519883909753655,0.07984659503161386,0.11453546626127216,0.5156169021870574,0.024703680598877106,0.0379821342012326,0.08656670006564628,0.1335728846353177,0.0037899007152770365
14150-2020-01,Tonawanda,NY,885.0,40825.0,45.4,53982.0,23.0,745.0,78.0,1551.0,38.0,0.4006,4198.0,551.0,0.52526638089406,7194.0,14370.0,4050.0,0.02885750720256931,1.5518950903566289,0.32694355697550587,0.043308484203052895,0.5445192896509492,0.23039804041641151,0.15414574402939377,0.23669320269442742,0.06778313372757541,0.00293937538273117,0.03306797305572566,0.016925903245560318,0.042131047152480096,0.019625741670470105,0.02177301279931989,0.022682180036742192,0.07301898346601347,0.001639914525667147
98105-2020-01,Seattle,WA,1835.0,48861.0,23.5,57417.0,996.0,3328.0,86.0,1439.0,0.0,0.6139,12197.0,4820.0,0.49309265058021734,5216.0,7086.0,2426.0,0.07006248816512024,1.226092731224342,0.2023121387283237,0.12481936416184972,0.37739710607642085,0.19518634493768036,0.27394036143345407,0.01968850412394343,0.0829873221502519,0.009148400564867687,0.018501463334765968,0.24649515973885103,0.05075622684758806,0.28910765895953755,0.0649119484946033,0.18642680256237082,0.184441579173574,0.036261971986934614
85283-2020-01,Tempe,AZ,1329.0,51119.0,33.1,62663.0,0.0,1454.0,703.0,198.0,0.0,0.4035,6772.0,315.0,0.5004401494551928,9389.0,11979.0,2444.0,0.05036432330319795,1.6908661498177338,0.2766652891009505,0.06578502460833302,0.5676754240106419,0.20563782546606937,0.1876992898922123,0.1320057121618185,0.06897705544933079,0.061601361528981394,0.08124180832958391,0.07488409397679924,0.2952131301473033,0.04181538114738701,0.03208069086493051,0.06727439895146618,0.12586318198712806,0.007839388145315488
33142-2020-01,Miami,FL,1691.0,58574.0,36.9,24106.0,52.0,2856.0,385.0,2166.0,33.0,0.4826,20629.0,602.0,0.5139993853928364,11875.0,10608.0,5108.0,0.11528456566293552,1.2039192962124006,0.10234659536213175,0.24305011295007145,0.5344180011609246,0.09628845562877728,0.03685935739406563,0.2343531259603237,0.10271317829457365,0.007426503226687609,0.3414142793731007,0.000460955372690955,0.6151876259091065,0.11447143976764557,0.010720479268484944,0.03503260832451258,0.04659063748420801,0.008366420873511062
33062-2020-01,Pompano Beach,FL,1731.0,22014.0,60.3,62162.0,348.0,10931.0,20.0,138.0,0.0,0.5367,2388.0,99.0,0.4960479694739711,2020.0,4094.0,2130.0,0.07349373230893651,1.358914792997594,0.17730320337720387,0.1252793642910355,0.4934587080948487,0.29281366403197967,0.2580176251476333,0.20159898246570365,0.43535088541178674,0.005723630417007359,0.023984736985554648,0.00872172254020169,0.0975288452802762,0.011422895455674199,0.09684593610998787,0.035477423457799584,0.09180521486326883,0.0
91367-2020-01,Los Angeles,CA,2323.0,45282.0,40.7,87699.0,1000.0,6788.0,19.0,376.0,0.0,0.4641,4365.0,875.0,0.5152157590212446,8494.0,9808.0,923.0,0.07202739402526863,1.715452950208379,0.2680851063829787,0.2810423141286158,0.5817322556424186,0.3188905083697717,0.24232586899871913,0.09915639768561459,0.049614342297269125,0.008546442294951636,0.04732564816041694,0.13270173578905525,0.11461507883927388,0.02529285202008128,0.07222419018380762,0.12086480279139614,0.04494059449670951,0.012612049197415051
94102-2020-01,San Francisco,CA,3005.0,31067.0,40.0,41835.0,300.0,10444.0,49.0,635.0,0.0,0.5885,6380.0,3911.0,0.42833231403096533,3422.0,619.0,2336.0,0.05703786547371785,0.3971750462418026,0.1536507168350372,0.21069505777024983,0.6917307754208646,0.286960440338623,0.23523352753725818,0.12402227443911545,0.10772693173293324,0.006984903595454985,0.09914056716129656,0.29207841117584576,0.2099655583094602,0.48412074284677276,0.0421792618629174,0.08317507322882801,0.07120095277947662,0.020705176294073518
17701-2020-01,Williamsport,PA,794.0,43427.0,36.2,44059.0,46.0,714.0,421.0,1626.0,0.0,0.4634,8505.0,1086.0,0.49641927832915006,7694.0,13307.0,4314.0,0.0553761175864813,1.4802891675138372,0.5786458333333333,0.056927083333333336,0.49326455891496074,0.16828240495544247,0.09590807562115734,0.2419923089322311,0.12259663032705649,0.007138416192691183,0.09931609367444216,0.007345660533769314,0.03233011720818845,0.028125,0.03005195899452324,0.06875906693992216,0.09860225205517305,0.010505450941526264
33612-2020-01,Tampa,FL,1067.0,49312.0,33.3,33196.0,32.0,1636.0,821.0,543.0,32.0,0.4878,14554.0,523.0,0.5103625892277742,11024.0,10194.0,4717.0,0.10566721297334598,1.2899334667604263,0.22213642213642212,0.16602316602316602,0.5262410772225827,0.12550697598961713,0.0623580467229072,0.23300616482803374,0.1115436370626682,0.010362589227774173,0.2806213497728748,0.015959604153147306,0.37084279688513955,0.059202059202059204,0.039334080910894506,0.07635058403634004,0.1428861129136924,0.006439830834294502
95207-2020-01,Stockton,CA,1344.0,51879.0,31.5,44103.0,16.0,1892.0,51.0,704.0,36.0,0.4688,11330.0,395.0,0.5252992540334239,12824.0,11005.0,4325.0,0.10538343221270051,1.631215014817254,0.30203668159522284,0.1915653657496268,0.47205998573603963,0.1523930684862854,0.06850556101698183,0.16916285973129783,0.08606680710201625,0.0023709015208465854,0.12754679157269802,0.1572890765049442,0.38240906725264556,0.027724461505651526,0.04065040650406504,0.11131671774706528,0.08126602286088784,0.0023573076537265524
19103-2020-01,Philadelphia,PA,1733.0,24219.0,35.9,73611.0,467.0,10081.0,60.0,648.0,9.0,0.5376,2098.0,6868.0,0.558239398819109,2276.0,1954.0,3498.0,0.03405650857719475,0.6001854673113863,0.2949217314617476,0.1239068126699493,0.651224245427144,0.3315165778933895,0.5727321524422974,0.058218753870927786,0.1287511542012927,0.004707048185309055,0.061893554647177836,0.11726330566910277,0.056856187290969896,0.18909384875431762,0.09554742684157416,0.1183781328708865,0.12576902431974896,0.02002539242843952
95831-2020-01,Sacramento,CA,1680.0,42514.0,44.5,75632.0,110.0,1564.0,0.0,90.0,14.0,0.4329,3580.0,187.0,0.5310485957566919,7979.0,13632.0,2860.0,0.05357708493596995,1.7463818798084683,0.16770122077384647,0.11493896130767639,0.5435150773862728,0.2976431293221057,0.208143199887096,0.11043420990732465,0.045890868025255376,0.005386460930517006,0.1260055511125747,0.26798231170908404,0.19106647222091547,0.0356403889923443,0.04520566541472465,0.072964200028226,0.07190572517288422,0.0012833016785585955
65201-2020-01,Columbia,MO,801.0,45159.0,22.8,36590.0,16.0,1324.0,761.0,415.0,8.0,0.5278,14496.0,2351.0,0.5173276644744126,4312.0,7481.0,5112.0,0.06251266874771963,1.7336010709504686,0.5420648745350972,0.03648604114683866,0.34637613764698066,0.15181912797006133,0.1462609889501539,0.07772537035806816,0.09489453103486259,0.006023162603246307,0.07940831285015168,0.06295533559201931,0.04955822759582807,0.022927357469045714,0.03458061377548952,0.209991363847738,0.209924931907261,0.040425180371206695
77008-2020-01,Houston,TX,1370.0,34184.0,35.2,104167.0,428.0,1738.0,10.0,985.0,0.0,0.4617,2021.0,307.0,0.49017084015913875,7588.0,12969.0,1408.0,0.02667893284268629,1.6640634608289264,0.17823154393421417,0.09650743786380855,0.7039550666978703,0.3317048911771589,0.3620699742569623,0.09065644746080037,0.08645581708892759,0.00011701380762930026,0.028141820734846713,0.06257313362976831,0.2698045869412591,0.022452185161230712,0.058752195366730785,0.14263983150011703,0.0700327638661362,0.07286107522049323
19139-2020-01,Philadelphia,PA,1154.0,44870.0,33.3,28505.0,29.0,1354.0,0.0,2666.0,0.0,0.4793,16050.0,1043.0,0.5524849565411187,9243.0,14183.0,4425.0,0.12473411508044724,0.6570930721624707,0.12430204732783834,0.3154081361340069,0.5099398261644752,0.100802317806998,0.06304880766659238,0.25070202808112324,0.20417921866781427,0.004769333630488076,0.8701359482950747,0.025785602852685535,0.028415422331178962,0.47181600638128157,0.03348786473956913,0.11212391352796969,0.018587029195453533,0.0020083201836178454
32703-2020-01,Apopka,FL,1312.0,50992.0,36.6,49742.0,8.0,172.0,1824.0,247.0,14.0,0.4546,8552.0,223.0,0.5176498274239096,10842.0,14158.0,1270.0,0.06424007744433688,1.6461138137798395,0.2072808320950966,0.1710951839874137,0.5508315029808597,0.19079463445246314,0.07930655789143395,0.20736586131157828,0.09593944972895571,0.0063147160338876684,0.22774160652651396,0.02200345152180734,0.2827894571697521,0.009133816974040731,0.03430784123910939,0.007432538437401945,0.11407671791653592,0.033496982714534114
37209-2020-01,Nashville,TN,1422.0,38794.0,30.6,53062.0,20.0,769.0,100.0,1244.0,24.0,0.4562,6916.0,604.0,0.5226839201938444,7819.0,9488.0,3684.0,0.05190386880097701,1.6540832049306626,0.28936001191599225,0.0634030087880443,0.5847038201783781,0.2190029385987524,0.1715729236479868,0.14546063824302727,0.06931166347992351,0.004897664587307316,0.252075063154096,0.0534103211836882,0.07439294736299427,0.025271833573308176,0.046451781742050856,0.12566376243749033,0.10259318451306904,0.06596558317399617
40509-2020-01,Lexington,KY,966.0,40186.0,35.6,74560.0,45.0,807.0,118.0,117.0,58.0,0.4576,3741.0,225.0,0.5099537152242074,9571.0,12958.0,2128.0,0.037638822868501794,1.728162466356741,0.24405985561983076,0.07816608500262943,0.5653959090230428,0.2635246105608918,0.24473697307520031,0.10404120838102822,0.07234863530613403,0.0036828746329567513,0.14223859055392427,0.05320260787338874,0.05245607923157319,0.009609408615002151,0.04399118447776673,0.14248743343452944,0.06726223062758174,0.05095613686659479
10469-2020-01,New York,NY,1957.0,73870.0,40.2,63652.0,80.0,1069.0,19.0,4148.0,0.0,0.4389,10753.0,1522.0,0.5345201028834439,11375.0,9382.0,10607.0,0.08772166226486283,1.044053452115813,0.08980582524271845,0.517083644510829,0.5302287802896981,0.1656017327737918,0.12604575605793963,0.19409773927169352,0.0511010609070544,0.00961147962637065,0.5187220793285502,0.06439691349668336,0.2899417896304318,0.4704692556634304,0.016601088772705223,0.05858941383511575,0.014620278868282117,0.0007608098398072615
98004-2020-01,Bellevue,WA,2330.0,35034.0,38.6,125190.0,1512.0,8069.0,5.0,328.0,2.0,0.4976,2200.0,2492.0,0.49797339727122225,5568.0,6624.0,1689.0,0.044280627852163884,1.5061429522483811,0.29062102463282063,0.0780617555221464,0.6001313010218645,0.3416395501512816,0.46100930524633216,0.037078266826511386,0.11759679572763684,0.005166409773363019,0.016926414340355085,0.31321002454758234,0.04241593880230633,0.12432057360934429,0.07361717065342761,0.06111206256779129,0.16483986984072616,0.03562082777036048
48235-2020-01,Detroit,MI,778.0,44753.0,39.2,31759.0,0.0,552.0,65.0,6934.0,0.0,0.4799,13683.0,396.0,0.5513373405134852,7341.0,18928.0,1086.0,0.18516883690134628,1.218596787827557,0.15281404119524225,0.14693936756599943,0.5034075927870757,0.12401403257882153,0.05722521395213729,0.2409000513932027,0.18361244019138756,0.005496838200791008,0.9637119299264854,0.001005519183071526,0.009675329028221573,0.0486655062373078,0.03983668064444935,0.12884052465756485,0.04866712846066185,0.0
10312-2020-01,New York,NY,1771.0,61741.0,41.6,95064.0,411.0,15.0,36.0,302.0,16.0,0.4181,3995.0,259.0,0.5160104306700571,11776.0,17278.0,5041.0,0.046016872853379576,1.775465344682443,0.1303549121904622,0.48354030421044897,0.5294698822500445,0.19555886687938323,0.17507005069564796,0.2294909379504705,0.04820832405964834,0.001279538718193745,0.01213132278388753,0.05435610048428111,0.1009701818888583,0.22962745242119187,0.032011737637133615,0.04492962537049935,0.003433698838697138,0.0032494992210104607
53215-2020-01,Milwaukee,WI,832.0,60938.0,30.9,37223.0,0.0,1169.0,68.0,2160.0,7.0,0.4222,18131.0,764.0,0.49696412747382585,16211.0,9456.0,9951.0,0.06617885592762138,1.5420956362686178,0.25486683387077513,0.08344281221386202,0.4962913124815386,0.06772457251632807,0.03451048606780662,0.19391840887459386,0.10705119230948715,0.005563031277692081,0.05233187830253701,0.0343956152154649,0.6558305162624307,0.051793463115569885,0.016328443210900045,0.07878499458465982,0.024254159965866946,0.0005599888002239956
91766-2020-01,Pomona,CA,1926.0,72332.0,31.2,55785.0,44.0,940.0,807.0,1839.0,18.0,0.4172,13726.0,426.0,0.49818890670795773,15283.0,13151.0,2677.0,0.07568256174179913,2.192058527867754,0.19575993033692812,0.23849554558242347,0.5078250290327933,0.11108499695846928,0.04986727865951446,0.14244041364817786,0.0462849533954727,0.004811148592600786,0.034894652435989604,0.12580877066858376,0.743363932975723,0.026759997320651083,0.036306783635889864,0.039360172537742634,0.07747608250843334,0.003941411451398136
21044-2020-01,Columbia,MD,1702.0,44034.0,39.2,102896.0,82.0,1947.0,0.0,103.0,330.0,0.4186,3319.0,288.0,0.509878730072217,7335.0,10754.0,2550.0,0.04398871693222536,1.7091688948306596,0.21234787018255577,0.26546653144016225,0.5536630785302267,0.2616841531543807,0.38854067311622836,0.08586546759322342,0.04970620930601874,0.012830994231730028,0.25101058273152566,0.11765908161874915,0.08663759821955762,0.07133198106828939,0.044674849432034765,0.04115002043875187,0.12404051414815824,0.017309830077814833
60804-2020-01,Cicero,IL,1436.0,83147.0,30.0,47487.0,0.0,86.0,111.0,1967.0,1.0,0.3952,14954.0,1032.0,0.49764874258842773,19637.0,9586.0,13583.0,0.06447613143211407,1.7075947088994872,0.13912360524320225,0.23266709998916693,0.5042635332603702,0.06843301622427748,0.014336055419918938,0.19080664365521305,0.09584248637214222,0.0025857818081229627,0.03064452114928981,0.005568451056562474,0.8921548582630763,0.10592026865995016,0.008778673279603223,0.03742768831106354,0.04487233454003151,0.000488162069807176
90020-2020-01,Los Angeles,CA,2118.0,39102.0,34.7,46504.0,71.0,6350.0,11.0,987.0,13.0,0.5092,6420.0,1075.0,0.5097181729834791,7411.0,847.0,1321.0,0.053125929703769816,1.1982190778238595,0.1159351145038168,0.19761450381679388,0.6385862615722981,0.26932126233952225,0.12398342795764923,0.15497928494706154,0.11377763364142479,0.0049869571888905935,0.0625799191857194,0.4557823129251701,0.31422945117896783,0.17819656488549618,0.04046070806239109,0.06905017646156207,0.03641757454861644,0.0031890168099021673
