RegionName,City,State,Rent,total_pop,median_age,median_income,million_dollar_housing_units,dwellings_50_or_more_units,mobile_homes,housing_built_1939_or_earlier,armed_forces,gini_index,poverty,walked_to_work,Percent_Female,families_with_young_children_summed,dwellings_1_units,dwellings_under_10_units,unemployment_rate,average_car_per_household,Perc_commuters_under_15_min,Perc_commuters_over_45_min,Percent_pop_25_64,Associates_College_perc,Advanced_degree_perc,HS_perc,Perc_vacat_housing_units,Perc_other_race,Perc_black,Perc_asian,Perc_hispanic,Perc_commuter_by_public_transport,Perc_worked_at_home,Perc_different_house_year_ago_same_city,Perc_different_house_year_ago_dif_city,perc_housing_built_2005_or_later
19401-2014-09,Norristown,PA,1051.0,41617.0,34.4,47732.0,31.0,1384.0,24.0,7324.0,16.0,0.4264,6871.0,1550.0,0.49693634812696735,10553.0,10823.0,3884.0,0.10578419505447,1.3431830933233588,0.2872559353511017,0.13712794257892888,0.548910301078886,0.14193718912944228,0.0805199798159406,0.26292140231155536,0.11852950873722387,0.005310329913256602,0.27219645817814836,0.04005574644976812,0.21873272941346084,0.08327059177834663,0.014222721770707245,0.044621188456640315,0.07102866617007472,0.0014287284316957906
2809-2019-09,Bristol,RI,1601.0,22318.0,41.9,65890.0,44.0,274.0,0.0,552.0,52.0,0.4409,1634.0,762.0,0.5191773456402904,2762.0,5619.0,2977.0,0.048859656615700006,1.77665213806102,0.38016365966676524,0.14374445430346053,0.46357200465991577,0.19831526122412402,0.19307285599068016,0.16027421811990322,0.08048093587521664,0.0008065238820682857,0.02303073752128327,0.016264898288377096,0.03185769334169729,0.01419698314108252,0.048603399675407874,0.0,0.1334797024823013,0.0012998266897746968
45212-2014-09,Norwood,OH,678.0,22072.0,33.8,37470.0,55.0,103.0,84.0,7815.0,0.0,0.429,4367.0,358.0,0.5168992388546575,4453.0,5940.0,4217.0,0.08055920290414768,1.4258476759765022,0.3069975447211505,0.0570852332514907,0.5669173613628126,0.1515947807176513,0.09256071040231968,0.2234505255527365,0.16475854351381597,0.004802464661109097,0.12015222906850308,0.003896339253352664,0.047163827473722365,0.03805682216766047,0.029427666640920676,0.07353207683943458,0.10225625226531351,0.0
10306-2019-09,New York,NY,1986.0,54021.0,42.9,80025.0,249.0,1293.0,0.0,1102.0,21.0,0.4457,5120.0,555.0,0.5312008293071213,9439.0,13665.0,5743.0,0.053179719986266354,1.5133679069533257,0.1225604670558799,0.43824020016680565,0.5457322152496251,0.18265119120342088,0.15667980970363377,0.247311230817645,0.07905963090049152,0.003109901704892542,0.026619277688306398,0.06395660946668888,0.14575813109716593,0.2984153461217681,0.019761187197192234,0.03208011699154033,0.0032950149016123358,0.0005564314198275062
33916-2017-09,Fort Myers,FL,1151.0,21720.0,32.9,31390.0,0.0,1565.0,22.0,186.0,0.0,0.477,7320.0,130.0,0.5061694290976059,4928.0,4188.0,2078.0,0.15154142581888247,1.3032621828433346,0.26834997064004695,0.15267175572519084,0.5163443830570903,0.10032228360957643,0.06261510128913444,0.2119705340699816,0.28539907904834994,0.005432780847145488,0.5458563535911602,0.0,0.19134438305709023,0.03899001761597182,0.018015414258188825,0.10345303867403315,0.17523020257826888,0.0022064466615502685
84102-2014-09,Salt Lake City,UT,725.0,17212.0,29.1,35673.0,51.0,1512.0,30.0,4242.0,0.0,0.4886,3801.0,1193.0,0.45468277945619334,2713.0,2578.0,2898.0,0.055935682517961,1.3288303891005657,0.3962886209495102,0.0641484551620196,0.5654775737857309,0.23535905182430863,0.24262142691145713,0.0707064838484778,0.09987528580336728,0.010167325122007902,0.014059958168719498,0.07012549384150593,0.09069254008831049,0.13441974378296911,0.020184741703729046,0.14530560074366722,0.1744132000929584,0.0010392849719393059
76132-2018-09,Fort Worth,TX,1266.0,26545.0,34.1,51441.0,106.0,1387.0,47.0,30.0,14.0,0.5053,3274.0,167.0,0.5280090412507064,6156.0,4539.0,2364.0,0.05410330086200855,1.4679333012666347,0.21584763696214437,0.1167019358883925,0.5191184780561311,0.22188736108495008,0.24565831606705593,0.13776605763797325,0.06652697747511786,0.0018459220192126578,0.19698624976455076,0.053607082313053306,0.17167074778677718,0.00956187789011678,0.04169878758147032,0.10412507063477114,0.08536447541909964,0.002020504377759485
85283-2019-09,Tempe,AZ,1280.0,50536.0,32.2,60548.0,0.0,1397.0,640.0,157.0,0.0,0.4003,7065.0,427.0,0.499129333544404,9583.0,12008.0,2510.0,0.0550352484419167,1.6742696453679113,0.2834060800980167,0.06562523929856803,0.5574837739433275,0.20814864650941903,0.18305762228906125,0.13321196770618965,0.07580132832803928,0.06254946968497704,0.07155295235079943,0.06520104479974671,0.30924489472851036,0.03824948311509304,0.03848380615059769,0.07826104163368687,0.13479499762545513,0.007459813264029262
13901-2017-09,Chenango,NY,827.0,19116.0,40.1,41921.0,9.0,593.0,209.0,870.0,0.0,0.4676,4359.0,305.0,0.5072190834902699,2826.0,5330.0,2445.0,0.08782710032842463,1.4627268268759195,0.3439443834613977,0.06573972435662885,0.5152751621678175,0.19266582967147938,0.10661226197949361,0.22232684662063193,0.126298875200857,0.003034107553881565,0.064030131826742,0.01396735718769617,0.03567691985771082,0.02854006586169045,0.022883780061447187,0.04033270558694287,0.13078049801213643,0.0
46312-2014-09,East Chicago,IN,820.0,29789.0,29.4,27171.0,0.0,401.0,49.0,6361.0,0.0,0.4624,10797.0,374.0,0.5367753197489006,7503.0,6168.0,5991.0,0.15271503233235895,1.3133740805967058,0.3237527114967462,0.13253796095444687,0.4664809157742791,0.046426533284098154,0.031320286011615024,0.20430360200073852,0.26301725454267827,0.0018127496726979757,0.4186108966396992,0.005438249018093927,0.4800429688811306,0.04804772234273319,0.004429090264859598,0.06640034912215918,0.1131625767900903,0.0
