RegionName,City,State,Rent,total_pop,median_age,median_income,million_dollar_housing_units,dwellings_50_or_more_units,mobile_homes,housing_built_1939_or_earlier,male_60_61,male_62_64,white_including_hispanic,black_including_hispanic,amerindian_including_hispanic,asian_including_hispanic,commute_5_9_mins,commute_35_39_mins,commute_40_44_mins,commute_60_89_mins,commute_90_more_mins,households_retirement_income,armed_forces,gini_index,poverty,walked_to_work,Percent_Female,families_with_young_children_summed,dwellings_1_units,dwellings_under_10_units,unemployment_rate,average_car_per_household,Perc_commuters_under_15_min,Perc_commuters_over_45_min,Percent_pop_25_64,Associates_College_perc,Advanced_degree_perc,HS_perc,Perc_vacat_housing_units,Perc_other_race,Perc_black,Perc_asian,Perc_hispanic,Perc_commuter_by_public_transport,Perc_worked_at_home,Perc_different_house_year_ago_same_city,Perc_different_house_year_ago_dif_city,perc_housing_built_2005_or_later,ESTAB,HIFL_hospital_count,HIFL_transit_station_count,HIFL_uni,HIFL_govbldg
89113-2017-09,Las Vegas,NV,1279.0,26796.0,36.5,58885.0,80.0,386.0,32.0,10.0,209.0,417.0,15915.0,2388.0,80.0,5361.0,960.0,202.0,276.0,108.0,82.0,1098.0,0.0,0.4926,3569.0,169.0,0.4854455888938648,5222.0,7909.0,1730.0,0.052658005397602466,1.7032289628180042,0.2518998029833943,0.037573881227132,0.5953127332437678,0.187341394237946,0.09949246156142708,0.18308702791461406,0.14662658650634602,0.0025003731900283626,0.08911777877295117,0.19924615614270785,0.17077175697865354,0.0080917534477906,0.03828531977656437,0.04944767875802358,0.1765562024182714,0.0,698.0,1.0,0.0,0.0,0.0
23602-2014-09,Newport News,VA,878.0,40345.0,36.9,61250.0,106.0,531.0,371.0,100.0,479.0,549.0,22657.0,13463.0,134.0,1940.0,1718.0,466.0,380.0,647.0,250.0,4425.0,1413.0,0.4022,3724.0,242.0,0.5144627587061594,9332.0,11509.0,2654.0,0.0739418178355473,1.8898796255015604,0.24935706721799206,0.10589481115425343,0.5432891312430289,0.1894658569835172,0.13322592638492994,0.18193084644937416,0.08025306074629489,0.004684595364977073,0.3226669971495849,0.0462015119593506,0.07951419011029867,0.014825273561595482,0.019901918773508543,0.08526459288635517,0.08796629074234726,0.0,832.0,1.0,0.0,1.0,0.0
11233-2015-09,New York,NY,2171.0,68599.0,33.4,34492.0,175.0,2981.0,7.0,16176.0,545.0,475.0,2999.0,58032.0,91.0,909.0,379.0,1138.0,1660.0,5486.0,1824.0,2967.0,29.0,0.5133,21467.0,1189.0,0.5571509788772431,14502.0,2098.0,18968.0,0.15155594013396148,0.466054343666284,0.06656284938508225,0.4588324548794122,0.5243953993498448,0.12782985174711,0.06654615956500824,0.20355981865624864,0.12833172098608933,0.002157465852271899,0.8070817358853628,0.012828175337832912,0.13624105307657547,0.6845951126018208,0.02788193442938179,0.08596335223545533,0.009329582063878482,0.003969710111085165,468.0,0.0,3.0,0.0,0.0
80011-2017-09,Aurora,CO,1430.0,48360.0,30.4,40440.0,16.0,885.0,1890.0,219.0,355.0,685.0,28595.0,8294.0,1070.0,1492.0,1383.0,666.0,836.0,1094.0,742.0,2314.0,217.0,0.4096,12174.0,588.0,0.5164392059553351,13984.0,8719.0,1809.0,0.1076523442490312,1.7063391842404343,0.18178206019668225,0.1822787324923016,0.4951199338296112,0.1043631100082713,0.03711745244003309,0.17851530190239867,0.0577106139933365,0.012386269644334159,0.16393713813068653,0.030851943755169562,0.48376757650951197,0.0918843746895798,0.024059958267683004,0.1055210918114144,0.11449545078577335,0.0004759638267491671,1193.0,2.0,4.0,2.0,0.0
19140-2018-09,Philadelphia,PA,1027.0,51132.0,33.0,21630.0,10.0,566.0,82.0,3940.0,484.0,739.0,8423.0,30290.0,502.0,454.0,535.0,391.0,432.0,1283.0,874.0,1775.0,0.0,0.5017,22708.0,726.0,0.5236642415708362,10994.0,16987.0,4427.0,0.2494467913900624,0.6851851851851852,0.12232021223202122,0.33569943356994336,0.4995892982867872,0.05802628490964563,0.026910740827661737,0.25267933974810297,0.19063004846526654,0.003148713134631933,0.5339317844011577,0.0076664319799734015,0.4172142689509505,0.37685523768552376,0.02323476161738081,0.1187710240162716,0.018344676523507783,0.0,609.0,2.0,3.0,2.0,0.0
44133-2016-09,North Royalton,OH,1021.0,30335.0,44.1,69029.0,0.0,336.0,20.0,611.0,442.0,582.0,28203.0,535.0,49.0,1007.0,1112.0,892.0,1136.0,559.0,83.0,2873.0,33.0,0.4216,1395.0,53.0,0.5093786055711225,4442.0,9053.0,939.0,0.058585156883177024,1.8701672936844635,0.15768158279113,0.1575487983003585,0.5751442228448986,0.2240975770562057,0.17748475358496785,0.21229602769078626,0.04341500765696784,0.0016152958628646778,0.01730674138783583,0.033195978242953686,0.018987967694082744,0.007170362501659806,0.05169619080699317,0.02732816878193506,0.0608537992417999,0.0045176110260336895,771.0,0.0,0.0,0.0,0.0
2142-2017-09,Cambridge,MA,3284.0,2935.0,29.9,99934.0,61.0,1572.0,0.0,42.0,20.0,13.0,1707.0,96.0,2.0,943.0,220.0,32.0,78.0,35.0,8.0,95.0,19.0,0.5516,573.0,573.0,0.4282793867120954,481.0,24.0,61.0,0.06336633663366338,0.919663351185922,0.3698630136986301,0.06768734891216761,0.5522998296422488,0.22385008517887564,0.6442930153321976,0.01192504258943782,0.2694242593627725,0.0006814310051107325,0.032708688245315164,0.3212947189097104,0.1011925042589438,0.2747784045124899,0.07590759075907591,0.08415672913117547,0.2023850085178876,0.0,542.0,0.0,1.0,0.0,0.0
53081-2018-09,Sheboygan,WI,803.4444444444445,43072.0,37.3,43907.0,28.0,787.0,455.0,1519.0,488.0,727.0,35476.0,1012.0,40.0,4253.0,4131.0,251.0,284.0,528.0,197.0,3208.0,19.0,0.39,5956.0,633.0,0.497097882615156,10130.0,11366.0,5215.0,0.07519557000966863,1.6034652383034542,0.52941466785115,0.07126641002862501,0.5221489598811293,0.15118870728083209,0.0687221396731055,0.2636051263001486,0.061551087402544113,0.0007197251114413076,0.02263651560178306,0.09853268945022288,0.10988577265973254,0.006317244102260389,0.01990858750109871,0.07907689450222882,0.05604569093610698,0.0004616331555190809,1108.0,1.0,0.0,2.0,0.0
58103-2018-09,Fargo,ND,719.0,50441.0,31.8,42067.0,17.0,2106.0,552.0,402.0,372.0,746.0,41637.0,4018.0,601.0,2076.0,5685.0,68.0,152.0,332.0,296.0,2252.0,83.0,0.4499,8983.0,950.0,0.4988997046053805,11515.0,8716.0,2728.0,0.04106461397958185,1.5386044155515215,0.5428925035360679,0.04087694483734088,0.5373406554192026,0.22862354037390215,0.08953034238020657,0.15330782498364426,0.04398886153597805,0.009793620269225431,0.07965742154199956,0.039789060486508994,0.04196982613350251,0.012588401697312587,0.022277308457549168,0.1196843837354533,0.14329612814971948,0.0016949836555147505,2015.0,4.0,0.0,2.0,1.0
99504-2015-09,Anchorage,AK,1524.0,40824.0,32.4,75988.0,18.0,387.0,1335.0,75.0,414.0,546.0,22913.0,4159.0,3771.0,3132.0,1477.0,251.0,180.0,270.0,344.0,3154.0,985.0,0.363,3379.0,259.0,0.5094062316284539,9999.0,8867.0,4114.0,0.08362821948488243,1.787531103124136,0.30144017541236856,0.04465042108935068,0.5575886733294141,0.16402116402116398,0.09320497746423673,0.18883499902018425,0.07529080915249904,0.09619341563786007,0.09996570644718793,0.07671957671957673,0.06983637076229669,0.016245577315991428,0.036103023516237405,0.1310013717421125,0.044655104840290026,0.002940048574715582,419.0,1.0,0.0,0.0,0.0
53405-2018-09,Mount Pleasant,WI,745.0,25166.0,37.2,51515.0,32.0,196.0,85.0,1140.0,332.0,367.0,18744.0,3696.0,160.0,324.0,2052.0,175.0,326.0,356.0,213.0,1742.0,0.0,0.4047,3523.0,217.0,0.5225303981562426,5801.0,8454.0,1596.0,0.09247425005638674,1.7130346232179223,0.4560473540065377,0.11396766498807315,0.5419216403083525,0.16875943733608836,0.08479694826353015,0.20539616943495195,0.0961803957662218,0.0038146705873003256,0.14050703329889533,0.0128745132321386,0.16037510927441787,0.013870483258238359,0.028870009773701227,0.0650878168958118,0.05459747278073592,0.0,368.0,1.0,0.0,0.0,0.0
2860-2015-09,Pawtucket,RI,1107.0,43862.0,34.9,32614.0,0.0,1370.0,117.0,10857.0,478.0,403.0,24303.0,10431.0,75.0,851.0,2137.0,441.0,573.0,1164.0,387.0,1695.0,43.0,0.4804,11121.0,791.0,0.5260134056814555,9145.0,5475.0,11681.0,0.1469214993236462,1.2657018328118017,0.32060099460374564,0.13099142947836204,0.55061328712781,0.1114404267931239,0.07067621175504993,0.1997172951529798,0.12948730421247204,0.05248278692262095,0.2018375815056313,0.019014180839906983,0.2315899867767088,0.05332769019151413,0.009294410263123446,0.06659523049564542,0.08606538689526241,0.0024807860686837237,944.0,1.0,0.0,1.0,0.0
6825-2015-09,Fairfield,CT,1777.0,20712.0,43.1,101519.0,141.0,119.0,11.0,1677.0,272.0,337.0,17909.0,489.0,0.0,1247.0,768.0,189.0,265.0,806.0,784.0,1249.0,8.0,0.4435,752.0,203.0,0.5469293163383546,4275.0,5917.0,1378.0,0.08116853101599335,1.8869047619047616,0.26427549785454946,0.2603146660798768,0.496040942448822,0.2320393974507532,0.2705677867902665,0.13499420625724218,0.03712387651426338,0.008835457705677868,0.019360757049053687,0.060206643491695626,0.057020084974893775,0.10089118714930136,0.06526763427937506,0.0,0.0933275395905755,0.0013025921583952064,634.0,0.0,0.0,1.0,0.0
75062-2016-09,Irving,TX,979.0,46469.0,32.6,44839.0,8.0,819.0,101.0,79.0,351.0,745.0,29961.0,6478.0,90.0,3397.0,1827.0,498.0,407.0,811.0,221.0,1602.0,22.0,0.4366,7554.0,446.0,0.5124706793776496,12990.0,9473.0,3671.0,0.07785293999919947,1.7068881289692233,0.23481265914878136,0.09344307020734813,0.5359917364264348,0.14710882523833094,0.08547633906475284,0.16488411629258215,0.08478175822947523,0.00419634595106415,0.13467042544492028,0.07249994620069293,0.43616174223676,0.031102218988723174,0.02145458912060201,0.1126987884396049,0.08287245260281048,0.000838316660146426,1382.0,0.0,0.0,1.0,0.0
80129-2014-09,Highlands Ranch,CO,1626.0,28058.0,35.5,102131.0,98.0,602.0,19.0,19.0,214.0,305.0,25631.0,171.0,93.0,1531.0,1049.0,503.0,510.0,511.0,82.0,1329.0,11.0,0.3435,553.0,18.0,0.500641528262884,7701.0,8453.0,504.0,0.04770666316204495,1.9984853074825812,0.19409855859935102,0.1359142706210852,0.5555634756575665,0.28897284197020456,0.2109915175707463,0.08468173070069142,0.03234316982606996,0.002673034428683441,0.006094518497398247,0.05456554280419132,0.06493691638748307,0.02422458682363595,0.06492311736101984,0.0423052248912966,0.08471737115974054,0.0006839945280437755,703.0,2.0,0.0,0.0,0.0
98499-2016-09,Lakewood,WA,1057.0,30237.0,33.9,39046.0,127.0,531.0,1024.0,357.0,281.0,510.0,17697.0,3409.0,674.0,2636.0,901.0,148.0,435.0,545.0,413.0,2409.0,1040.0,0.4692,7007.0,289.0,0.5077553990144525,6932.0,6415.0,2779.0,0.15352638624674134,1.564423076923077,0.2870763560612131,0.1334828939988783,0.5191652611039455,0.14809670271521647,0.0657141912226742,0.18722095445976786,0.10914412163609108,0.02265436385884843,0.10325098389390483,0.08674802394417436,0.21149584945596456,0.05568464065379377,0.018459804128795887,0.0700466316102788,0.1722723815193306,0.01984438575201656,1237.0,1.0,1.0,1.0,0.0
90815-2014-09,Long Beach,CA,1447.0,40502.0,36.9,84477.0,391.0,1574.0,10.0,174.0,315.0,591.0,28771.0,2215.0,196.0,4683.0,1924.0,460.0,672.0,1545.0,370.0,2691.0,16.0,0.4182,3413.0,548.0,0.5092341118957089,8421.0,11502.0,1215.0,0.0759384110787172,1.9874427639794645,0.2685552104530363,0.16445325050872872,0.4962717890474545,0.23737099402498646,0.17507777393708954,0.09918028739321516,0.046125339156905566,0.004592365809095847,0.05399733346501407,0.1115994271887808,0.18389215347390253,0.027578451322694656,0.03762755102040816,0.07125574045726138,0.0937484568663276,0.0,787.0,0.0,0.0,0.0,0.0
53218-2018-09,Milwaukee,WI,735.0,41387.0,29.1,36598.0,0.0,17.0,10.0,1903.0,329.0,352.0,5431.0,29549.0,174.0,4406.0,891.0,254.0,268.0,768.0,209.0,1905.0,0.0,0.41600000000000004,11710.0,169.0,0.5499794621499504,11295.0,10469.0,4593.0,0.1463575431271289,1.344043321299639,0.2039661987188224,0.1202807687065558,0.4704375770169377,0.09251697392901152,0.040906564863362894,0.18950395051586247,0.10390786749482403,0.005557300601638195,0.7127842076014207,0.10645854978616474,0.03501099379032063,0.10235791195311436,0.03054609383584221,0.1759731316596999,0.01667190180491459,0.0,400.0,0.0,0.0,0.0,0.0
