RegionName,City,State,Rent,total_pop,median_age,median_income,million_dollar_housing_units,dwellings_50_or_more_units,mobile_homes,housing_built_1939_or_earlier,male_60_61,male_62_64,white_including_hispanic,black_including_hispanic,amerindian_including_hispanic,asian_including_hispanic,commute_5_9_mins,commute_35_39_mins,commute_40_44_mins,commute_60_89_mins,commute_90_more_mins,households_retirement_income,armed_forces,gini_index,poverty,walked_to_work,Percent_Female,families_with_young_children_summed,dwellings_1_units,dwellings_under_10_units,unemployment_rate,average_car_per_household,Perc_commuters_under_15_min,Perc_commuters_over_45_min,Percent_pop_25_64,Associates_College_perc,Advanced_degree_perc,HS_perc,Perc_vacat_housing_units,Perc_other_race,Perc_black,Perc_asian,Perc_hispanic,Perc_commuter_by_public_transport,Perc_worked_at_home,Perc_different_house_year_ago_same_city,Perc_different_house_year_ago_dif_city,perc_housing_built_2005_or_later,ESTAB,HIFL_hospital_count,HIFL_transit_station_count,HIFL_uni,HIFL_govbldg
97478-2014-09,Springfield,OR,763.0,37798.0,37.1,47503.0,82.0,339.0,1532.0,275.0,370.0,809.0,34245.0,273.0,263.0,368.0,1506.0,207.0,247.0,347.0,242.0,2485.0,0.0,0.3917,5005.0,134.0,0.5056616752209112,7678.0,10943.0,1789.0,0.11061109690616212,1.977586565817778,0.28402071504336435,0.0643913396144007,0.5415101328112598,0.13074765860627546,0.061960950314831474,0.21355627281866765,0.03701971266288005,0.0073813429281972594,0.00579395735224086,0.007963384306047941,0.10278321604317688,0.0280152243089786,0.055126566095627716,0.08013651515953225,0.11310122228689347,0.00280654861343134,470.0,0.0,0.0,0.0,0.0
33460-2018-09,Lake Worth,FL,1494.0,31427.0,35.1,36170.0,0.0,423.0,131.0,1178.0,399.0,315.0,21729.0,7184.0,239.0,517.0,1074.0,314.0,951.0,829.0,284.0,849.0,0.0,0.4681,8936.0,161.0,0.473255480955866,6474.0,7527.0,3903.0,0.10963360346992353,1.3693034457206372,0.1914258580925248,0.11409578076244745,0.5581506348044675,0.13793871511757405,0.0750946638241003,0.1757724249848856,0.1982771424327937,0.003118337735068572,0.22146561873548226,0.016450822541127057,0.3941197059852993,0.0584045584045584,0.04154776851957539,0.07417189041270246,0.1005186622967512,0.0018565275508688546,770.0,0.0,1.0,0.0,0.0
78735-2015-09,Austin,TX,1487.0,17118.0,35.6,79984.0,263.0,880.0,362.0,16.0,189.0,195.0,14736.0,199.0,8.0,1309.0,449.0,121.0,172.0,78.0,70.0,811.0,0.0,0.4963,841.0,130.0,0.525645519336371,3293.0,4022.0,963.0,0.05003241841365896,1.6528555431131018,0.2118700708461436,0.06616762464911108,0.5716789344549597,0.3246290454492347,0.2831522374109125,0.04825330061923122,0.08457201435161456,0.0004673443159247576,0.01069050122677883,0.07646921369318846,0.15720294426919032,0.0036091431626787854,0.1096822995461422,0.10205631499006894,0.09773338006776493,0.007688364941055869,573.0,0.0,0.0,0.0,0.0
6360-2018-09,Norwich,CT,1059.0,37153.0,37.0,52275.0,8.0,823.0,741.0,885.0,552.0,531.0,25629.0,4456.0,572.0,1894.0,1975.0,150.0,534.0,994.0,112.0,2707.0,227.0,0.4308,5923.0,345.0,0.5160552310715151,7382.0,8480.0,5787.0,0.09451518119490697,1.5518530884808013,0.321596634003211,0.10181033050988207,0.5352999757758459,0.13180631442952118,0.0912173983258418,0.25526875353268913,0.146383172775466,0.005706134094151214,0.11221166527602078,0.05097838667133206,0.16275940031760558,0.023750207606709848,0.01366307541625857,0.05703442521465293,0.08785293246844131,0.0,769.0,1.0,0.0,1.0,0.0
90033-2017-09,Los Angeles,CA,2347.0,48277.0,29.4,27622.0,23.0,1147.0,61.0,1375.0,421.0,459.0,29225.0,694.0,345.0,2458.0,922.0,223.0,906.0,2118.0,541.0,979.0,0.0,0.4534,17454.0,1140.0,0.5089380036042007,11479.0,6457.0,3948.0,0.13264414676761793,1.2173150266971775,0.16662700773349196,0.215348007138608,0.4755680758953539,0.05975930567350912,0.02021666632143671,0.11953932514447875,0.06008029825064525,0.0014913934171551671,0.0111025954388218,0.04830457567785902,0.9126499161091204,0.19619274241522905,0.030139778683750732,0.06847981440437476,0.02628580897735982,0.0,536.0,5.0,3.0,0.0,0.0
94703-2014-09,Berkeley,CA,2225.6,20758.0,35.1,54805.0,178.0,264.0,104.0,5213.0,263.0,330.0,12930.0,3086.0,62.0,2465.0,506.0,364.0,487.0,763.0,168.0,944.0,0.0,0.4838,3948.0,1269.0,0.4933519606898546,3484.0,4135.0,3853.0,0.07607524654015083,1.2210149115709166,0.1849619602806047,0.19108783717024008,0.5722131226515078,0.2246844590037576,0.3333654494652664,0.07202042585990942,0.09546214972814722,0.01026110415261586,0.1396569997109548,0.11778591386453414,0.1375373350033722,0.2753680466357079,0.0601640838650866,0.061277579728297525,0.10044320262067637,0.0027185278126306985,279.0,0.0,1.0,0.0,0.0
30024-2016-09,Suwanee,GA,1442.0,70891.0,36.9,100690.0,205.0,260.0,124.0,119.0,475.0,758.0,46707.0,5431.0,70.0,15592.0,1210.0,961.0,2312.0,3480.0,846.0,2375.0,22.0,0.4021,4114.0,67.0,0.4965651493137352,18516.0,21136.0,417.0,0.06014886340776504,2.1015768416097904,0.1432483016775267,0.2849369194509913,0.5350467619302873,0.2753523014204906,0.20171813065128155,0.08772622758883357,0.05623917196037493,0.004302379709695166,0.07512942404536542,0.2175029270288189,0.0687393322142444,0.01088312768612228,0.0908986406874156,0.004513972154434272,0.07452285903711331,0.013993158900093287,2688.0,0.0,0.0,0.0,0.0
78213-2015-09,San Antonio,TX,957.0,42263.0,34.6,40727.0,23.0,1111.0,97.0,242.0,280.0,436.0,27432.0,1549.0,378.0,551.0,1753.0,127.0,172.0,332.0,258.0,2188.0,98.0,0.4419,8483.0,152.0,0.5358824503703002,8381.0,9873.0,3645.0,0.07140591726700195,1.5168877425693932,0.2481214307183649,0.04713956517383028,0.4911388211911128,0.1336866762889525,0.07100773726427373,0.18533942218962213,0.08563086080071874,0.007902893784161086,0.03293661122021626,0.013037408608002272,0.6757447412630433,0.026901112113014727,0.01998097050428164,0.1659371081087476,0.04441237015829449,0.0016283901398169464,740.0,0.0,0.0,2.0,0.0
29492-2015-09,Charleston,SC,1327.0,10731.0,35.6,88837.0,325.0,148.0,145.0,22.0,138.0,155.0,9358.0,1022.0,12.0,136.0,282.0,142.0,170.0,103.0,81.0,744.0,45.0,0.4415,347.0,22.0,0.5023762929829466,3430.0,3259.0,444.0,0.08120770432066632,1.8035363457760316,0.18161109960654376,0.10788983226340858,0.5844748858447488,0.2865529773553257,0.2971764048084987,0.08647842698723325,0.12655512655512655,0.0019569471624266144,0.09523809523809523,0.01267356257571522,0.021060478986114992,0.0,0.08676036786395974,0.020128599384959464,0.12347404715310782,0.020377520377520383,515.0,0.0,0.0,0.0,0.0
75052-2014-09,Grand Prairie,TX,886.0,89829.0,32.0,67547.0,98.0,450.0,313.0,99.0,973.0,862.0,49740.0,22583.0,345.0,8699.0,2064.0,1885.0,2363.0,2219.0,752.0,3382.0,159.0,0.3714,9620.0,41.0,0.5044362065702612,23207.0,24613.0,2024.0,0.08312178875327471,2.0341847174204477,0.1467005076142132,0.17662667281956626,0.5423415600752541,0.1664718520744971,0.08064210889579089,0.15088668470093178,0.04866425023493087,0.006167273374967995,0.24570016364425745,0.09611595364525932,0.3373186832760022,0.001984310106137517,0.023374829918157636,0.046377005198766544,0.08244553540616059,0.004631494160289972,809.0,1.0,0.0,2.0,0.0
90038-2015-09,Los Angeles,CA,2030.0,29836.0,32.5,35144.0,132.0,1073.0,45.0,3362.0,296.0,281.0,11764.0,1743.0,91.0,1845.0,717.0,364.0,910.0,1436.0,535.0,456.0,0.0,0.4923,8307.0,950.0,0.4972181257541226,5910.0,1753.0,4117.0,0.13965592811746658,1.0737759336099586,0.147539852322131,0.2458077427368712,0.5952205389462395,0.1645998123072798,0.07494302185279528,0.13158600348572194,0.06755397353555675,0.002513741788443491,0.05211824641372839,0.06123474996648344,0.5886512937391071,0.22462217928369327,0.04969318430856892,0.10135406891004156,0.047660544308888594,0.004488121953106864,892.0,0.0,0.0,1.0,0.0
89119-2016-09,Las Vegas,NV,1096.0,46684.0,34.2,33787.0,7.0,4939.0,78.0,67.0,655.0,661.0,30484.0,5877.0,355.0,4140.0,2011.0,626.0,491.0,1107.0,297.0,2138.0,20.0,0.4138,10527.0,1341.0,0.4542027247022534,8173.0,4857.0,7930.0,0.1437478614606699,1.054494382022472,0.25939488259257565,0.08353549686455806,0.5514523177105647,0.11601405192357125,0.04845343158255505,0.2128780738582812,0.2326082696453067,0.006726073172821524,0.12359694970439553,0.08780310170508097,0.4015294319252849,0.1523321279809585,0.01285024521917652,0.09525747579470482,0.16403907120212494,0.00286106212032138,2248.0,5.0,0.0,0.0,0.0
33444-2015-09,Delray Beach,FL,1515.0,21377.0,37.5,45173.0,80.0,1102.0,23.0,401.0,240.0,398.0,10487.0,9444.0,85.0,138.0,965.0,179.0,243.0,315.0,151.0,792.0,0.0,0.4803,4986.0,323.0,0.4801889881648501,3499.0,5026.0,2112.0,0.1748439598641068,1.4845725847243298,0.2823345492443981,0.07774882751433038,0.5920381718669598,0.19249660850446745,0.08247181550264303,0.1612480703559901,0.17642157883774215,0.0064555363240866356,0.43766665107358377,0.0064555363240866356,0.1163867708284605,0.03887441375716519,0.057201548550209376,0.04327080507087056,0.10955700051457172,0.010518641949593836,838.0,0.0,0.0,0.0,0.0
85716-2018-09,Tucson,AZ,766.0,31834.0,34.9,34400.0,32.0,1003.0,519.0,2802.0,517.0,576.0,24426.0,2107.0,757.0,1653.0,1485.0,200.0,375.0,266.0,103.0,2428.0,142.0,0.5287,9066.0,453.0,0.5091097568637306,5199.0,10372.0,3679.0,0.09248655214298107,1.3243260549401294,0.3003173317129161,0.044561474579704274,0.5416221649808381,0.1998806307721304,0.2411258402965383,0.1123641389709116,0.1362278761061947,0.016240497581202492,0.06320286486146888,0.049820946158195635,0.2604762203932902,0.0542164607386402,0.03337382150500318,0.1899227241314318,0.06298297417855124,0.0012168141592920356,921.0,0.0,0.0,3.0,0.0
77064-2015-09,Houston,TX,1224.0,45932.0,33.4,62610.0,14.0,878.0,558.0,154.0,383.0,1087.0,28727.0,6216.0,133.0,7430.0,1536.0,828.0,1028.0,1047.0,411.0,1265.0,44.0,0.3892,5023.0,206.0,0.4966907602542889,10195.0,11477.0,1008.0,0.05166893460337789,1.842088154986348,0.17983053079861264,0.15774684989243534,0.5768091962030828,0.1818993294435252,0.08558303579204041,0.16132543760341375,0.06275895686083352,0.0052468867020813385,0.13043194287207174,0.15991030218583993,0.37261604110424107,0.010229617596698423,0.023012887216841436,0.012474962988766002,0.09309413916223984,0.017304411406288082,834.0,0.0,0.0,2.0,0.0
89052-2017-09,Henderson,NV,1362.0,51903.0,42.5,73476.0,168.0,573.0,85.0,15.0,419.0,975.0,39430.0,2157.0,142.0,7026.0,2033.0,561.0,430.0,192.0,360.0,4366.0,75.0,0.4563,4224.0,111.0,0.5280234283182089,8510.0,18125.0,3063.0,0.06900668576886343,1.7809635837866984,0.20891222526834252,0.05408670600808513,0.5061557135425698,0.25312602354391844,0.1940157601680057,0.13714043504229045,0.1094281972937582,0.00462401017282238,0.04096102344758492,0.13417336184806272,0.1346550295743984,0.008456856094047675,0.06025151225724292,0.07562183303469934,0.08725892530296901,0.0019205587079877786,1453.0,4.0,0.0,0.0,0.0
43205-2016-09,Columbus,OH,830.0,12396.0,35.1,27724.0,0.0,390.0,26.0,4443.0,198.0,213.0,3033.0,8236.0,67.0,311.0,484.0,61.0,71.0,135.0,57.0,591.0,9.0,0.5176,4690.0,185.0,0.4710390448531784,2413.0,4085.0,2271.0,0.20377604166666666,1.1151586368977673,0.2703768624014023,0.07887817703768624,0.5715553404323975,0.13117134559535334,0.07623426911907066,0.19812842852533075,0.29939626783754114,0.009115843820587286,0.6615843820587286,0.02065182316876412,0.020087124878993223,0.12817703768624014,0.04345703125,0.15803484995159728,0.09341723136495644,0.0,277.0,3.0,0.0,0.0,0.0
28216-2017-09,Charlotte,NC,1211.0,50505.0,34.2,48244.0,73.0,390.0,178.0,626.0,365.0,634.0,14452.0,31796.0,102.0,1030.0,1016.0,587.0,824.0,805.0,451.0,2541.0,19.0,0.4671,8311.0,350.0,0.5300663300663301,10970.0,16430.0,1591.0,0.12188653549797512,1.6831853645412966,0.16099164972093627,0.10431358975468352,0.5524205524205524,0.1794079794079794,0.11343431343431346,0.173012573012573,0.08181413961760782,0.003722403722403722,0.6272646272646273,0.020255420255420254,0.06126126126126126,0.03746809155020984,0.03307888040712468,0.06896346896346896,0.08054648054648055,0.00296428042092782,970.0,0.0,0.0,2.0,0.0
55411-2014-09,Minneapolis,MN,1236.0,27739.0,26.1,29241.0,18.0,950.0,12.0,4844.0,194.0,300.0,4792.0,14544.0,170.0,4967.0,602.0,129.0,210.0,365.0,176.0,821.0,0.0,0.4835,10948.0,221.0,0.5257940084357764,8051.0,6840.0,1990.0,0.22999248935992656,1.1688914027149322,0.23639355824615024,0.11837310450217467,0.4512419337395003,0.09863369263491836,0.04884819207613829,0.14539096578824035,0.1499182613712857,0.006741411009769638,0.5198817549298821,0.1790619705108331,0.08316810267132918,0.17385682379217116,0.040974714178419434,0.18944446447240348,0.07361476621363422,0.000576978555630349,442.0,0.0,0.0,1.0,0.0
58102-2018-09,Fargo,ND,788.0,30197.0,30.1,43777.0,42.0,1248.0,272.0,919.0,389.0,580.0,27108.0,690.0,468.0,938.0,2789.0,30.0,43.0,162.0,100.0,1628.0,50.0,0.4977,5677.0,1045.0,0.4586548332615823,4830.0,7616.0,2663.0,0.03506435863293387,1.7167045371252656,0.4967847609803446,0.02153603494297501,0.4638209093618572,0.22257177865350866,0.1251117660694771,0.1183561280921946,0.09125424631985612,0.016392356856641387,0.021889591681292845,0.029539358214392162,0.014736563234758419,0.01910943945644261,0.03190190856635597,0.12173394708083585,0.11974699473457627,0.004396189968693799,1290.0,1.0,0.0,0.0,1.0
2119-2017-09,Boston,MA,2867.0,26259.0,34.3,28885.0,46.0,1118.0,0.0,511.0,256.0,313.0,3953.0,15517.0,69.0,571.0,632.0,217.0,674.0,1036.0,311.0,944.0,0.0,0.5274,8474.0,1113.0,0.5277428691115427,5151.0,2337.0,6522.0,0.11859265999393387,0.7344992050874404,0.14471793029105282,0.2116421128278836,0.5338360181271183,0.13938078373129212,0.08762709928024677,0.1829848813740051,0.0929680210365595,0.01949807684984196,0.5454891656194066,0.02174492554933546,0.2889295098823261,0.393100970176069,0.023127085228996057,0.0886934003579725,0.033664648311055256,0.0,448.0,0.0,0.0,1.0,0.0
6401-2016-09,Ansonia,CT,1237.0,19128.0,40.8,43144.0,0.0,98.0,18.0,3244.0,355.0,289.0,15820.0,1574.0,0.0,451.0,793.0,260.0,203.0,380.0,97.0,1196.0,0.0,0.4634,3656.0,145.0,0.5222710163111669,3181.0,3699.0,3500.0,0.13064812921692906,1.5866022099447514,0.2258421440865503,0.15945414310302433,0.5486198243412798,0.1141258887494772,0.08594730238393977,0.3131534922626516,0.0610815717805732,0.0,0.07481179422835632,0.02164366373902133,0.2260037641154329,0.028522252274403737,0.02177468820282151,0.05123379339188624,0.04804475115014639,0.0,264.0,0.0,1.0,0.0,0.0
97062-2018-09,Tualatin,OR,1455.0,28458.0,39.3,72567.0,45.0,1911.0,103.0,100.0,387.0,489.0,25017.0,392.0,170.0,1012.0,1994.0,392.0,747.0,426.0,214.0,1683.0,0.0,0.4407,2995.0,324.0,0.5178860074495748,5172.0,7457.0,1336.0,0.061499158826095086,1.8076007406754253,0.359173878263399,0.11446440258890266,0.5821561599550215,0.2458711082999508,0.17137536017991425,0.1086513458429967,0.047695020572676126,0.007625272331154684,0.01352870897462928,0.034998945814885093,0.17299177735610374,0.0445785761035561,0.06592311047417285,0.029411764705882356,0.10945955443109144,0.005122176505164161,1155.0,1.0,1.0,0.0,0.0
60619-2018-09,Chicago,IL,1135.0,62822.0,39.1,32024.0,9.0,1092.0,28.0,4417.0,672.0,1319.0,835.0,60772.0,17.0,141.0,559.0,585.0,1085.0,3617.0,1722.0,5045.0,0.0,0.4833,18615.0,421.0,0.5606475438540639,10768.0,12606.0,15643.0,0.21392132023145136,0.9376866105703984,0.0852243119048747,0.41882609313562935,0.5162045143421095,0.15020215847951354,0.1035783642672949,0.1918595396517144,0.20342857142857146,0.0017191429753907867,0.9619878386552482,0.0022444366623157494,0.012845818343892269,0.3313278696290682,0.033998698942034444,0.09722708605265673,0.024513705389831587,0.0,579.0,0.0,10.0,0.0,0.0
6114-2018-09,Hartford,CT,1125.0,28131.0,30.0,34410.0,0.0,169.0,0.0,962.0,138.0,179.0,12312.0,5511.0,70.0,776.0,809.0,159.0,267.0,348.0,177.0,733.0,0.0,0.4605,8129.0,722.0,0.5164409370445416,5912.0,2198.0,6831.0,0.15154741624077228,1.1275995401818373,0.2547351806383725,0.08014731673097159,0.5000177739859941,0.0848530091358288,0.051473463438910814,0.17063026554335076,0.10335457271364318,0.006789662649745832,0.16519142582915644,0.027585226262841704,0.6216629341296079,0.1322343037530691,0.020939806927881884,0.15424265045679145,0.0608936760157833,0.0010307346326836582,528.0,0.0,0.0,1.0,0.0
2141-2014-09,Cambridge,MA,2539.0,12703.0,32.0,63382.0,157.0,1955.0,0.0,3173.0,66.0,89.0,7884.0,1604.0,26.0,2259.0,362.0,155.0,256.0,298.0,55.0,476.0,26.0,0.4791,1932.0,1831.0,0.4979926001731874,1906.0,875.0,3552.0,0.057776069689982064,0.8377720038973693,0.247961081699814,0.1284876234082129,0.6225301109974022,0.2274265921435881,0.3792804849248209,0.12138864835078328,0.09587432095140216,0.004565850586475636,0.12028654648508225,0.17783200818704242,0.08549161615366449,0.26055229646587497,0.03087368690750705,0.07321105250728174,0.16114303707785566,0.0,473.0,0.0,1.0,1.0,0.0
78550-2018-09,Harlingen,TX,765.0,52609.0,30.7,33778.0,0.0,721.0,987.0,1103.0,427.0,826.0,48820.0,610.0,263.0,385.0,2833.0,126.0,306.0,281.0,108.0,2293.0,0.0,0.4888,17360.0,339.0,0.4981847212454143,17052.0,11766.0,4388.0,0.08404503105590062,1.5832066638292697,0.4429680664916885,0.04609580052493438,0.4599022980858789,0.11095059780645897,0.05544678667148207,0.16236765572430573,0.13935112506541078,0.000399171244463875,0.010834648064019464,0.00714706609135319,0.8300290824763824,0.0013123359580052493,0.013635481366459628,0.07424585147028075,0.04925012830504286,0.0014128728414442699,1456.0,4.0,0.0,2.0,0.0
91355-2017-09,Santa Clarita,CA,2254.0,34188.0,38.4,88861.0,113.0,1772.0,5.0,106.0,413.0,673.0,25555.0,747.0,41.0,4194.0,1991.0,598.0,1083.0,1973.0,711.0,2108.0,66.0,0.3939,2114.0,379.0,0.5050310050310051,6229.0,8428.0,1325.0,0.07165211661999671,1.8161417322834643,0.28963175763907023,0.2986419430660747,0.5418860418860418,0.24836199836199835,0.16997191997191996,0.10544635544635544,0.028383444265932218,0.004095004095004095,0.02006552006552006,0.12267462267462267,0.21794196794196796,0.027095847479759728,0.06550266293306979,0.05613080613080613,0.11562536562536566,0.0,2364.0,1.0,0.0,3.0,0.0
2744-2014-09,New Bedford,MA,895.0,11551.0,35.5,31424.0,7.0,191.0,0.0,3287.0,133.0,238.0,9404.0,763.0,0.0,291.0,393.0,96.0,97.0,293.0,116.0,628.0,0.0,0.4416,3084.0,219.0,0.5332871612847373,2382.0,1355.0,3762.0,0.10964581763376036,1.1697757283588346,0.3116085143734913,0.15295150318191794,0.5362306293827375,0.0979136005540646,0.046835771794649816,0.19929010475283526,0.11876616180273365,0.005454073240412086,0.06319799151588608,0.025192624015236774,0.2313219634663665,0.016019310950186525,0.006217030896759609,0.10250194788330017,0.06008137823565059,0.0018470631695603988,180.0,0.0,0.0,0.0,0.0
66614-2018-09,Topeka,KS,917.0,31705.0,40.5,56085.0,0.0,670.0,8.0,245.0,493.0,403.0,26436.0,2049.0,301.0,841.0,2283.0,78.0,134.0,325.0,132.0,3417.0,37.0,0.3862,2677.0,225.0,0.5342690427377386,7520.0,10384.0,1840.0,0.039658220388921625,1.6764323856256311,0.41117597998331945,0.04632065182523898,0.4966093676076329,0.2064027755874468,0.17306418545970667,0.17416811228512852,0.0749616180495294,0.010692319823371708,0.0607475161646428,0.0256111023497871,0.08465541712663617,0.010778212613074998,0.03352975839717148,0.08941807285917047,0.07112442832360827,0.0010012682731459848,652.0,0.0,0.0,0.0,0.0
2111-2017-09,Boston,MA,2745.0,7537.0,32.2,51480.0,77.0,1818.0,0.0,114.0,31.0,168.0,3372.0,224.0,7.0,3661.0,590.0,95.0,129.0,152.0,48.0,116.0,0.0,0.6806,1610.0,1992.0,0.5031179514395648,1473.0,60.0,594.0,0.05814217578923461,0.5035392535392536,0.3704858404780462,0.12081060015588466,0.5848480827915616,0.1958338861616028,0.2887090354252355,0.11078678519304763,0.07992895204262877,0.0027862544779089825,0.027464508425102827,0.4857370306487993,0.05545973198885498,0.2262925435177968,0.04451510333863275,0.10149927026668436,0.09300782804829508,0.009473060982830076,982.0,1.0,3.0,0.0,0.0
90028-2015-09,Los Angeles,CA,1947.0,28151.0,32.9,30953.0,187.0,6436.0,0.0,5138.0,162.0,294.0,16520.0,1829.0,374.0,2264.0,1467.0,297.0,719.0,1354.0,415.0,416.0,0.0,0.5037,8078.0,1788.0,0.4472310042272033,2250.0,1116.0,1912.0,0.1430704420626033,0.9772119754076449,0.21451433342610632,0.20324241580851654,0.6289297005434976,0.2732407374516003,0.12678057617846614,0.11342403467017158,0.1349789005144806,0.010798905900323256,0.056978437710916124,0.0788249085290043,0.3307875386309545,0.1980239354300028,0.06910894256918892,0.13171823381052186,0.09882419807466876,0.012023816405572577,1475.0,1.0,2.0,4.0,0.0
14222-2014-09,Buffalo,NY,1010.0,15605.0,30.0,48295.0,38.0,1231.0,11.0,6073.0,192.0,237.0,12621.0,1613.0,30.0,537.0,1358.0,103.0,101.0,172.0,149.0,747.0,0.0,0.5337,2461.0,695.0,0.5038128804870234,2072.0,1743.0,3948.0,0.08360258481421648,1.2147954982157565,0.4104207949644481,0.04860706376034503,0.543479653957065,0.21730214674783724,0.3580262736302467,0.07093880166613263,0.07432346588743488,0.0040371675744953536,0.10233899391220763,0.034412047420698484,0.04203780839474528,0.09616505420212146,0.03634894991922456,0.0931111823133611,0.1443768023069529,0.0,346.0,1.0,0.0,1.0,0.0
59901-2014-09,Kalispell,MT,740.0,49374.0,39.2,44240.0,234.0,404.0,2282.0,2036.0,667.0,842.0,47408.0,53.0,500.0,379.0,3634.0,215.0,116.0,276.0,389.0,3148.0,57.0,0.4364,6103.0,474.0,0.5139142058573338,11056.0,16092.0,2231.0,0.08850441523154992,1.9775698082498347,0.4780065738592421,0.04587200309358082,0.5249321505245675,0.17606432535342487,0.09444241908696883,0.21164985619961926,0.10252430729903683,0.010126787377972212,0.0010734394620650542,0.007433061935431605,0.017175031393040868,0.004833720030935807,0.056938506413073874,0.0228865394742172,0.07171790821079921,0.002875793125485005,2110.0,2.0,0.0,1.0,0.0
80204-2018-09,Denver,CO,1855.0,32306.0,31.9,35129.0,63.0,3402.0,39.0,957.0,365.0,426.0,24491.0,2347.0,891.0,655.0,959.0,445.0,289.0,902.0,109.0,1296.0,9.0,0.5452,10363.0,936.0,0.4891041911719186,8232.0,6215.0,1973.0,0.08827526562886089,1.3519246519246522,0.22880926529135,0.13289902280130292,0.5498359437875318,0.14282176685445427,0.10190057574444376,0.14715532718380486,0.0978276932170829,0.011050578839843991,0.0674487711261066,0.01764378134092738,0.5265894880208011,0.1100253347810351,0.049172226340499135,0.11592273881012816,0.0948121092057203,0.010565981971331462,1240.0,2.0,8.0,1.0,1.0
30326-2018-09,Atlanta,GA,1578.0,5698.0,35.4,83805.0,36.0,3748.0,42.0,0.0,65.0,30.0,3867.0,619.0,205.0,651.0,354.0,122.0,171.0,77.0,80.0,344.0,0.0,0.5052,455.0,234.0,0.4734994734994735,280.0,167.0,21.0,0.058610709117221424,1.3575590309720944,0.3027393391697261,0.1022310081897769,0.6888381888381888,0.3536328536328536,0.4427869427869428,0.0601965601965602,0.2676847069391421,0.002281502281502281,0.10670410670410672,0.11425061425061425,0.11354861354861355,0.07907370799209262,0.05041003376748674,0.10214110214110214,0.1683046683046683,0.030316640467100836,1455.0,0.0,2.0,0.0,0.0
33401-2017-09,West Palm Beach,FL,1497.0,25810.0,40.5,44473.0,120.0,6377.0,48.0,428.0,315.0,429.0,14570.0,9363.0,14.0,577.0,1847.0,141.0,92.0,364.0,273.0,1481.0,0.0,0.5504,4852.0,1005.0,0.5250290585044557,2565.0,4036.0,2472.0,0.053594866559720004,1.232249322493225,0.3984522785898538,0.07755803955288049,0.5124370399070128,0.2285160790391321,0.14974815962805113,0.17016660209221232,0.3203168170933874,0.008407593955831074,0.3595505617977528,0.022355676094537005,0.14932196822936847,0.030868443680137574,0.07882455884497594,0.1162340178225494,0.1621464548624564,0.0009823785841468655,2080.0,1.0,1.0,1.0,1.0
90017-2016-09,Los Angeles,CA,2013.0,23719.0,30.2,21009.0,7.0,5274.0,0.0,1624.0,128.0,217.0,7251.0,1204.0,311.0,3424.0,412.0,1067.0,481.0,545.0,318.0,226.0,8.0,0.5828,12166.0,906.0,0.4665036468653822,4520.0,278.0,642.0,0.0800068381912984,0.7603633705753368,0.12357487922705315,0.14782608695652175,0.5455963573506472,0.11185125848475903,0.06867911800666132,0.10995404528015516,0.12753940056481736,0.0026139381930098235,0.045490956617058056,0.1433871579746195,0.6764619081748809,0.38521739130434784,0.02555773997777588,0.06690838568236435,0.05092963447025591,0.020952901521362848,1877.0,1.0,1.0,2.0,0.0
90003-2014-09,Los Angeles,CA,1457.0,67226.0,26.5,29174.0,30.0,344.0,123.0,5638.0,347.0,438.0,25021.0,17349.0,517.0,129.0,643.0,594.0,1108.0,2025.0,932.0,1286.0,40.0,0.4370000000000001,26033.0,378.0,0.5097581292952131,22007.0,12645.0,3429.0,0.1424484488203604,1.4603939264589303,0.10182971680764988,0.22632401618242004,0.4654300419480558,0.03497158837354595,0.008895367863624194,0.12197661619016452,0.07616472311419074,0.0032874185582958968,0.2540237408145658,0.0019189004254306372,0.7263558742153333,0.17897204854726,0.032732676945940925,0.08571088566923511,0.02775711778181061,0.0013520365049856345,399.0,0.0,0.0,0.0,0.0
33066-2015-09,Coconut Creek,FL,1316.0,16200.0,57.5,42958.0,0.0,2579.0,31.0,17.0,112.0,248.0,13076.0,1775.0,0.0,421.0,347.0,109.0,279.0,142.0,53.0,1988.0,15.0,0.4237,1492.0,55.0,0.5524074074074075,1950.0,2244.0,1959.0,0.10734804959177502,1.2839371980676328,0.2144103279832519,0.12351709699930215,0.3883950617283951,0.22450617283950616,0.18253086419753087,0.23598765432098764,0.22493681550126368,0.0020370370370370373,0.10024691358024693,0.025987654320987656,0.1578395061728395,0.009769713886950452,0.017538554581191412,0.03320987654320988,0.0812962962962963,0.0011232799775344005,142.0,0.0,0.0,0.0,0.0
85044-2014-09,Phoenix,AZ,1098.0,38664.0,38.1,67938.0,146.0,593.0,65.0,34.0,444.0,659.0,30940.0,2620.0,922.0,1576.0,1666.0,561.0,951.0,338.0,201.0,2624.0,0.0,0.4015,2439.0,256.0,0.4986033519553073,8602.0,12786.0,2832.0,0.07997404844290658,1.6553986171030082,0.2585054990235379,0.0834104224483503,0.6095075522449824,0.2547072211876681,0.21598903372646389,0.13056072832609145,0.09406788735410644,0.02547589488930271,0.06652182909166149,0.04029588247465343,0.1371042830540037,0.009507657518758351,0.05808823529411765,0.11372336023174012,0.11768052969170288,0.0007495449191562267,976.0,0.0,0.0,0.0,0.0
